environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,302,0,0,-500.0,-500.0,500.0,1.0369021892547607,0.22991737723350525,0.14428915083408356,-1.1597017049789429,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,302,4,16000,-500.0,-500.0,500.0,1.0383352041244507,0.22999228537082672,0.1461171656847,-1.1581100225448608,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,302,7,28000,-500.0,-500.0,500.0,1.0388293266296387,0.232893168926239,0.14722628891468048,-1.1575639247894287,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,302,8,32000,-500.0,-500.0,500.0,1.0396833419799805,0.23257435858249664,0.15406285226345062,-1.156664490699768,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,302,10,40000,-500.0,-500.0,500.0,1.0395597219467163,0.23244160413742065,0.13837242126464844,-1.156978964805603,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,302,13,52000,-500.0,-500.0,500.0,1.0399657487869263,0.23380407691001892,0.14720769226551056,-1.1565017700195312,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,302,16,64000,-500.0,-470.0,500.0,1.040446162223816,0.23551304638385773,0.14970369637012482,-1.155923843383789,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,302,19,76000,-500.0,-500.0,500.0,1.0403623580932617,0.23401044309139252,0.1478656828403473,-1.1558939218521118,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,302,22,88000,-500.0,-500.0,500.0,1.0408345460891724,0.23440808057785034,0.14313499629497528,-1.1554059982299805,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,302,25,100000,-500.0,-500.0,500.0,1.0415945053100586,0.235632061958313,0.14560458064079285,-1.1547605991363525,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,302,28,112000,-500.0,-500.0,500.0,1.0410479307174683,0.23714853823184967,0.1488327831029892,-1.1552399396896362,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,302,31,122880,-500.0,-500.0,500.0,1.0414215326309204,0.23600050806999207,0.14551542699337006,-1.154755711555481,0.0,False
