environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_fixed,202,0,0,-500.0,-500.0,500.0,1.0826302766799927,0.25446629524230957,0.21647129952907562,-1.1152971982955933,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,5,5120,-500.0,-500.0,500.0,1.0845805406570435,0.25943899154663086,0.2288772314786911,-1.113197922706604,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,10,10240,-500.0,-500.0,500.0,1.0850059986114502,0.26082050800323486,0.22897754609584808,-1.11273193359375,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,15,15360,-500.0,-500.0,500.0,1.084049105644226,0.25947892665863037,0.21397285163402557,-1.1137192249298096,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,20,20480,-500.0,-500.0,500.0,1.0868357419967651,0.26577985286712646,0.23824167251586914,-1.1107996702194214,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,25,25600,-500.0,-500.0,500.0,1.0879936218261719,0.2702134847640991,0.24504099786281586,-1.1095333099365234,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,30,30720,-500.0,-500.0,500.0,1.086248755455017,0.26711368560791016,0.22194309532642365,-1.1113134622573853,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,35,35840,-500.0,-500.0,500.0,1.0883134603500366,0.27183836698532104,0.22226157784461975,-1.1091866493225098,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,40,40960,-500.0,-500.0,500.0,1.087925672531128,0.2727864384651184,0.21336470544338226,-1.1095339059829712,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,45,46080,-500.0,-500.0,500.0,1.0890218019485474,0.2753419876098633,0.21933847665786743,-1.108422040939331,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_fixed,202,50,51200,-500.0,-500.0,500.0,1.0900766849517822,0.27807024121284485,0.2350221425294876,-1.1073378324508667,1497.2774189066486,True
