update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,4000,8,8,-500.0,500.0,546.4135158976487,True
2,8000,8,16,-500.0,500.0,546.4135158976487,True
3,12000,8,24,-500.0,500.0,546.4135158976487,True
4,16000,8,32,-500.0,500.0,546.4135158976487,True
5,20000,8,40,-500.0,500.0,546.4135158976487,True
6,24000,8,48,-500.0,500.0,546.4135158976487,True
7,28000,8,56,-500.0,500.0,546.4135158976487,True
8,32000,8,64,-500.0,500.0,546.4135158976487,True
9,36000,8,72,-500.0,500.0,546.4135158976487,True
10,39938,8,80,-492.125,492.25,546.4135158976487,True
11,43938,8,88,-500.0,500.0,546.4135158976487,True
12,47938,8,96,-500.0,500.0,546.4135158976487,True
13,51938,8,104,-500.0,500.0,546.4135158976487,True
14,55938,8,112,-500.0,500.0,546.4135158976487,True
15,59712,8,120,-471.625,471.75,546.4135158976487,True
16,63712,8,128,-500.0,500.0,546.4135158976487,True
17,67712,8,136,-500.0,500.0,546.4135158976487,True
18,71712,8,144,-500.0,500.0,546.4135158976487,True
19,75712,8,152,-500.0,500.0,546.4135158976487,True
20,79712,8,160,-500.0,500.0,546.4135158976487,True
21,83712,8,168,-500.0,500.0,546.4135158976487,True
22,87653,8,176,-492.5,492.625,546.4135158976487,True
23,91584,8,184,-491.25,491.375,546.4135158976487,True
24,95584,8,192,-500.0,500.0,546.4135158976487,True
25,99584,8,200,-500.0,500.0,546.4135158976487,True
26,103584,8,208,-500.0,500.0,546.4135158976487,True
27,107584,8,216,-500.0,500.0,546.4135158976487,True
28,111584,8,224,-500.0,500.0,546.4135158976487,True
29,115579,8,232,-499.25,499.375,546.4135158976487,True
30,119532,8,240,-494.0,494.125,546.4135158976487,True
31,123532,8,248,-500.0,500.0,546.4135158976487,True
32,127532,8,256,-500.0,500.0,546.4135158976487,True
33,131413,8,264,-485.0,485.125,546.4135158976487,True
34,135385,8,272,-496.375,496.5,546.4135158976487,True
35,139385,8,280,-500.0,500.0,546.4135158976487,True
36,143257,8,288,-483.875,484.0,546.4135158976487,True
37,147257,8,296,-500.0,500.0,546.4135158976487,True
38,151257,8,304,-500.0,500.0,546.4135158976487,True
39,155257,8,312,-500.0,500.0,546.4135158976487,True
40,159257,8,320,-500.0,500.0,546.4135158976487,True
41,163257,8,328,-500.0,500.0,546.4135158976487,True
42,167257,8,336,-500.0,500.0,546.4135158976487,True
43,171170,8,344,-489.0,489.125,546.4135158976487,True
44,175170,8,352,-500.0,500.0,546.4135158976487,True
45,179170,8,360,-500.0,500.0,546.4135158976487,True
46,183170,8,368,-500.0,500.0,546.4135158976487,True
47,187170,8,376,-500.0,500.0,546.4135158976487,True
48,191170,8,384,-500.0,500.0,546.4135158976487,True
49,195170,8,392,-500.0,500.0,546.4135158976487,True
50,199170,8,400,-500.0,500.0,546.4135158976487,True
51,203161,8,408,-498.75,498.875,546.4135158976487,True
52,207161,8,416,-500.0,500.0,546.4135158976487,True
53,211161,8,424,-500.0,500.0,546.4135158976487,True
54,215161,8,432,-500.0,500.0,546.4135158976487,True
55,219161,8,440,-500.0,500.0,546.4135158976487,True
56,222985,8,448,-477.875,478.0,546.4135158976487,True
57,226985,8,456,-500.0,500.0,546.4135158976487,True
58,230962,8,464,-497.0,497.125,546.4135158976487,True
59,234962,8,472,-500.0,500.0,546.4135158976487,True
60,238806,8,480,-480.375,480.5,546.4135158976487,True
61,242806,8,488,-500.0,500.0,546.4135158976487,True
62,246806,8,496,-500.0,500.0,546.4135158976487,True
63,250806,8,504,-500.0,500.0,546.4135158976487,True
64,254806,8,512,-500.0,500.0,546.4135158976487,True
65,258806,8,520,-500.0,500.0,546.4135158976487,True
66,262806,8,528,-500.0,500.0,546.4135158976487,True
67,266806,8,536,-500.0,500.0,546.4135158976487,True
68,270806,8,544,-500.0,500.0,546.4135158976487,True
69,274629,8,552,-477.75,477.875,546.4135158976487,True
70,278585,8,560,-494.375,494.5,546.4135158976487,True
71,282585,8,568,-500.0,500.0,546.4135158976487,True
72,286585,8,576,-500.0,500.0,546.4135158976487,True
73,290585,8,584,-500.0,500.0,546.4135158976487,True
74,294529,8,592,-492.875,493.0,546.4135158976487,True
75,298529,8,600,-500.0,500.0,546.4135158976487,True
76,302529,8,608,-500.0,500.0,546.4135158976487,True
77,306281,8,616,-468.75,469.0,546.4135158976487,True
78,310281,8,624,-500.0,500.0,546.4135158976487,True
79,314118,8,632,-479.375,479.625,546.4135158976487,True
80,318097,8,640,-497.25,497.375,546.4135158976487,True
81,321966,8,648,-483.5,483.625,546.4135158976487,True
82,325966,8,656,-500.0,500.0,546.4135158976487,True
83,329774,8,664,-475.75,476.0,546.4135158976487,True
84,333774,8,672,-500.0,500.0,546.4135158976487,True
85,337651,8,680,-484.375,484.625,546.4135158976487,True
86,341651,8,688,-500.0,500.0,546.4135158976487,True
87,345396,8,696,-467.875,468.125,546.4135158976487,True
88,348876,8,704,-434.5,435.0,546.4135158976487,True
89,352876,8,712,-500.0,500.0,546.4135158976487,True
90,356732,8,720,-481.5,482.0,546.4135158976487,True
91,360668,8,728,-491.875,492.0,546.4135158976487,True
92,364586,8,736,-489.375,489.75,546.4135158976487,True
93,368165,8,744,-447.0,447.375,546.4135158976487,True
94,371616,8,752,-430.875,431.375,546.4135158976487,True
95,375184,8,760,-445.625,446.0,546.4135158976487,True
96,378806,8,768,-452.125,452.75,546.4135158976487,True
97,382600,8,776,-473.875,474.25,546.4135158976487,True
98,386317,8,784,-464.25,464.625,546.4135158976487,True
99,389112,8,792,-348.375,349.375,546.4135158976487,True
100,392335,8,800,-402.25,402.875,546.4135158976487,True
101,395282,8,808,-367.5,368.375,546.4135158976487,True
102,398780,8,816,-436.625,437.25,546.4135158976487,True
103,401784,8,824,-374.75,375.5,546.4135158976487,True
104,404066,8,832,-284.25,285.25,546.4135158976487,True
105,406977,8,840,-362.875,363.875,546.4135158976487,True
106,409843,8,848,-357.25,358.25,546.4135158976487,True
107,412622,8,856,-346.375,347.375,546.4135158976487,True
108,415120,8,864,-311.25,312.25,546.4135158976487,True
109,417597,8,872,-308.625,309.625,546.4135158976487,True
110,420122,8,880,-314.75,315.625,546.4135158976487,True
111,422453,8,888,-290.5,291.375,546.4135158976487,True
112,425024,8,896,-320.5,321.375,546.4135158976487,True
113,427481,8,904,-306.125,307.125,546.4135158976487,True
114,429525,8,912,-254.625,255.5,546.4135158976487,True
115,431851,8,920,-289.75,290.75,546.4135158976487,True
116,434050,8,928,-273.875,274.875,546.4135158976487,True
117,436261,8,936,-275.375,276.375,546.4135158976487,True
118,438217,8,944,-243.5,244.5,546.4135158976487,True
119,440035,8,952,-226.25,227.25,546.4135158976487,True
120,442060,8,960,-252.25,253.125,546.4135158976487,True
121,443946,8,968,-234.75,235.75,546.4135158976487,True
122,446169,8,976,-276.875,277.875,546.4135158976487,True
123,448328,8,984,-268.875,269.875,546.4135158976487,True
124,450746,8,992,-301.375,302.25,546.4135158976487,True
125,452529,8,1000,-221.875,222.875,546.4135158976487,True
126,454601,8,1008,-258.0,259.0,546.4135158976487,True
127,456452,8,1016,-230.375,231.375,546.4135158976487,True
