method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
npg_logbarrier_handoff,714,0,0,-500.0,-500.0,0.0,0.0,500.0,1.0658848285675049,0.23198437690734863,0.1266128569841385,0.1465407758951187,0.16256314516067505,0.17331092059612274,0.05467783287167549,0.014241352677345276,546.4135158976487,True
npg_logbarrier_handoff,714,50,180339,-389.0,-121.28125,0.8125,1.0,389.8125,1.0601110458374023,0.24033395946025848,0.07338008284568787,0.09617375582456589,0.12776052951812744,0.16111339628696442,0.08267800509929657,0.0048710256814956665,546.4135158976487,True
npg_logbarrier_handoff,714,100,289177,-252.5,-304.0,1.0,0.46875,253.5,1.0121935606002808,0.21770405769348145,0.01831996999680996,0.04373250901699066,0.05178077891469002,0.08110775053501129,0.16783586144447327,0.022587118670344353,546.4135158976487,True
npg_logbarrier_handoff,714,150,386945,-211.65625,-82.21875,1.0,1.0,212.65625,1.0171514749526978,0.21778936684131622,0.044288378208875656,0.06354467570781708,0.10544460266828537,0.1260083168745041,0.18644769489765167,0.026328761130571365,546.4135158976487,True
npg_logbarrier_handoff,714,200,483024,-233.0625,-242.9375,1.0,0.6875,234.0625,1.0267800092697144,0.2322356402873993,0.049964673817157745,0.07918681204319,0.13844293355941772,0.15175192058086395,0.1931072175502777,0.029970617964863777,546.4135158976487,True
npg_logbarrier_handoff,714,249,573621,-252.71875,-80.90625,1.0,1.0,253.71875,1.0317987203598022,0.2370806783437729,0.0673709362745285,0.09146890789270401,0.1185084730386734,0.13762053847312927,0.16673599183559418,0.014155548065900803,546.4135158976487,True
npg_logbarrier_handoff,714,250,575927,-249.09375,-86.96875,1.0,1.0,250.09375,1.039254069328308,0.241131991147995,0.05584564432501793,0.08733925968408585,0.12584146857261658,0.1468011736869812,0.1532468944787979,0.01852545700967312,0.0,False
npg_logbarrier_handoff,714,251,578372,-242.78125,-99.21875,1.0,0.96875,243.78125,1.0321106910705566,0.23816561698913574,0.04992421716451645,0.08015173673629761,0.12245741486549377,0.14674612879753113,0.17228171229362488,0.024087905883789062,0.0,False
npg_logbarrier_handoff,714,300,644432,-119.84375,-85.6875,1.0,1.0,120.84375,0.7196176648139954,0.1293293684720993,0.0005873547634109855,0.001300006522797048,0.002515398897230625,0.004772364627569914,0.45578667521476746,0.047969527542591095,0.0,False
npg_logbarrier_handoff,714,350,693430,-115.53125,-85.28125,1.0,1.0,116.53125,0.4227812588214874,0.07335016876459122,5.343066732166335e-06,6.020386081218021e-06,2.0407427655300125e-05,3.2869778806343675e-05,0.6852583289146423,0.11100853234529495,0.0,False
npg_logbarrier_handoff,714,400,737681,-102.21875,-89.875,1.0,1.0,103.21875,0.410725861787796,0.054144009947776794,1.026652853397536e-06,1.411513608218229e-06,2.154778712792904e-06,4.354965767561225e-06,0.6912125945091248,0.18884991109371185,0.0,False
npg_logbarrier_handoff,714,450,780315,-97.46875,-81.0,1.0,1.0,98.46875,0.4263298213481903,0.07564187794923782,2.5426995762245497e-06,3.002037828991888e-06,6.287102678470546e-06,9.362269338453189e-06,0.7260196805000305,0.19492772221565247,0.0,False
npg_logbarrier_handoff,714,500,821112,-104.4375,-82.71875,1.0,1.0,105.4375,0.38863322138786316,0.057844460010528564,1.5158515225266456e-06,2.1808668861922342e-06,6.315005521173589e-06,1.7645226762397215e-05,0.7348229885101318,0.1566920429468155,0.0,False
npg_logbarrier_handoff,714,600,907516,-112.25,-90.59375,1.0,1.0,113.25,0.40894269943237305,0.07211755216121674,4.5835972173335904e-07,5.195373660171754e-07,7.215937785076676e-07,1.935798536578659e-06,0.7302171587944031,0.2255668342113495,0.0,False
npg_logbarrier_handoff,714,750,1038972,-110.4375,-87.0,1.0,1.0,111.4375,0.44678831100463867,0.08131295442581177,9.536340428439871e-08,1.9545881002613896e-07,1.2725583928840933e-06,5.9700614656321704e-06,0.6877021789550781,0.10524684190750122,0.0,False
npg_logbarrier_handoff,714,850,1125740,-108.46875,-221.78125,1.0,0.6875,109.46875,0.40888139605522156,0.07018125802278519,3.860968078583937e-08,6.07601791102752e-08,2.754099739377125e-07,6.36472236692498e-07,0.721968948841095,0.10411054641008377,0.0,False
npg_logbarrier_handoff,714,1000,1252011,-96.8125,-84.09375,1.0,1.0,97.8125,0.391978919506073,0.06968090683221817,1.9657546701523643e-09,3.2266140870262916e-09,3.005020232649258e-08,1.3019413813708525e-07,0.7441548705101013,0.12849102914333344,0.0,False
