method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
gpomdp_reward_only,717,0,0,-456.03125,-500.0,0.375,0.0,456.40625,1.0734740495681763,0.26420143246650696,0.22995612025260925,0.23996129631996155,0.24719655513763428,0.2513335943222046,0.12920106947422028,0.03215333819389343,0.0,False
gpomdp_reward_only,717,50,110908,-163.8125,-500.0,1.0,0.0,164.8125,0.9061916470527649,0.16308894753456116,0.07209551334381104,0.07297307997941971,0.07525573670864105,0.07899119704961777,0.38390421867370605,0.13973385095596313,0.0,False
gpomdp_reward_only,717,100,166249,-125.78125,-225.65625,1.0,0.6875,126.78125,0.7289599776268005,0.10460159927606583,0.035359207540750504,0.03570597618818283,0.03659594804048538,0.038409680128097534,0.5525549054145813,0.24781835079193115,0.0,False
gpomdp_reward_only,717,150,212621,-117.28125,-359.3125,1.0,0.34375,118.28125,0.6097517013549805,0.07602609694004059,0.018869461491703987,0.01901373267173767,0.019374161958694458,0.020028328523039818,0.642375111579895,0.33111077547073364,0.0,False
gpomdp_reward_only,717,200,256328,-111.78125,-171.0,1.0,0.84375,112.78125,0.5406956672668457,0.06252062320709229,0.01365888025611639,0.01370142586529255,0.013896148651838303,0.014337962493300438,0.6916404366493225,0.3867025375366211,0.0,False
gpomdp_reward_only,717,249,295256,-101.25,-86.625,1.0,1.0,102.25,0.4820283055305481,0.054729584604501724,0.009700722992420197,0.009730021469295025,0.009878027252852917,0.010166864842176437,0.7248357534408569,0.3610306978225708,0.0,False
gpomdp_reward_only,717,250,296017,-102.1875,-82.65625,1.0,1.0,103.1875,0.4832453727722168,0.055800605565309525,0.009602394886314869,0.009612545371055603,0.009771140292286873,0.010022827424108982,0.722987174987793,0.33972734212875366,0.0,False
gpomdp_reward_only,717,251,296840,-96.65625,-80.78125,1.0,1.0,97.65625,0.48325100541114807,0.05509541183710098,0.009505393914878368,0.009561541490256786,0.00972770992666483,0.010105124674737453,0.7242538928985596,0.357828289270401,0.0,False
gpomdp_reward_only,717,300,334253,-91.15625,-82.15625,1.0,1.0,92.15625,0.3977644443511963,0.041721269488334656,0.005394232925027609,0.005410419777035713,0.005460679531097412,0.005579766351729631,0.7812201976776123,0.4482834041118622,0.0,False
gpomdp_reward_only,717,350,371178,-90.21875,-84.5,1.0,1.0,91.21875,0.32585710287094116,0.0321134477853775,0.003249702975153923,0.0032556504011154175,0.0032779541797935963,0.003334086388349533,0.8259972333908081,0.5374360084533691,0.0,False
gpomdp_reward_only,717,400,407138,-92.65625,-87.21875,1.0,1.0,93.65625,0.31558895111083984,0.030593886971473694,0.00299623585306108,0.003008562372997403,0.003044584533199668,0.0031164216343313456,0.8319796323776245,0.5514715313911438,0.0,False
gpomdp_reward_only,717,450,443970,-90.75,-89.65625,1.0,1.0,91.75,0.3238331079483032,0.032663535326719284,0.0029349022079259157,0.0029409942217171192,0.002969240304082632,0.0030356822535395622,0.8228898048400879,0.49004024267196655,0.0,False
gpomdp_reward_only,717,500,481131,-83.96875,-84.90625,1.0,1.0,84.96875,0.29210129380226135,0.02766968123614788,0.0019375847186893225,0.0019420561147853732,0.0019542307127267122,0.0019839387387037277,0.8464584350585938,0.5809981226921082,0.0,False
gpomdp_reward_only,717,600,552160,-84.25,-90.28125,1.0,1.0,85.25,0.26096242666244507,0.024232925847172737,0.0012909313663840294,0.0012937525752931833,0.001301184413023293,0.0013193449703976512,0.8622500896453857,0.6143410205841064,0.0,False
gpomdp_reward_only,717,750,657509,-81.59375,-80.9375,1.0,1.0,82.59375,0.22708505392074585,0.02271152473986149,0.0008131229551509023,0.0008164778701029718,0.0008233162807300687,0.0008406751439906657,0.8797948956489563,0.640713095664978,0.0,False
gpomdp_reward_only,717,850,728117,-87.65625,-84.375,1.0,1.0,88.65625,0.17305250465869904,0.015960341319441795,0.0004546324198599905,0.0004553672333713621,0.00045822671381756663,0.0004646499583031982,0.9115638732910156,0.7640829682350159,0.0,False
gpomdp_reward_only,717,1000,832120,-82.09375,-85.5625,1.0,1.0,83.09375,0.1466260552406311,0.012890491634607315,0.0002609581279102713,0.00026159838307648897,0.0002635490382090211,0.0002685589133761823,0.9268927574157715,0.8159623742103577,0.0,False
