iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-95.3889,-95.3889,1.498253e-03,5.073278e+02,5.549184e+03,5.512307,0.606631,-24.7273,17.1736,500.0,5.0969,0.477,5.5739
1,-93.5068,-93.5068,2.025010e-03,5.332635e+02,5.849739e+03,5.497723,0.604727,-24.0495,19.3001,500.0,4.6519,0.48,5.132
2,-91.444,-91.444,1.795525e-03,4.387824e+02,5.653221e+03,5.485675,0.604018,-23.6695,17.9258,500.0,5.2389,0.4991,5.7379
3,-87.6888,-87.6888,1.404345e-03,4.302143e+02,5.413682e+03,5.481229,0.603576,-22.8449,17.6018,500.0,7.1139,0.4593,7.5732
4,-81.9821,-81.9821,1.490894e-03,5.091717e+02,5.886528e+03,5.473496,0.602161,-21.3147,17.5557,500.0,7.2493,0.4769,7.7263
5,-86.4951,-81.9821,1.676548e-03,4.886930e+02,5.215383e+03,5.467286,0.601608,-22.8473,17.3565,500.0,7.3288,0.5416,7.8704
6,-78.6436,-78.6436,1.621257e-03,4.684463e+02,5.360627e+03,5.473559,0.602161,-20.999,16.8113,500.0,6.8716,0.4763,7.3479
7,-84.6048,-78.6436,2.080457e-03,5.242073e+02,5.610578e+03,5.463578,0.60156,-23.2058,17.9805,500.0,7.0555,0.4675,7.523
8,-77.0593,-77.0593,1.377662e-03,3.802653e+02,5.355541e+03,5.455787,0.600972,-20.7492,17.33,500.0,6.7889,0.4774,7.2663
9,-76.6841,-76.6841,1.180797e-03,4.136551e+02,4.818134e+03,5.453887,0.600866,-20.467,17.819,500.0,7.1228,0.5105,7.6333
10,-68.6784,-68.6784,1.464119e-03,3.908879e+02,5.690493e+03,5.443416,0.599134,-18.176,15.667,500.0,6.6006,0.5015,7.102
11,-71.4197,-68.6784,1.493666e-03,4.592693e+02,5.370530e+03,5.432106,0.598775,-19.1056,16.3161,500.0,7.1425,0.4984,7.6408
12,-70.2249,-68.6784,1.359643e-03,5.567602e+02,5.053650e+03,5.42456,0.597097,-18.6921,15.5661,500.0,7.1536,0.4651,7.6186
13,-66.4734,-66.4734,1.140076e-03,5.358942e+02,4.954229e+03,5.42634,0.598226,-18.0658,16.0165,500.0,7.5107,0.4982,8.0089
14,-64.7287,-64.7287,1.614585e-03,5.996328e+02,5.715273e+03,5.418014,0.59654,-17.1068,16.3927,500.0,6.9563,0.4533,7.4096
15,-59.633,-59.633,1.092620e-03,4.592600e+02,4.741427e+03,5.404641,0.595793,-16.2216,15.5509,500.0,7.3575,0.461,7.8185
16,-58.5479,-58.5479,1.028000e-03,4.175453e+02,4.596009e+03,5.403652,0.595783,-15.7792,15.0192,500.0,6.8669,0.47,7.3368
17,-61.3317,-58.5479,1.255684e-03,3.910398e+02,5.232491e+03,5.394059,0.594348,-16.6011,16.0708,500.0,6.8949,0.4796,7.3746
18,-55.7109,-55.7109,1.249938e-03,3.974740e+02,5.040366e+03,5.386124,0.593759,-15.2744,14.3812,500.0,6.781,0.4966,7.2776
19,-51.8977,-51.8977,1.130270e-03,4.626439e+02,5.059245e+03,5.380455,0.593598,-13.4264,13.8524,500.0,6.7194,0.4607,7.1801
20,-49.5409,-49.5409,1.053474e-03,4.541716e+02,5.046588e+03,5.378593,0.593563,-14.21,14.0368,500.0,6.754,0.4744,7.2284
21,-51.9338,-49.5409,1.583587e-03,4.297522e+02,5.655095e+03,5.369977,0.59186,-14.0304,14.8282,500.0,7.0989,0.5167,7.6157
22,-42.4279,-42.4279,1.193557e-03,4.284367e+02,5.120376e+03,5.365959,0.591711,-11.6227,14.4767,500.0,7.2968,0.4569,7.7537
23,-41.7259,-41.7259,1.229258e-03,4.746346e+02,5.029239e+03,5.354355,0.590996,-11.1519,14.6695,500.0,7.0198,0.4626,7.4825
24,-40.9027,-40.9027,7.552147e-04,3.767224e+02,4.509429e+03,5.348977,0.590534,-11.563,13.2238,500.0,7.0674,0.4774,7.5448
25,-39.5756,-39.5756,1.002027e-03,5.213594e+02,4.199115e+03,5.347245,0.590428,-10.6149,14.3006,500.0,6.8802,0.5111,7.3913
26,-40.8288,-39.5756,1.429383e-03,5.055399e+02,5.254740e+03,5.343686,0.58926,-11.505,15.203,500.0,7.4455,0.4895,7.935
27,-31.319,-31.319,9.839319e-04,4.663521e+02,4.769975e+03,5.339477,0.58911,-9.1429,13.8749,500.0,7.0989,0.4573,7.5562
28,-33.7057,-31.319,1.266606e-03,4.451301e+02,4.803075e+03,5.327279,0.588388,-9.9005,13.909,500.0,7.1836,0.485,7.6686
29,-28.651,-28.651,8.419560e-04,4.358727e+02,3.884310e+03,5.321209,0.587823,-8.2168,12.717,500.0,7.0153,0.4871,7.5024
30,-28.3145,-28.3145,1.043647e-03,5.077228e+02,4.808328e+03,5.318433,0.586694,-8.0356,13.6329,500.0,7.6374,0.4805,8.1178
31,-19.2205,-19.2205,1.560552e-03,5.153044e+02,5.113226e+03,5.313888,0.586542,-5.7695,13.906,500.0,7.1321,0.4632,7.5953
32,-21.8594,-19.2205,9.897234e-04,5.276264e+02,4.144343e+03,5.310605,0.586117,-6.2208,12.95,500.0,7.3482,0.4598,7.808
33,-15.9217,-15.9217,9.925450e-04,5.888799e+02,4.542302e+03,5.30835,0.585985,-4.536,13.1914,500.0,7.0347,0.4563,7.4909
34,-14.0374,-14.0374,9.018927e-04,4.694269e+02,4.305672e+03,5.300086,0.585784,-3.9108,12.6726,500.0,7.1441,0.5151,7.6592
35,-20.0196,-14.0374,1.088269e-03,6.143818e+02,4.183417e+03,5.300574,0.585792,-5.3312,13.304,500.0,7.1323,0.4617,7.594
36,-14.6581,-14.0374,8.602015e-04,4.966333e+02,4.347404e+03,5.28938,0.584058,-4.3675,13.5082,500.0,6.1802,0.4914,6.6716
37,-8.7674,-8.7674,9.236758e-04,6.960861e+02,4.118384e+03,5.280105,0.583378,-2.7084,12.378,500.0,7.195,0.4806,7.6755
