Device       : cpu

========== GPOMDP LOSS ==========
states shape  = (128, 500, 17)
actions shape = (128, 500, 6)
rewards shape = (128, 500)
returns shape = (128, 500)
mask shape    = (128, 500)
log_probs shape = (128, 500)
valid steps = 64000
objective = 15.828583
loss = -15.828583
========== END GPOMDP DEBUG ==========


========== NPG PRECONDITIONING ==========
Fisher condition number  : 8.345e+03
||nat_g|| / ||g||        : 10.938
========== END NPG DEBUG ==========

Iteration 0000 | train reward: -95.39 | best: -95.39 | KL: 1.498e-03 | std: 0.6066 | rollout: 5.097s | update: 0.477s | total: 5.574s | samples/s: 11482
Iteration 0001 | train reward: -93.51 | best: -93.51 | KL: 2.025e-03 | std: 0.6047 | rollout: 4.652s | update: 0.480s | total: 5.132s | samples/s: 12471
Iteration 0002 | train reward: -91.44 | best: -91.44 | KL: 1.796e-03 | std: 0.6040 | rollout: 5.239s | update: 0.499s | total: 5.738s | samples/s: 11154
Iteration 0003 | train reward: -87.69 | best: -87.69 | KL: 1.404e-03 | std: 0.6036 | rollout: 7.114s | update: 0.459s | total: 7.573s | samples/s: 8451
Iteration 0004 | train reward: -81.98 | best: -81.98 | KL: 1.491e-03 | std: 0.6022 | rollout: 7.249s | update: 0.477s | total: 7.726s | samples/s: 8283
Iteration 0005 | train reward: -86.50 | best: -81.98 | KL: 1.677e-03 | std: 0.6016 | rollout: 7.329s | update: 0.542s | total: 7.870s | samples/s: 8132
Iteration 0006 | train reward: -78.64 | best: -78.64 | KL: 1.621e-03 | std: 0.6022 | rollout: 6.872s | update: 0.476s | total: 7.348s | samples/s: 8710
Iteration 0007 | train reward: -84.60 | best: -78.64 | KL: 2.080e-03 | std: 0.6016 | rollout: 7.056s | update: 0.467s | total: 7.523s | samples/s: 8507
Iteration 0008 | train reward: -77.06 | best: -77.06 | KL: 1.378e-03 | std: 0.6010 | rollout: 6.789s | update: 0.477s | total: 7.266s | samples/s: 8808
Iteration 0009 | train reward: -76.68 | best: -76.68 | KL: 1.181e-03 | std: 0.6009 | rollout: 7.123s | update: 0.510s | total: 7.633s | samples/s: 8384
Iteration 0010 | train reward: -68.68 | best: -68.68 | KL: 1.464e-03 | std: 0.5991 | rollout: 6.601s | update: 0.501s | total: 7.102s | samples/s: 9012
Iteration 0011 | train reward: -71.42 | best: -68.68 | KL: 1.494e-03 | std: 0.5988 | rollout: 7.142s | update: 0.498s | total: 7.641s | samples/s: 8376
