environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
CartPole-v1,gpomdp_logbarrier_fixed,101,0,0,10.0,18.333333333333332,10.0,0.6847754716873169,0.4400627613067627,0.4022740125656128,-0.7015863656997681,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,101,3,1536,9.333333333333334,35.333333333333336,9.333333333333334,0.6892096996307373,0.456392765045166,0.4431803822517395,-0.6970963478088379,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,101,6,3072,10.0,25.666666666666668,10.0,0.6917874217033386,0.4740981161594391,0.4639916718006134,-0.6945081949234009,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,101,9,4608,19.666666666666668,28.333333333333332,19.666666666666668,0.6925060153007507,0.4844777286052704,0.459900438785553,-0.6937888860702515,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,101,12,6144,73.33333333333333,23.333333333333332,73.33333333333333,0.6915173530578613,0.4756230413913727,0.4444153904914856,-0.6947805285453796,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,101,15,7680,39.666666666666664,12.666666666666666,39.666666666666664,0.6885983347892761,0.45830079913139343,0.41072767972946167,-0.6977207660675049,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,101,18,9216,31.333333333333332,26.666666666666668,31.333333333333332,0.6891546249389648,0.4625604748725891,0.4108750820159912,-0.6971617937088013,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,101,21,10752,31.333333333333332,19.666666666666668,31.333333333333332,0.6876133680343628,0.45771872997283936,0.37818643450737,-0.6987348794937134,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,101,24,12288,43.666666666666664,26.666666666666668,43.666666666666664,0.685589075088501,0.4519502520561218,0.3435969948768616,-0.7008262872695923,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,101,27,13824,36.666666666666664,36.0,36.666666666666664,0.6821605563163757,0.438674658536911,0.3306773602962494,-0.7043284177780151,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,101,30,15360,73.0,37.333333333333336,73.0,0.6780299544334412,0.4311107099056244,0.29817312955856323,-0.708710789680481,16.069172515736582,True
