update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,4000,8,8,-500.0,500.0,0.0,False
2,8000,8,16,-500.0,500.0,0.0,False
3,12000,8,24,-500.0,500.0,0.0,False
4,16000,8,32,-500.0,500.0,0.0,False
5,20000,8,40,-500.0,500.0,0.0,False
6,24000,8,48,-500.0,500.0,0.0,False
7,28000,8,56,-500.0,500.0,0.0,False
8,32000,8,64,-500.0,500.0,0.0,False
9,36000,8,72,-500.0,500.0,0.0,False
10,39915,8,80,-489.25,489.375,0.0,False
11,43915,8,88,-500.0,500.0,0.0,False
12,47915,8,96,-500.0,500.0,0.0,False
13,51915,8,104,-500.0,500.0,0.0,False
14,55893,8,112,-497.125,497.25,0.0,False
15,59893,8,120,-500.0,500.0,0.0,False
16,63893,8,128,-500.0,500.0,0.0,False
17,67893,8,136,-500.0,500.0,0.0,False
18,71869,8,144,-496.875,497.0,0.0,False
19,75869,8,152,-500.0,500.0,0.0,False
20,79869,8,160,-500.0,500.0,0.0,False
21,83869,8,168,-500.0,500.0,0.0,False
22,87869,8,176,-500.0,500.0,0.0,False
23,91869,8,184,-500.0,500.0,0.0,False
24,95869,8,192,-500.0,500.0,0.0,False
25,99869,8,200,-500.0,500.0,0.0,False
26,103869,8,208,-500.0,500.0,0.0,False
27,107869,8,216,-500.0,500.0,0.0,False
28,111831,8,224,-495.125,495.25,0.0,False
29,115831,8,232,-500.0,500.0,0.0,False
30,119831,8,240,-500.0,500.0,0.0,False
31,123831,8,248,-500.0,500.0,0.0,False
32,127831,8,256,-500.0,500.0,0.0,False
33,131831,8,264,-500.0,500.0,0.0,False
34,135831,8,272,-500.0,500.0,0.0,False
35,139831,8,280,-500.0,500.0,0.0,False
36,143831,8,288,-500.0,500.0,0.0,False
37,147831,8,296,-500.0,500.0,0.0,False
38,151831,8,304,-500.0,500.0,0.0,False
39,155831,8,312,-500.0,500.0,0.0,False
40,159831,8,320,-500.0,500.0,0.0,False
41,163831,8,328,-500.0,500.0,0.0,False
42,167831,8,336,-500.0,500.0,0.0,False
43,171827,8,344,-499.375,499.5,0.0,False
44,175827,8,352,-500.0,500.0,0.0,False
45,179827,8,360,-500.0,500.0,0.0,False
46,183827,8,368,-500.0,500.0,0.0,False
47,187569,8,376,-467.625,467.75,0.0,False
48,191569,8,384,-500.0,500.0,0.0,False
49,195569,8,392,-500.0,500.0,0.0,False
50,199569,8,400,-500.0,500.0,0.0,False
51,203569,8,408,-500.0,500.0,0.0,False
52,207569,8,416,-500.0,500.0,0.0,False
53,211315,8,424,-468.125,468.25,0.0,False
54,215315,8,432,-500.0,500.0,0.0,False
55,219315,8,440,-500.0,500.0,0.0,False
56,223315,8,448,-500.0,500.0,0.0,False
57,227315,8,456,-500.0,500.0,0.0,False
58,231315,8,464,-500.0,500.0,0.0,False
59,235315,8,472,-500.0,500.0,0.0,False
60,239315,8,480,-500.0,500.0,0.0,False
61,243250,8,488,-491.625,491.875,0.0,False
62,247250,8,496,-500.0,500.0,0.0,False
63,251250,8,504,-500.0,500.0,0.0,False
64,255250,8,512,-500.0,500.0,0.0,False
65,259250,8,520,-500.0,500.0,0.0,False
66,263250,8,528,-500.0,500.0,0.0,False
67,267250,8,536,-500.0,500.0,0.0,False
68,271250,8,544,-500.0,500.0,0.0,False
69,275250,8,552,-500.0,500.0,0.0,False
70,279250,8,560,-500.0,500.0,0.0,False
71,283250,8,568,-500.0,500.0,0.0,False
72,287234,8,576,-497.875,498.0,0.0,False
73,291234,8,584,-500.0,500.0,0.0,False
74,295234,8,592,-500.0,500.0,0.0,False
75,299234,8,600,-500.0,500.0,0.0,False
76,303234,8,608,-500.0,500.0,0.0,False
77,307234,8,616,-500.0,500.0,0.0,False
78,311118,8,624,-485.375,485.5,0.0,False
79,315118,8,632,-500.0,500.0,0.0,False
80,319092,8,640,-496.5,496.75,0.0,False
81,323092,8,648,-500.0,500.0,0.0,False
82,327092,8,656,-500.0,500.0,0.0,False
83,331049,8,664,-494.5,494.625,0.0,False
84,335049,8,672,-500.0,500.0,0.0,False
85,338913,8,680,-482.875,483.0,0.0,False
86,342913,8,688,-500.0,500.0,0.0,False
87,346913,8,696,-500.0,500.0,0.0,False
88,350715,8,704,-475.0,475.25,0.0,False
89,354565,8,712,-481.125,481.25,0.0,False
90,358565,8,720,-500.0,500.0,0.0,False
91,362301,8,728,-466.75,467.0,0.0,False
92,366235,8,736,-491.625,491.75,0.0,False
93,370235,8,744,-500.0,500.0,0.0,False
94,374232,8,752,-499.5,499.625,0.0,False
95,378007,8,760,-471.75,471.875,0.0,False
96,382007,8,768,-500.0,500.0,0.0,False
97,385947,8,776,-492.375,492.5,0.0,False
98,389947,8,784,-500.0,500.0,0.0,False
99,393947,8,792,-500.0,500.0,0.0,False
100,397799,8,800,-481.25,481.5,0.0,False
101,401577,8,808,-471.875,472.25,0.0,False
102,405529,8,816,-493.75,494.0,0.0,False
103,409433,8,824,-487.625,488.0,0.0,False
104,413363,8,832,-491.125,491.25,0.0,False
105,416939,8,840,-446.5,447.0,0.0,False
106,420735,8,848,-474.25,474.5,0.0,False
107,424735,8,856,-500.0,500.0,0.0,False
108,428512,8,864,-471.75,472.125,0.0,False
109,432272,8,872,-469.5,470.0,0.0,False
110,436162,8,880,-485.875,486.25,0.0,False
111,440135,8,888,-496.5,496.625,0.0,False
112,443460,8,896,-415.0,415.625,0.0,False
113,447252,8,904,-473.75,474.0,0.0,False
114,450759,8,912,-437.875,438.375,0.0,False
115,454205,8,920,-430.25,430.75,0.0,False
116,457948,8,928,-467.625,467.875,0.0,False
117,461613,8,936,-457.75,458.125,0.0,False
118,465479,8,944,-482.875,483.25,0.0,False
119,468917,8,952,-429.0,429.75,0.0,False
120,471965,8,960,-380.125,381.0,0.0,False
121,475136,8,968,-395.625,396.375,0.0,False
122,478466,8,976,-415.625,416.25,0.0,False
123,482198,8,984,-466.0,466.5,0.0,False
124,485520,8,992,-414.625,415.25,0.0,False
125,488771,8,1000,-405.375,406.375,0.0,False
126,491928,8,1008,-393.875,394.625,0.0,False
127,494909,8,1016,-371.625,372.625,0.0,False
128,498247,8,1024,-416.625,417.25,0.0,False
129,501104,8,1032,-356.25,357.125,0.0,False
130,504149,8,1040,-379.75,380.625,0.0,False
131,506896,8,1048,-342.375,343.375,0.0,False
132,509607,8,1056,-338.0,338.875,0.0,False
133,512639,8,1064,-378.25,379.0,0.0,False
134,515586,8,1072,-367.625,368.375,0.0,False
135,518017,8,1080,-302.875,303.875,0.0,False
136,520234,8,1088,-276.125,277.125,0.0,False
137,522695,8,1096,-306.625,307.625,0.0,False
138,524850,8,1104,-268.375,269.375,0.0,False
139,527030,8,1112,-271.5,272.5,0.0,False
140,529277,8,1120,-279.875,280.875,0.0,False
141,531480,8,1128,-274.375,275.375,0.0,False
142,533460,8,1136,-246.5,247.5,0.0,False
143,535575,8,1144,-263.375,264.375,0.0,False
144,537749,8,1152,-270.75,271.75,0.0,False
145,539565,8,1160,-226.0,227.0,0.0,False
146,541438,8,1168,-233.125,234.125,0.0,False
147,543258,8,1176,-226.5,227.5,0.0,False
148,545510,8,1184,-280.5,281.5,0.0,False
149,547226,8,1192,-213.5,214.5,0.0,False
150,549109,8,1200,-234.375,235.375,0.0,False
151,551195,8,1208,-259.75,260.75,0.0,False
152,553141,8,1216,-242.25,243.25,0.0,False
153,554752,8,1224,-200.375,201.375,0.0,False
154,556790,8,1232,-253.875,254.75,0.0,False
155,558633,8,1240,-229.375,230.375,0.0,False
156,560609,8,1248,-246.0,247.0,0.0,False
157,562357,8,1256,-217.5,218.5,0.0,False
158,564290,8,1264,-240.625,241.625,0.0,False
159,566082,8,1272,-223.0,224.0,0.0,False
160,567816,8,1280,-215.75,216.75,0.0,False
161,569581,8,1288,-219.625,220.625,0.0,False
162,571468,8,1296,-234.875,235.875,0.0,False
163,573312,8,1304,-229.5,230.5,0.0,False
164,575067,8,1312,-218.375,219.375,0.0,False
165,577334,8,1320,-282.375,283.375,0.0,False
166,579046,8,1328,-213.0,214.0,0.0,False
167,580703,8,1336,-206.125,207.125,0.0,False
168,582612,8,1344,-237.625,238.625,0.0,False
169,584187,8,1352,-195.875,196.875,0.0,False
170,585697,8,1360,-187.75,188.75,0.0,False
171,587256,8,1368,-193.875,194.875,0.0,False
172,588790,8,1376,-190.75,191.75,0.0,False
173,590262,8,1384,-183.0,184.0,0.0,False
174,591953,8,1392,-210.375,211.375,0.0,False
175,593514,8,1400,-194.125,195.125,0.0,False
176,595183,8,1408,-207.625,208.625,0.0,False
177,596982,8,1416,-223.875,224.875,0.0,False
178,598621,8,1424,-203.875,204.875,0.0,False
179,600475,8,1432,-230.875,231.75,0.0,False
180,602137,8,1440,-206.75,207.75,0.0,False
181,604224,8,1448,-260.0,260.875,0.0,False
182,605841,8,1456,-201.125,202.125,0.0,False
183,607594,8,1464,-218.125,219.125,0.0,False
184,609248,8,1472,-205.75,206.75,0.0,False
185,611038,8,1480,-222.75,223.75,0.0,False
186,612693,8,1488,-205.875,206.875,0.0,False
187,614320,8,1496,-202.375,203.375,0.0,False
188,616015,8,1504,-210.875,211.875,0.0,False
189,617834,8,1512,-226.375,227.375,0.0,False
190,619536,8,1520,-211.75,212.75,0.0,False
191,621243,8,1528,-212.375,213.375,0.0,False
192,623105,8,1536,-231.75,232.75,0.0,False
193,625013,8,1544,-237.5,238.5,0.0,False
194,626810,8,1552,-223.625,224.625,0.0,False
195,628567,8,1560,-218.625,219.625,0.0,False
196,630386,8,1568,-226.5,227.375,0.0,False
197,632124,8,1576,-216.25,217.25,0.0,False
198,633916,8,1584,-223.0,224.0,0.0,False
199,635675,8,1592,-218.875,219.875,0.0,False
200,637856,8,1600,-271.75,272.625,0.0,False
201,639303,8,1608,-179.875,180.875,0.0,False
202,641033,8,1616,-215.25,216.25,0.0,False
203,642741,8,1624,-212.5,213.5,0.0,False
204,644582,8,1632,-229.125,230.125,0.0,False
205,646350,8,1640,-220.0,221.0,0.0,False
206,648460,8,1648,-262.75,263.75,0.0,False
207,650528,8,1656,-257.5,258.5,0.0,False
208,652287,8,1664,-218.875,219.875,0.0,False
209,654256,8,1672,-245.125,246.125,0.0,False
210,656134,8,1680,-233.75,234.75,0.0,False
211,658050,8,1688,-238.5,239.5,0.0,False
212,659966,8,1696,-238.5,239.5,0.0,False
213,661814,8,1704,-230.0,231.0,0.0,False
214,664149,8,1712,-290.875,291.875,0.0,False
215,666128,8,1720,-246.375,247.375,0.0,False
216,668077,8,1728,-242.625,243.625,0.0,False
217,669748,8,1736,-207.875,208.875,0.0,False
218,671933,8,1744,-272.125,273.125,0.0,False
219,674055,8,1752,-264.25,265.25,0.0,False
220,675839,8,1760,-222.0,223.0,0.0,False
221,677913,8,1768,-258.25,259.25,0.0,False
222,680146,8,1776,-278.125,279.125,0.0,False
223,682334,8,1784,-272.5,273.5,0.0,False
224,684762,8,1792,-302.625,303.5,0.0,False
225,687024,8,1800,-281.75,282.75,0.0,False
226,689104,8,1808,-259.0,260.0,0.0,False
227,691347,8,1816,-279.375,280.375,0.0,False
228,693333,8,1824,-247.25,248.25,0.0,False
229,695715,8,1832,-296.75,297.75,0.0,False
230,697431,8,1840,-213.5,214.5,0.0,False
231,699607,8,1848,-271.0,272.0,0.0,False
232,701274,8,1856,-207.375,208.375,0.0,False
233,703413,8,1864,-266.375,267.375,0.0,False
234,705814,8,1872,-299.25,300.125,0.0,False
235,708079,8,1880,-282.125,283.125,0.0,False
236,710138,8,1888,-256.375,257.375,0.0,False
237,712257,8,1896,-263.875,264.875,0.0,False
238,714449,8,1904,-273.0,274.0,0.0,False
239,716451,8,1912,-249.25,250.25,0.0,False
240,718405,8,1920,-243.25,244.25,0.0,False
241,720302,8,1928,-236.125,237.125,0.0,False
242,722223,8,1936,-239.125,240.125,0.0,False
243,724137,8,1944,-238.25,239.25,0.0,False
244,726110,8,1952,-245.625,246.625,0.0,False
245,728194,8,1960,-259.5,260.5,0.0,False
246,730178,8,1968,-247.0,248.0,0.0,False
247,731942,8,1976,-219.5,220.5,0.0,False
248,733880,8,1984,-241.25,242.25,0.0,False
249,735922,8,1992,-254.25,255.25,0.0,False
250,737786,8,2000,-232.0,233.0,0.0,False
251,739503,8,2008,-213.625,214.625,0.0,False
252,741349,8,2016,-229.75,230.75,0.0,False
253,743153,8,2024,-224.5,225.5,0.0,False
254,745092,8,2032,-241.375,242.375,0.0,False
255,746845,8,2040,-218.125,219.125,0.0,False
256,748826,8,2048,-246.625,247.625,0.0,False
257,750336,8,2056,-187.75,188.75,0.0,False
258,752094,8,2064,-218.75,219.75,0.0,False
259,754426,8,2072,-290.625,291.5,0.0,False
260,756177,8,2080,-217.875,218.875,0.0,False
261,757935,8,2088,-218.75,219.75,0.0,False
262,759505,8,2096,-195.25,196.25,0.0,False
263,761220,8,2104,-213.375,214.375,0.0,False
