iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,25.1005,25.1005,2.548494e-03,1.451039e+01,1.855936e+01,2.769221,0.609049,9.8672,14.7241,45.78,3.0427,0.1594,3.2021
1,30.3015,30.3015,2.841437e-03,1.492725e+01,1.949411e+01,2.764179,0.608066,13.4625,19.3493,48.36,2.9088,0.1382,3.047
2,47.3623,47.3623,2.358780e-03,1.411098e+01,1.725392e+01,2.762455,0.607724,27.309,31.7174,59.37,5.0977,0.0325,5.1302
3,58.2599,58.2599,2.377351e-03,1.484617e+01,2.377850e+01,2.760576,0.607355,32.8855,34.0332,68.74,4.9257,0.2114,5.1372
4,76.2435,76.2435,3.162011e-03,1.083827e+01,2.330322e+01,2.740381,0.603212,42.0177,33.9909,74.72,6.1394,0.075,6.2144
5,94.8478,94.8478,2.287096e-03,7.621375e+00,3.282181e+01,2.719357,0.598975,51.7538,34.3582,82.24,5.393,0.1253,5.5183
6,104.2559,104.2559,2.060201e-03,4.796756e+00,2.581552e+01,2.700752,0.595303,56.6892,37.2461,87.09,6.9396,0.0592,6.9988
7,119.5261,119.5261,3.049259e-03,1.062090e+01,2.463164e+01,2.698317,0.594854,61.6812,35.1377,95.63,5.8703,0.0617,5.932
8,159.9815,159.9815,4.290599e-03,1.323756e+01,3.320192e+01,2.686801,0.592488,76.0731,42.7532,137.48,9.4697,0.2071,9.6767
9,186.568,186.568,8.865451e-03,1.344601e+01,3.736036e+01,2.646198,0.584642,86.1999,49.2762,170.2,11.4846,0.1099,11.5945
10,345.751,345.751,1.603840e-02,1.903288e+01,7.075506e+01,2.604298,0.576619,113.9434,53.3688,330.42,12.7167,0.4912,13.208
11,499.5642,499.5642,6.045941e-03,2.724457e+01,5.889975e+01,2.582468,0.572755,127.7382,52.0445,486.39,12.9535,0.272,13.2255
12,492.8801,499.5642,5.321779e-03,1.445390e+01,4.046169e+01,2.56596,0.569655,127.8959,51.945,479.98,12.9342,0.1412,13.0754
13,504.1138,504.1138,4.442669e-03,2.610583e+01,4.868182e+01,2.542547,0.565092,128.4424,52.0334,490.31,12.4362,0.1493,12.5855
14,490.6865,504.1138,7.678417e-03,1.232955e+01,5.226101e+01,2.557869,0.567709,127.3823,52.2203,475.04,12.46,0.165,12.625
15,501.2463,504.1138,7.312599e-03,1.953675e+01,4.555999e+01,2.553139,0.567055,128.2309,52.123,485.86,13.3583,0.5298,13.8881
16,505.1358,505.1358,6.014219e-03,1.131547e+01,4.449408e+01,2.553374,0.567096,128.0111,51.858,489.86,12.7874,0.2271,13.0144
17,507.9831,507.9831,4.074717e-03,1.196963e+01,4.739233e+01,2.551502,0.566948,128.4851,52.0927,490.47,13.7876,0.8287,14.6163
18,512.9564,512.9564,5.462604e-03,2.580396e+01,4.241506e+01,2.558975,0.567748,128.6648,52.1421,495.27,14.3828,0.1949,14.5776
19,495.1544,512.9564,1.386459e-02,3.032372e+01,4.890382e+01,2.504624,0.55746,128.7959,52.6776,472.24,12.5445,0.1694,12.7138
20,511.8053,512.9564,9.648961e-03,4.140685e+01,4.303469e+01,2.47533,0.552095,128.0152,51.7706,496.55,13.0497,0.2151,13.2648
21,514.2472,514.2472,8.926526e-03,2.386623e+01,5.735433e+01,2.490233,0.554838,128.0282,51.6146,500.0,12.83,0.2443,13.0742
22,509.2025,514.2472,4.977865e-03,2.599863e+01,4.995494e+01,2.494898,0.555483,127.5706,51.4905,496.76,12.8917,0.2926,13.1844
23,512.9674,514.2472,5.486715e-03,2.587802e+01,4.377199e+01,2.477301,0.552274,128.0904,51.3321,500.0,12.5913,0.1846,12.7759
24,507.218,514.2472,5.545486e-03,2.005017e+01,4.379486e+01,2.536953,0.56329,128.0969,51.6219,493.01,13.2484,0.5639,13.8123
25,510.9975,514.2472,4.632067e-03,2.369707e+01,3.885462e+01,2.536865,0.563284,128.0242,51.5674,497.05,12.8951,0.2325,13.1276
26,509.4637,514.2472,9.037220e-03,2.802896e+01,4.728252e+01,2.502556,0.557304,127.7476,51.6169,496.05,14.0687,0.5333,14.6021
27,509.0881,514.2472,7.088842e-03,2.681827e+01,4.883000e+01,2.526833,0.562339,127.5781,51.2002,495.66,14.1667,0.5976,14.7643
28,501.6759,514.2472,5.806337e-03,1.943939e+01,4.766990e+01,2.494801,0.556486,127.4935,51.4017,488.19,14.0412,0.1991,14.2403
29,512.2225,514.2472,1.008585e-02,2.010279e+01,5.055280e+01,2.49347,0.555486,128.0881,51.3202,498.7,12.9265,0.2805,13.207
30,511.4333,514.2472,5.768393e-03,1.955980e+01,4.417029e+01,2.457503,0.549327,128.2135,51.5317,498.57,12.8092,0.1555,12.9647
31,509.3025,514.2472,8.356522e-03,2.349257e+01,5.261642e+01,2.455371,0.549278,128.1444,51.6799,496.45,13.0459,0.587,13.633
32,509.3411,514.2472,9.377602e-03,1.799176e+01,5.460927e+01,2.427578,0.544068,127.9482,51.8109,496.89,12.5805,0.3998,12.9803
33,511.0061,514.2472,6.774586e-03,2.369268e+01,5.660313e+01,2.421335,0.542475,127.9134,51.2837,500.0,13.7682,0.615,14.3832
34,511.479,514.2472,5.515691e-03,1.534716e+01,5.274120e+01,2.45697,0.549482,128.2027,51.2673,500.0,14.7241,1.0204,15.7445
35,512.1119,514.2472,4.524326e-03,9.690595e+00,5.429331e+01,2.47107,0.55208,128.6364,51.5998,500.0,12.753,0.6429,13.3958
36,504.5303,514.2472,7.110216e-03,1.653006e+01,4.490876e+01,2.463032,0.550145,127.9969,51.8826,492.55,11.6593,0.2591,11.9183
37,508.2677,514.2472,5.853149e-03,2.604716e+01,5.029441e+01,2.446136,0.546914,128.0384,51.3764,498.03,11.9138,0.2401,12.1539
38,509.9417,514.2472,3.882807e-03,2.213373e+01,3.980231e+01,2.455579,0.549287,128.0055,51.4337,500.0,11.4885,0.3371,11.8257
39,508.2238,514.2472,7.439297e-03,1.567933e+01,5.318768e+01,2.438665,0.546068,128.0518,51.5376,497.27,11.2566,0.4055,11.6621
40,508.5868,514.2472,6.810087e-03,2.973659e+01,4.613825e+01,2.490629,0.554885,127.9873,51.4379,497.77,10.6558,0.156,10.8118
41,501.6622,514.2472,4.938294e-03,1.830131e+01,5.474401e+01,2.487385,0.554687,127.527,51.5469,489.17,10.5547,0.1776,10.7323
42,508.5379,514.2472,3.734963e-03,2.180381e+01,4.399683e+01,2.465605,0.550279,127.8859,51.4971,496.52,10.7469,0.5724,11.3193
43,513.0833,514.2472,7.299206e-03,9.726545e+00,5.502584e+01,2.489399,0.554735,128.3593,51.3198,500.0,11.4605,0.551,12.0115
44,496.4747,514.2472,1.079526e-02,2.281668e+01,5.117076e+01,2.444092,0.546825,127.958,51.6534,479.68,10.6164,0.1327,10.749
45,511.8139,514.2472,4.474185e-03,1.889931e+01,4.974430e+01,2.430785,0.544258,128.5404,51.5579,496.58,11.1267,0.1784,11.3051
46,508.1869,514.2472,9.225060e-03,2.700571e+01,5.100723e+01,2.480992,0.55289,128.5736,51.8458,492.05,10.5631,0.4341,10.9972
47,507.9744,514.2472,5.744810e-03,1.789600e+01,4.287040e+01,2.464823,0.550148,129.7155,52.4597,488.27,11.452,0.2876,11.7396
48,518.771,518.771,6.422280e-03,2.037315e+01,5.381242e+01,2.471125,0.551892,131.0424,52.6458,494.36,10.6538,0.2599,10.9137
49,514.3679,518.771,1.094051e-02,3.507140e+01,4.381521e+01,2.525453,0.562337,130.823,53.1076,490.71,8.5769,0.2278,8.8047
50,522.0685,522.0685,8.948146e-03,2.519868e+01,5.804066e+01,2.518119,0.5617,131.988,53.7861,495.01,8.6491,0.1234,8.7725
51,514.8867,522.0685,9.401731e-03,1.751512e+01,5.255898e+01,2.518363,0.561841,132.1643,53.3223,485.92,8.4594,0.1318,8.5913
52,522.5499,522.5499,5.377571e-03,3.866587e+01,4.207383e+01,2.517038,0.560688,131.1336,52.5432,499.56,8.5973,0.1539,8.7512
53,511.8166,522.5499,9.298127e-03,3.611710e+01,4.468439e+01,2.50195,0.557951,130.6874,53.6563,488.22,8.7446,0.1304,8.875
54,512.2947,522.5499,1.156467e-02,3.735853e+01,5.392204e+01,2.489453,0.555364,133.1191,53.9003,478.39,8.1815,0.136,8.3176
55,515.2397,522.5499,5.445413e-03,1.700444e+01,5.203349e+01,2.452415,0.548846,132.4025,53.7413,482.16,8.512,0.1394,8.6514
56,523.7294,523.7294,1.018475e-02,2.026490e+01,4.291356e+01,2.44144,0.546885,132.5781,53.5916,492.98,9.4677,0.1725,9.6403
57,517.781,523.7294,1.079821e-02,3.139429e+01,4.841566e+01,2.415582,0.541875,132.5903,53.3072,485.21,6.3949,0.1288,6.5237
58,498.7506,523.7294,7.450963e-03,3.751240e+01,5.504385e+01,2.414865,0.541709,131.26,53.3697,466.78,6.139,0.1353,6.2743
59,522.4456,523.7294,8.644030e-03,4.629918e+01,4.414851e+01,2.398213,0.538904,132.8207,53.732,488.68,6.5194,0.1941,6.7135
60,523.092,523.7294,6.581801e-03,2.890365e+01,4.146264e+01,2.375782,0.535605,134.5923,55.0688,484.97,6.2664,0.1129,6.3792
61,535.0298,535.0298,6.510800e-03,3.943826e+01,5.553772e+01,2.371792,0.534487,135.3321,54.6771,495.13,6.2879,0.1369,6.4248
62,532.9285,535.0298,6.726434e-03,2.124664e+01,5.133142e+01,2.395207,0.538904,135.6452,55.0286,489.8,6.6914,0.2273,6.9187
63,519.0084,535.0298,1.021970e-02,2.514057e+01,6.635851e+01,2.401653,0.539923,135.2537,55.2634,476.6,6.6195,0.1915,6.811
64,509.3636,535.0298,6.014383e-03,4.080210e+01,4.079517e+01,2.367752,0.534521,134.6026,55.049,469.94,6.6327,0.117,6.7497
65,536.1842,536.1842,5.143178e-03,1.978101e+01,3.962392e+01,2.359066,0.533655,136.2636,55.2767,491.51,6.526,0.1888,6.7148
66,536.1733,536.1842,1.442714e-02,2.189885e+01,6.361301e+01,2.353972,0.533,137.1231,56.3801,488.49,6.382,0.1749,6.5569
67,525.8509,536.1842,7.798690e-03,3.495493e+01,4.990319e+01,2.356674,0.533647,136.9815,56.4656,478.3,6.3415,0.1154,6.4568
68,530.9608,536.1842,8.806388e-03,3.355677e+01,5.658587e+01,2.361138,0.534057,136.5748,55.4294,486.48,6.3875,0.1428,6.5303
69,521.7131,536.1842,1.503530e-02,4.899676e+01,6.422027e+01,2.33797,0.531086,135.1538,55.5019,481.34,6.6642,0.1352,6.7995
70,536.6476,536.6476,8.139435e-03,3.902067e+01,5.224219e+01,2.329355,0.52886,137.1372,55.0597,489.21,6.6675,0.1647,6.8323
71,539.736,539.736,8.498064e-03,3.384430e+01,5.126535e+01,2.325195,0.528434,136.7137,55.0166,495.16,6.4609,0.1853,6.6461
72,529.3757,539.736,9.077282e-03,3.751394e+01,4.976444e+01,2.292711,0.522725,136.3545,55.4143,485.3,6.5376,0.128,6.6657
73,538.1151,539.736,5.823595e-03,2.880000e+01,4.448928e+01,2.319458,0.52784,136.0833,54.7259,496.33,6.4246,0.1763,6.6009
74,535.2242,539.736,6.418982e-03,5.024693e+01,4.353758e+01,2.274884,0.52063,135.829,55.0091,493.67,6.3408,0.1275,6.4683
75,544.0517,544.0517,7.623990e-03,3.406483e+01,4.990714e+01,2.286865,0.522626,138.4993,55.6485,493.2,6.2467,0.117,6.3637
76,545.2333,545.2333,6.122049e-03,4.322383e+01,4.369808e+01,2.270117,0.519975,137.6649,55.1475,497.62,6.327,0.1257,6.4527
77,547.468,547.468,8.473284e-03,4.080234e+01,4.628643e+01,2.26469,0.519083,139.3424,56.6281,493.39,6.6285,0.1899,6.8184
78,559.2684,559.2684,7.936982e-03,3.779844e+01,5.577221e+01,2.242151,0.515584,142.9386,57.8824,493.2,6.2098,0.204,6.4138
