environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_fixed,305,0,0,-500.0,-500.0,500.0,1.0835306644439697,0.281070739030838,0.22312457859516144,-1.1134743690490723,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,305,4,16000,-500.0,-500.0,500.0,1.0841035842895508,0.28113853931427,0.2122628092765808,-1.1129541397094727,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,305,7,28000,-500.0,-500.0,500.0,1.0824790000915527,0.2774800658226013,0.2105909287929535,-1.1146447658538818,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,305,10,40000,-500.0,-500.0,500.0,1.08344566822052,0.27876603603363037,0.20926214754581451,-1.113690733909607,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,305,13,52000,-500.0,-500.0,500.0,1.0843291282653809,0.28019312024116516,0.2203415483236313,-1.112799048423767,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,305,16,64000,-500.0,-500.0,500.0,1.0841435194015503,0.2796785533428192,0.2103160172700882,-1.1130183935165405,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,305,19,76000,-500.0,-500.0,500.0,1.0848779678344727,0.28126463294029236,0.21023069322109222,-1.1122524738311768,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,305,22,88000,-500.0,-500.0,500.0,1.0848933458328247,0.28108569979667664,0.21182887256145477,-1.1122571229934692,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,305,25,100000,-500.0,-500.0,500.0,1.0838545560836792,0.27962997555732727,0.20747362077236176,-1.1133114099502563,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,305,28,112000,-500.0,-500.0,500.0,1.0848499536514282,0.2815646827220917,0.21199670433998108,-1.112280249595642,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,305,31,122880,-500.0,-500.0,500.0,1.0844157934188843,0.2809266746044159,0.21120472252368927,-1.1127110719680786,555.232544854984,True
