environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,npg_reward_only,304,0,0,-500.0,-500.0,500.0,1.0885896682739258,0.2733095586299896,0.2267875075340271,-1.109065055847168,0.0,False
Acrobot-v1,npg_reward_only,304,4,16000,-500.0,-500.0,500.0,4.959170109941624e-05,3.3612304051189312e-09,3.859096202318835e-12,-10.932373046875,0.0,False
Acrobot-v1,npg_reward_only,304,7,28000,-500.0,-500.0,500.0,6.025913899065927e-05,3.133246906372733e-08,4.2354683128797976e-13,-10.847433090209961,0.0,False
Acrobot-v1,npg_reward_only,304,10,40000,-500.0,-500.0,500.0,0.002544937888160348,5.026104190619662e-06,1.5110587225919403e-09,-7.282425403594971,0.0,False
Acrobot-v1,npg_reward_only,304,13,52000,-500.0,-500.0,500.0,0.00020903386757709086,1.399143578773021e-09,9.81353054374523e-11,-10.498363494873047,0.0,False
Acrobot-v1,npg_reward_only,304,16,64000,-500.0,-500.0,500.0,0.00029285316122695804,1.3123708786366706e-09,1.6582868758718838e-11,-10.52751350402832,0.0,False
Acrobot-v1,npg_reward_only,304,19,76000,-500.0,-500.0,500.0,0.000453622720669955,1.8768311349504074e-09,1.5089827174255555e-12,-10.265874862670898,0.0,False
Acrobot-v1,npg_reward_only,304,22,88000,-500.0,-500.0,500.0,0.27234315872192383,0.0005935956141911447,1.1562112420694777e-24,-10.723658561706543,0.0,False
Acrobot-v1,npg_reward_only,304,25,99951,-500.0,-500.0,500.0,2.2023245037416928e-05,2.0173565593771753e-15,4.5897886996247036e-23,-16.318918228149414,0.0,False
Acrobot-v1,npg_reward_only,304,28,111951,-500.0,-500.0,500.0,2.3166086975834332e-05,2.1808855872070378e-15,4.5780378275805314e-23,-15.88814926147461,0.0,False
Acrobot-v1,npg_reward_only,304,31,122880,-500.0,-500.0,500.0,2.345389293623157e-05,2.2430609819090556e-15,4.572976180468271e-23,-15.763822555541992,0.0,False
