environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,191,0,0,-500.0,-500.0,500.0,1.0610469579696655,0.21280284225940704,0.19523513317108154,-1.1395118236541748,0.0,False
Acrobot-v1,gpomdp_reward_only,191,5,5120,-500.0,-500.0,500.0,1.059666395187378,0.21122899651527405,0.19784975051879883,-1.1408984661102295,0.0,False
Acrobot-v1,gpomdp_reward_only,191,10,10240,-500.0,-500.0,500.0,1.0606169700622559,0.21179284155368805,0.20186428725719452,-1.1399375200271606,0.0,False
Acrobot-v1,gpomdp_reward_only,191,15,15360,-500.0,-500.0,500.0,1.057000756263733,0.20843985676765442,0.19906102120876312,-1.1437016725540161,0.0,False
Acrobot-v1,gpomdp_reward_only,191,20,20480,-500.0,-500.0,500.0,1.0536803007125854,0.20311200618743896,0.1955864429473877,-1.1476701498031616,0.0,False
Acrobot-v1,gpomdp_reward_only,191,25,25600,-500.0,-500.0,500.0,1.054404616355896,0.2038269191980362,0.194764643907547,-1.1468981504440308,0.0,False
Acrobot-v1,gpomdp_reward_only,191,30,30720,-500.0,-500.0,500.0,1.0571849346160889,0.2057090699672699,0.1983690708875656,-1.1441199779510498,0.0,False
Acrobot-v1,gpomdp_reward_only,191,35,35840,-500.0,-500.0,500.0,1.0605357885360718,0.21008139848709106,0.19998618960380554,-1.1403690576553345,0.0,False
Acrobot-v1,gpomdp_reward_only,191,40,40960,-500.0,-500.0,500.0,1.0643917322158813,0.21601955592632294,0.20593205094337463,-1.1359386444091797,0.0,False
Acrobot-v1,gpomdp_reward_only,191,45,46080,-500.0,-500.0,500.0,1.0652607679367065,0.21696585416793823,0.20605696737766266,-1.1350290775299072,0.0,False
Acrobot-v1,gpomdp_reward_only,191,50,51200,-500.0,-500.0,500.0,1.0644022226333618,0.21595002710819244,0.20349405705928802,-1.1360162496566772,0.0,False
