iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,12.4545,12.4545,7.689108e-05,8.417273e+00,1.854107e+01,2.754333,0.606029,6.7171,11.586,19.57,0.9605,0.1108,1.0714
1,12.4538,12.4545,1.062726e-04,9.596140e+00,1.824383e+01,2.753391,0.605848,6.0301,9.7541,20.05,1.0469,0.0621,1.109
2,14.1737,14.1737,5.980242e-05,7.357711e+00,1.461526e+01,2.751259,0.605411,9.7823,17.7715,20.11,1.0651,0.0154,1.0804
3,13.1282,14.1737,8.661344e-05,8.320704e+00,1.976342e+01,2.753875,0.605953,7.7604,14.3937,19.86,1.1115,0.0439,1.1553
4,14.0254,14.1737,8.610974e-05,1.022368e+01,1.413679e+01,2.756054,0.60638,7.9432,12.3075,20.69,1.2138,0.049,1.2628
5,15.6207,15.6207,7.274450e-05,8.208624e+00,1.724022e+01,2.754497,0.606065,10.4495,18.0236,21.2,1.2733,0.0627,1.336
6,19.9568,19.9568,9.156663e-05,8.788547e+00,1.917364e+01,2.753385,0.605839,14.6293,22.5519,23.93,1.5889,0.0153,1.6042
7,15.8657,19.9568,8.706897e-05,8.808381e+00,2.105884e+01,2.754961,0.606136,9.9995,15.156,21.6,1.4095,0.1201,1.5296
8,23.4896,23.4896,1.234166e-04,1.210244e+01,1.962570e+01,2.754391,0.606064,18.2177,25.5201,25.51,1.6544,0.041,1.6955
9,19.5853,23.4896,9.208055e-05,1.041342e+01,1.586677e+01,2.753755,0.605911,14.3459,20.3694,23.65,1.8913,0.0442,1.9354
10,21.3134,23.4896,1.130395e-04,1.019961e+01,2.063387e+01,2.756424,0.606446,15.7888,20.916,24.43,1.7347,0.0949,1.8296
11,24.5245,24.5245,8.438819e-05,8.723700e+00,2.024785e+01,2.756106,0.606401,19.6414,27.3853,26.02,1.8873,0.0616,1.9489
12,28.1512,28.1512,9.777137e-05,1.005867e+01,2.083761e+01,2.756001,0.606393,24.4291,34.4951,27.1,2.2792,0.1247,2.4039
13,28.1806,28.1806,1.208564e-04,1.150548e+01,2.225614e+01,2.752812,0.605744,21.6163,26.1963,28.3,1.8544,0.0489,1.9033
14,31.9741,31.9741,1.536806e-04,1.477503e+01,2.059396e+01,2.754009,0.605958,25.9515,30.742,29.2,2.0057,0.1142,2.1199
15,31.6195,31.9741,1.299320e-04,1.151667e+01,2.265293e+01,2.755749,0.606294,30.7048,40.3295,29.01,2.6718,0.1327,2.8045
16,35.9972,35.9972,1.347012e-04,1.201488e+01,2.516405e+01,2.757168,0.606608,31.5489,38.3435,30.31,2.1432,0.0938,2.2371
17,38.0967,38.0967,1.287134e-04,1.157179e+01,2.323335e+01,2.754275,0.605998,31.0003,35.1477,32.98,1.9529,0.0387,1.9916
18,45.2638,45.2638,1.445878e-04,1.233824e+01,2.454446e+01,2.753479,0.605833,37.6138,38.5092,35.12,1.8397,0.0396,1.8793
19,45.1247,45.2638,1.619511e-04,1.434573e+01,2.481260e+01,2.754265,0.605996,36.4757,37.4416,35.26,2.1274,0.0378,2.1652
20,45.2014,45.2638,1.472578e-04,1.232022e+01,2.073052e+01,2.750728,0.605308,36.7013,39.6903,35.67,2.2785,0.0732,2.3517
21,42.7707,45.2638,1.354099e-04,1.158002e+01,2.305199e+01,2.752133,0.605621,38.0802,43.1383,35.09,2.3683,0.0182,2.3866
22,55.824,55.824,2.335144e-04,1.431038e+01,2.620613e+01,2.751027,0.605357,46.7317,43.2149,39.09,2.2874,0.0374,2.3248
23,55.4639,55.824,2.120611e-04,1.657821e+01,2.588154e+01,2.750748,0.605325,43.5117,41.5387,39.85,2.2352,0.02,2.2552
24,75.1145,75.1145,2.236027e-04,1.599283e+01,3.379764e+01,2.748419,0.604823,56.4446,47.8565,47.89,2.4293,0.0529,2.4821
25,86.5049,86.5049,2.660995e-04,1.173865e+01,3.653542e+01,2.742583,0.603621,60.8205,47.4448,53.7,2.4584,0.0367,2.4951
26,79.2634,86.5049,3.028527e-04,1.663687e+01,3.286214e+01,2.738961,0.602892,58.1482,46.4744,51.05,2.3941,0.0285,2.4227
27,92.816,92.816,2.398249e-04,1.425000e+01,3.348437e+01,2.735206,0.602208,64.2001,47.9697,55.91,2.3588,0.0324,2.3913
28,103.6236,103.6236,3.438698e-04,1.627493e+01,3.785352e+01,2.731334,0.601468,67.6518,48.3187,60.67,2.4598,0.0368,2.4967
29,104.9598,104.9598,3.602661e-04,1.513528e+01,3.843849e+01,2.729344,0.600985,68.8749,48.2104,60.34,2.5131,0.0357,2.5488
30,120.2009,120.2009,3.463379e-04,1.496200e+01,3.958418e+01,2.723583,0.599913,73.9497,47.5085,66.48,2.5297,0.0319,2.5616
