seed,learning_rate,beta,checkpoint_update,batch_update,reward_trajectory_count,fisher_trajectory_count,reward_gradient_norm,status,fisher_surrogate_gradient_norm,barrier_gradient_norm,total_gradient_norm,barrier_to_reward_ratio,reward_barrier_cosine,domain_failure
104.0,0.02,5e-06,150.0,151.0,32.0,256.0,122.50436401367188,complete,1239043.625,6.195218086242676,122.64082336425781,0.05057140812277794,-0.003245473140850663,
104.0,0.02,5e-06,200.0,201.0,32.0,256.0,73.88884735107422,complete,49825.26953125,0.2491263449192047,73.9334487915039,0.003371636616066098,0.17739203572273254,
104.0,0.02,5e-06,250.0,251.0,32.0,256.0,9.48165225982666,complete,13067.3525390625,0.06533676385879517,9.46168327331543,0.006890862714499235,-0.30876222252845764,
105.0,0.02,5e-06,50.0,51.0,32.0,256.0,125.31422424316406,complete,10161867.0,50.8093376159668,129.52056884765625,0.40545547008514404,-0.11855130642652512,
105.0,0.02,5e-06,100.0,101.0,32.0,256.0,176.19235229492188,complete,132060.71875,0.6603036522865295,176.28024291992188,0.0037476294673979282,0.1312784105539322,
105.0,0.02,5e-06,150.0,151.0,32.0,256.0,18.141801834106445,complete,76445.171875,0.3822258412837982,18.058204650878906,0.021068790927529335,-0.22874592244625092,
105.0,0.02,5e-06,200.0,201.0,32.0,256.0,12.011428833007812,complete,44983.8984375,0.22491948306560516,12.086447715759277,0.018725456669926643,0.3252197802066803,
105.0,0.02,5e-06,250.0,251.0,32.0,256.0,46.60055923461914,complete,11266.1708984375,0.056330855935811996,46.619503021240234,0.0012088021030649543,0.33579856157302856,
101.0,0.015,0.0001,50.0,51.0,32.0,256.0,163.9132843017578,complete,5977891.0,597.7890625,639.463134765625,3.6469836235046387,0.12600736320018768,
101.0,0.015,0.0001,100.0,101.0,32.0,256.0,135.81753540039062,complete,5824103.0,582.4102783203125,633.6492309570312,4.288181781768799,0.2772592008113861,
101.0,0.015,0.0001,150.0,151.0,32.0,256.0,78.43887329101562,complete,5258124.0,525.8123779296875,554.0294799804688,6.703466892242432,0.2947978973388672,
101.0,0.015,0.0001,200.0,201.0,32.0,256.0,59.704429626464844,complete,2593687.75,259.3687744140625,289.6156921386719,4.344213485717773,0.4210551679134369,
101.0,0.015,0.0001,250.0,251.0,32.0,256.0,85.75023651123047,complete,687946.75,68.79466247558594,123.77383422851562,0.8022679090499878,0.27411988377571106,
102.0,0.015,0.0001,50.0,51.0,32.0,256.0,145.33551025390625,complete,1633662.375,163.36624145507812,187.62498474121094,1.1240627765655518,-0.2655065655708313,
102.0,0.015,0.0001,100.0,101.0,32.0,256.0,130.28282165527344,complete,178870.09375,17.88701057434082,131.37078857421875,0.13729369640350342,-0.007568728644400835,
102.0,0.015,0.0001,150.0,151.0,32.0,256.0,342.1524658203125,complete,119375.0859375,11.937508583068848,345.73284912109375,0.03488944098353386,0.28405144810676575,
102.0,0.015,0.0001,200.0,201.0,32.0,256.0,165.99269104003906,complete,96930.3046875,9.69303035736084,164.6813201904297,0.05839432030916214,-0.16395191848278046,
102.0,0.015,0.0001,250.0,251.0,32.0,256.0,68.73239135742188,complete,199621.65625,19.96216583251953,64.70948791503906,0.2904331684112549,-0.3408454358577728,
103.0,0.015,0.0001,50.0,51.0,32.0,256.0,116.85623931884766,complete,12365714.0,1236.5714111328125,1278.93701171875,10.581988334655762,0.32150596380233765,
103.0,0.015,0.0001,100.0,101.0,32.0,256.0,51.98906707763672,complete,7301699.0,730.1698608398438,724.4993286132812,14.04468059539795,-0.1442483514547348,
103.0,0.015,0.0001,150.0,151.0,32.0,256.0,115.1468505859375,complete,1988285.5,198.8285369873047,222.09539794921875,1.7267388105392456,-0.07567822188138962,
103.0,0.015,0.0001,200.0,201.0,32.0,256.0,188.27932739257812,complete,5392004.0,539.2003784179688,598.624755859375,2.8638319969177246,0.15841875970363617,
103.0,0.015,0.0001,250.0,251.0,32.0,256.0,77.29638671875,complete,1680521.375,168.0521240234375,190.59756469726562,2.174126625061035,0.08126293122768402,
104.0,0.015,0.0001,50.0,51.0,32.0,256.0,48.15798568725586,complete,10371942.0,1037.1942138671875,1033.0718994140625,21.537324905395508,-0.10864531248807907,
104.0,0.015,0.0001,100.0,101.0,32.0,256.0,134.45623779296875,complete,8285675.0,828.5674438476562,868.327880859375,6.162357807159424,0.22167004644870758,
104.0,0.015,0.0001,150.0,151.0,32.0,256.0,164.0291748046875,complete,54014280.0,5401.427734375,5373.8427734375,32.9296760559082,-0.18292701244354248,
104.0,0.015,0.0001,200.0,201.0,32.0,256.0,150.37744140625,complete,415678.65625,41.56786346435547,152.68106079101562,0.27642354369163513,-0.08236902207136154,
104.0,0.015,0.0001,250.0,251.0,32.0,256.0,177.57481384277344,complete,848863.3125,84.8863296508789,190.0823211669922,0.47803136706352234,-0.08648257702589035,
105.0,0.015,0.0001,50.0,51.0,32.0,256.0,19.428701400756836,complete,3892768.5,389.27685546875,389.6362609863281,20.036174774169922,-0.0064467936754226685,
105.0,0.015,0.0001,100.0,101.0,32.0,256.0,14.941530227661133,complete,13813158.0,1381.315673828125,1379.974853515625,92.44807434082031,-0.09510666877031326,
105.0,0.015,0.0001,150.0,151.0,32.0,256.0,4.9987592697143555,complete,6718465.5,671.8464965820312,670.9913940429688,134.40264892578125,-0.1746882051229477,
105.0,0.015,0.0001,200.0,201.0,32.0,256.0,3.0667343139648438,complete,98514192.0,9851.41796875,9851.5712890625,3212.34814453125,0.04971843212842941,
105.0,0.015,0.0001,250.0,251.0,32.0,256.0,3.6450395584106445,complete,42870948.0,4287.0947265625,4286.81005859375,1176.1448974609375,-0.07853501290082932,
101.0,0.015,1e-05,50.0,51.0,32.0,256.0,116.71051025390625,complete,4421245.5,44.21245574951172,137.01278686523438,0.37882155179977417,0.30972713232040405,
101.0,0.015,1e-05,100.0,101.0,32.0,256.0,170.7978057861328,complete,1041155.125,10.411551475524902,172.6173858642578,0.060958344489336014,0.14521706104278564,
101.0,0.015,1e-05,150.0,151.0,32.0,256.0,104.5186996459961,complete,31930.6015625,0.31930601596832275,104.45711517333984,0.0030550132505595684,-0.1943584531545639,
101.0,0.015,1e-05,200.0,201.0,32.0,256.0,43.33491897583008,complete,4391.8994140625,0.04391899332404137,43.315208435058594,0.0010134781477972865,-0.4491797983646393,
101.0,0.015,1e-05,250.0,251.0,32.0,256.0,14.72463321685791,complete,1793.525390625,0.0179352518171072,14.721443176269531,0.001218044082634151,-0.17844612896442413,
102.0,0.015,1e-05,50.0,51.0,32.0,256.0,121.05315399169922,complete,3629063.25,36.29063415527344,127.65550994873047,0.2997908890247345,0.03699605539441109,
102.0,0.015,1e-05,100.0,101.0,32.0,256.0,223.99171447753906,complete,13591059.0,135.91058349609375,269.19451904296875,0.6067661046981812,0.0627685934305191,
102.0,0.015,1e-05,150.0,151.0,32.0,256.0,211.73533630371094,complete,840342.4375,8.403424263000488,210.92727661132812,0.039688341319561005,-0.11581835895776749,
102.0,0.015,1e-05,200.0,201.0,32.0,256.0,203.35202026367188,complete,9284976.0,92.84976196289062,219.8130340576172,0.4565962255001068,-0.043836094439029694,
102.0,0.015,1e-05,250.0,251.0,32.0,256.0,32.51180648803711,complete,2535045.25,25.35045051574707,40.502437591552734,0.7797306180000305,-0.0359235443174839,
103.0,0.015,1e-05,50.0,51.0,32.0,256.0,105.95267486572266,complete,8691017.0,86.91017150878906,133.81942749023438,0.8202735185623169,-0.04733235388994217,
103.0,0.015,1e-05,100.0,101.0,32.0,256.0,163.8261260986328,complete,3940102.75,39.40102767944336,170.28866577148438,0.2405051589012146,0.04700199514627457,
103.0,0.015,1e-05,150.0,151.0,32.0,256.0,81.42857360839844,complete,1956615.25,19.566150665283203,85.49897766113281,0.24028605222702026,0.09308958053588867,
103.0,0.015,1e-05,200.0,201.0,32.0,256.0,11.838563919067383,complete,301287.875,3.012878656387329,11.730371475219727,0.2544969618320465,-0.16299451887607574,
103.0,0.015,1e-05,250.0,251.0,32.0,256.0,30.354721069335938,complete,896135.5625,8.961356163024902,32.64688491821289,0.2952211797237396,0.11782988905906677,
104.0,0.015,1e-05,50.0,51.0,32.0,256.0,112.77587890625,complete,16919430.0,169.1942901611328,228.51841735839844,1.5002702474594116,0.28498348593711853,
104.0,0.015,1e-05,100.0,101.0,32.0,256.0,180.88766479492188,complete,799320.375,7.993203163146973,180.0565948486328,0.04418876767158508,-0.12582898139953613,
104.0,0.015,1e-05,150.0,151.0,32.0,256.0,238.27467346191406,complete,32888.6875,0.32888689637184143,238.31834411621094,0.001380284782499075,0.13209226727485657,
104.0,0.015,1e-05,200.0,201.0,32.0,256.0,125.8567123413086,complete,16978.84375,0.1697884351015091,125.95240020751953,0.0013490613782778382,0.5631115436553955,
104.0,0.015,1e-05,250.0,251.0,32.0,256.0,23.071910858154297,complete,37113.9375,0.37113937735557556,22.94576644897461,0.01608620025217533,-0.3469981551170349,
105.0,0.015,1e-05,50.0,51.0,32.0,256.0,66.39431762695312,complete,16107357.0,161.07357788085938,173.1212921142578,2.4260144233703613,-0.017856063321232796,
105.0,0.015,1e-05,100.0,101.0,32.0,256.0,215.34739685058594,complete,12466736.0,124.66735076904297,270.8583984375,0.5789127349853516,0.21320664882659912,
105.0,0.015,1e-05,150.0,151.0,32.0,256.0,251.9117431640625,complete,2386195.0,23.861949920654297,244.6269989013672,0.09472345560789108,-0.3482346534729004,
105.0,0.015,1e-05,200.0,201.0,32.0,256.0,52.19326400756836,complete,36167.7421875,0.3616774380207062,52.2288703918457,0.0069295805878937244,0.09503541886806488,
105.0,0.015,1e-05,250.0,251.0,32.0,256.0,136.0321044921875,complete,19257.359375,0.19257357716560364,136.15045166015625,0.0014156480319797993,0.6141098737716675,
101.0,0.015,0.0002,50.0,51.0,32.0,256.0,120.02006530761719,complete,13147473.0,2629.49462890625,2688.8759765625,21.90879249572754,0.47752660512924194,
101.0,0.015,0.0002,100.0,101.0,32.0,256.0,84.47038269042969,complete,16803098.0,3360.619384765625,3325.0205078125,39.78458786010742,-0.4317699670791626,
101.0,0.015,0.0002,150.0,151.0,32.0,256.0,83.970458984375,complete,11548998.0,2309.799560546875,2262.361328125,27.507287979125977,-0.5773153901100159,
101.0,0.015,0.0002,200.0,201.0,32.0,256.0,186.29690551757812,complete,12117604.0,2423.5205078125,2365.587890625,13.00891399383545,-0.34568849205970764,
101.0,0.015,0.0002,250.0,251.0,32.0,256.0,273.5378723144531,complete,31064230.0,6212.84521484375,6223.732421875,22.71292495727539,0.01782333292067051,
102.0,0.015,0.0002,50.0,51.0,32.0,256.0,178.54681396484375,complete,953008.8125,190.60174560546875,262.49151611328125,1.0675169229507446,0.010193414054811,
102.0,0.015,0.0002,100.0,101.0,32.0,256.0,136.00694274902344,complete,1325559.5,265.1119079589844,290.56573486328125,1.949252724647522,-0.06037318333983421,
102.0,0.015,0.0002,150.0,151.0,32.0,256.0,142.80181884765625,complete,401882.96875,80.37659454345703,172.8357391357422,0.5628541111946106,0.13153226673603058,
102.0,0.015,0.0002,200.0,201.0,32.0,256.0,126.38461303710938,complete,256194.625,51.238922119140625,152.84678649902344,0.40542057156562805,0.3678027391433716,
102.0,0.015,0.0002,250.0,251.0,32.0,256.0,34.447818756103516,complete,277226.8125,55.44535827636719,67.83698272705078,1.6095463037490845,0.08927255123853683,
103.0,0.015,0.0002,50.0,51.0,32.0,256.0,84.69122314453125,complete,12830436.0,2566.087158203125,2583.954345703125,30.299327850341797,0.19520236551761627,
103.0,0.015,0.0002,100.0,101.0,32.0,256.0,104.10977172851562,complete,11675792.0,2335.158203125,2335.275634765625,22.42976951599121,-0.021164290606975555,
103.0,0.015,0.0002,150.0,151.0,32.0,256.0,27.111825942993164,complete,6809106.5,1361.8212890625,1360.291259765625,50.22978973388672,-0.06635276973247528,
103.0,0.015,0.0002,200.0,201.0,32.0,256.0,99.15141296386719,complete,3324127.0,664.8253784179688,670.3150024414062,6.705152988433838,-0.018974915146827698,
103.0,0.015,0.0002,250.0,251.0,32.0,256.0,189.3099365234375,complete,10583348.0,2116.66943359375,2115.180908203125,11.180974006652832,-0.05257907882332802,
104.0,0.015,0.0002,50.0,51.0,32.0,256.0,207.5419921875,complete,70511912.0,14102.3828125,14060.37109375,67.94953918457031,-0.20947818458080292,
104.0,0.015,0.0002,100.0,101.0,32.0,256.0,131.216552734375,complete,54576544.0,10915.3076171875,10970.23046875,83.1854476928711,0.4136037826538086,
104.0,0.015,0.0002,150.0,151.0,32.0,256.0,223.19020080566406,complete,5925059.0,1185.0118408203125,1194.9283447265625,5.3094258308410645,-0.04955517128109932,
104.0,0.015,0.0002,200.0,201.0,32.0,256.0,110.5315933227539,complete,5314513.5,1062.902587890625,1068.050537109375,9.616278648376465,-0.005308687221258879,
104.0,0.015,0.0002,250.0,251.0,32.0,256.0,20.66777801513672,complete,2987432.75,597.4865112304688,598.3300170898438,28.909082412719727,0.023543469607830048,
105.0,0.015,0.0002,50.0,51.0,32.0,256.0,20.743745803833008,complete,4099799.5,819.9598999023438,819.9202880859375,39.528053283691406,-0.01456114836037159,
105.0,0.015,0.0002,100.0,101.0,32.0,256.0,8.393232345581055,complete,27491990.0,5498.39794921875,5499.78076171875,655.0989990234375,0.16404786705970764,
105.0,0.015,0.0002,150.0,151.0,32.0,256.0,2.8106908798217773,complete,17801902.0,3560.38037109375,3561.010009765625,1266.727783203125,0.2236747294664383,
105.0,0.015,0.0002,200.0,201.0,32.0,256.0,4.818952560424805,complete,25253848.0,5050.76953125,5050.4873046875,1048.105224609375,-0.05900425836443901,
105.0,0.015,0.0002,250.0,251.0,32.0,256.0,7.685895919799805,complete,43322532.0,8664.505859375,8663.44921875,1127.325439453125,-0.1378428339958191,
101.0,0.015,2e-05,50.0,51.0,32.0,256.0,184.9001922607422,complete,15893743.0,317.8748474121094,278.07025146484375,1.7191698551177979,-0.49263548851013184,
101.0,0.015,2e-05,100.0,101.0,32.0,256.0,37.367671966552734,complete,3438894.0,68.77787780761719,62.36927032470703,1.840571641921997,-0.43516603112220764,
101.0,0.015,2e-05,150.0,151.0,32.0,256.0,68.2649154663086,complete,32009.20703125,0.6401841044425964,68.24047088623047,0.009377937763929367,-0.04286748543381691,
101.0,0.015,2e-05,200.0,201.0,32.0,256.0,181.49789428710938,complete,10925.8125,0.21851623058319092,181.53297424316406,0.0012039601569995284,0.15996095538139343,
101.0,0.015,2e-05,250.0,251.0,32.0,256.0,62.20573806762695,complete,3406.290283203125,0.06812580674886703,62.20588302612305,0.001095169223845005,0.0015501907328143716,
102.0,0.015,2e-05,50.0,51.0,32.0,256.0,117.73255920410156,complete,5096634.5,101.93268585205078,151.81280517578125,0.8657985925674438,-0.050167448818683624,
102.0,0.015,2e-05,100.0,101.0,32.0,256.0,247.2191619873047,complete,640226.4375,12.804527282714844,249.48486328125,0.05179423466324806,0.15185868740081787,
102.0,0.015,2e-05,150.0,151.0,32.0,256.0,397.43450927734375,complete,762390.1875,15.247802734375,396.0142517089844,0.038365572690963745,-0.11216098815202713,
102.0,0.015,2e-05,200.0,201.0,32.0,256.0,59.30806350708008,complete,196887.765625,3.9377553462982178,59.30391311645508,0.06639494001865387,-0.03425304591655731,
102.0,0.015,2e-05,250.0,251.0,32.0,256.0,35.16637420654297,complete,98685.25,1.9737049341201782,33.66193389892578,0.05612477660179138,-0.7739996910095215,
103.0,0.015,2e-05,50.0,51.0,32.0,256.0,82.40330505371094,complete,8559981.0,171.1996307373047,178.96266174316406,2.0775821208953857,-0.14432062208652496,
103.0,0.015,2e-05,100.0,101.0,32.0,256.0,350.9311828613281,complete,9822589.0,196.45176696777344,469.77642822265625,0.5598013997077942,0.42749491333961487,
103.0,0.015,2e-05,150.0,151.0,32.0,256.0,139.8367462158203,complete,1115565.75,22.31131362915039,143.91172790527344,0.15955257415771484,0.10552658140659332,
103.0,0.015,2e-05,200.0,201.0,32.0,256.0,180.74981689453125,complete,18825232.0,376.504638671875,410.21051025390625,2.0830154418945312,-0.045211393386125565,
103.0,0.015,2e-05,250.0,251.0,32.0,256.0,77.70103454589844,complete,37485.8671875,0.7497172951698303,77.613037109375,0.009648743085563183,-0.12212884426116943,
104.0,0.015,2e-05,50.0,51.0,32.0,256.0,255.24783325195312,complete,11526659.0,230.53318786621094,341.34735107421875,0.9031739234924316,-0.015116213820874691,
104.0,0.015,2e-05,100.0,101.0,32.0,256.0,125.20952606201172,complete,10174530.0,203.4906005859375,230.39976501464844,1.625200629234314,-0.07853151112794876,
104.0,0.015,2e-05,150.0,151.0,32.0,256.0,54.28303146362305,complete,16417546.0,328.3509216308594,341.5389709472656,6.048868656158447,0.16516844928264618,
104.0,0.015,2e-05,200.0,201.0,32.0,256.0,301.0190124511719,complete,7757367.5,155.14735412597656,332.8583068847656,0.515407145023346,-0.04163079708814621,
104.0,0.015,2e-05,250.0,251.0,32.0,256.0,109.34293365478516,complete,9614816.0,192.29632568359375,206.0980682373047,1.7586534023284912,-0.15355435013771057,
105.0,0.015,2e-05,50.0,51.0,32.0,256.0,114.5798568725586,complete,14199033.0,283.98065185546875,302.7179260253906,2.478451728820801,-0.03281361609697342,
105.0,0.015,2e-05,100.0,101.0,32.0,256.0,105.2359619140625,complete,311257.28125,6.22514533996582,103.54317474365234,0.05915416404604912,-0.29931581020355225,
105.0,0.015,2e-05,150.0,151.0,32.0,256.0,256.44354248046875,complete,83662.78125,1.6732555627822876,256.4739074707031,0.006524849683046341,0.01488963421434164,
105.0,0.015,2e-05,200.0,201.0,32.0,256.0,88.58816528320312,complete,31870.68359375,0.6374136209487915,88.77751922607422,0.007195245940238237,0.2937778830528259,
105.0,0.015,2e-05,250.0,251.0,32.0,256.0,18.667011260986328,complete,13456.2041015625,0.2691240906715393,18.53133201599121,0.01441709604114294,-0.5095346570014954,
101.0,0.015,2e-06,50.0,51.0,32.0,256.0,349.134521484375,complete,7728187.5,15.456374168395996,353.1212463378906,0.04427054151892662,0.23727154731750488,
101.0,0.015,2e-06,100.0,101.0,32.0,256.0,133.6575469970703,complete,843861.3125,1.6877225637435913,133.6737060546875,0.01262721512466669,0.0032602266874164343,
101.0,0.015,2e-06,150.0,151.0,32.0,256.0,49.657772064208984,complete,17695.20703125,0.03539041429758072,49.66899108886719,0.0007126863347366452,0.31672510504722595,
101.0,0.015,2e-06,200.0,201.0,32.0,256.0,36.43461990356445,complete,14311.4462890625,0.02862289361655712,36.44514846801758,0.0007855960284359753,0.3675593137741089,
101.0,0.015,2e-06,250.0,251.0,32.0,256.0,26.728527069091797,complete,48019.83203125,0.09603966772556305,26.789426803588867,0.003593152156099677,0.6330446600914001,
102.0,0.015,2e-06,50.0,51.0,32.0,256.0,187.8844451904297,complete,2172508.75,4.345017433166504,187.6473846435547,0.023126009851694107,-0.06608403474092484,
102.0,0.015,2e-06,100.0,101.0,32.0,256.0,128.68692016601562,complete,2109650.5,4.219300746917725,129.2728729248047,0.03278733044862747,0.1227940246462822,
102.0,0.015,2e-06,150.0,151.0,32.0,256.0,139.9929656982422,complete,181839.578125,0.3636791408061981,139.94029235839844,0.0025978386402130127,-0.1461266279220581,
102.0,0.015,2e-06,200.0,201.0,32.0,256.0,82.93477630615234,complete,257428.953125,0.5148579478263855,82.96649932861328,0.006207986269146204,0.058535393327474594,
102.0,0.015,2e-06,250.0,251.0,32.0,256.0,9.296236991882324,complete,586196.375,1.172392725944519,9.273633003234863,0.12611475586891174,-0.08231401443481445,
103.0,0.015,2e-06,50.0,51.0,32.0,256.0,161.747802734375,complete,27071530.0,54.14306640625,176.83692932128906,0.3347375690937042,0.12432017177343369,
103.0,0.015,2e-06,100.0,101.0,32.0,256.0,349.5092468261719,complete,1684689.75,3.369379758834839,350.3130187988281,0.009640316478908062,0.23399898409843445,
103.0,0.015,2e-06,150.0,151.0,32.0,256.0,212.54209899902344,complete,1519228.75,3.0384573936462402,212.4323272705078,0.014295791275799274,-0.04326572269201279,
103.0,0.015,2e-06,200.0,201.0,32.0,256.0,19.877012252807617,complete,725706.25,1.451412558555603,19.816282272338867,0.07301965355873108,-0.07828822731971741,
103.0,0.015,2e-06,250.0,251.0,32.0,256.0,12.642265319824219,complete,171307.75,0.3426154851913452,12.819503784179688,0.02710079774260521,0.5073827505111694,
104.0,0.015,2e-06,50.0,51.0,32.0,256.0,178.1278076171875,complete,29051416.0,58.10282897949219,205.0817108154297,0.3261861801147461,0.335904985666275,
104.0,0.015,2e-06,100.0,101.0,32.0,256.0,153.9402313232422,complete,19138564.0,38.27712631225586,147.19569396972656,0.24864926934242249,-0.29666760563850403,
104.0,0.015,2e-06,150.0,151.0,32.0,256.0,82.54593658447266,complete,129894.2265625,0.259788453578949,82.5231704711914,0.003147198585793376,-0.08915442228317261,
104.0,0.015,2e-06,200.0,201.0,32.0,256.0,20.659992218017578,complete,28718.267578125,0.05743652954697609,20.662538528442383,0.0027800847310572863,0.04294073209166527,
104.0,0.015,2e-06,250.0,251.0,32.0,256.0,12.146835327148438,complete,27422.26171875,0.05484452471137047,12.142021179199219,0.004515128675848246,-0.09001266956329346,
105.0,0.015,2e-06,50.0,51.0,32.0,256.0,104.43640899658203,complete,13864712.0,27.72942352294922,105.06880950927734,0.26551491022109985,-0.10988205671310425,
105.0,0.015,2e-06,100.0,101.0,32.0,256.0,83.73995971679688,complete,4937512.0,9.875024795532227,80.71910858154297,0.11792488396167755,-0.3593529462814331,
105.0,0.015,2e-06,150.0,151.0,32.0,256.0,385.0641174316406,complete,412851.1875,0.825702428817749,385.5478515625,0.002144324593245983,0.5851113200187683,
105.0,0.015,2e-06,200.0,201.0,32.0,256.0,30.3503360748291,complete,14743.494140625,0.029486985877156258,30.33888053894043,0.000971553847193718,-0.3889242112636566,
105.0,0.015,2e-06,250.0,251.0,32.0,256.0,15.816394805908203,complete,18805.373046875,0.037610746920108795,15.829195976257324,0.0023779594339430332,0.3393254280090332,
101.0,0.015,5e-05,50.0,51.0,32.0,256.0,126.18035125732422,complete,5326878.0,266.3439025878906,297.76519775390625,2.110819101333618,0.026832737028598785,
101.0,0.015,5e-05,100.0,101.0,32.0,256.0,30.649471282958984,complete,3632118.5,181.60592651367188,191.4615478515625,5.925254821777344,0.24590027332305908,
101.0,0.015,5e-05,150.0,151.0,32.0,256.0,187.9087677001953,complete,4254560.5,212.72799682617188,279.8251953125,1.1320812702178955,-0.028278380632400513,
101.0,0.015,5e-05,200.0,201.0,32.0,256.0,127.19444274902344,complete,565978.6875,28.298933029174805,123.71554565429688,0.22248560190200806,-0.23249556124210358,
101.0,0.015,5e-05,250.0,251.0,32.0,256.0,205.1878204345703,complete,177430.96875,8.87154769897461,204.26258850097656,0.043236229568719864,-0.1256752908229828,
102.0,0.015,5e-05,50.0,51.0,32.0,256.0,187.9169464111328,complete,655984.4375,32.79922103881836,181.8223876953125,0.17454105615615845,-0.270071804523468,
102.0,0.015,5e-05,100.0,101.0,32.0,256.0,81.05888366699219,complete,287836.625,14.39183235168457,84.09420013427734,0.1775478720664978,0.1260806769132614,
102.0,0.015,5e-05,150.0,151.0,32.0,256.0,85.25367736816406,complete,265892.21875,13.294610977172852,87.49589538574219,0.15594178438186646,0.09290286153554916,
102.0,0.015,5e-05,200.0,201.0,32.0,256.0,76.51664733886719,complete,99181.5078125,4.959074974060059,76.9216537475586,0.06481040269136429,0.04947814717888832,
102.0,0.015,5e-05,250.0,251.0,32.0,256.0,42.0363883972168,complete,76337.6796875,3.8168838024139404,44.71049880981445,0.09079951792955399,0.6774839162826538,
103.0,0.015,5e-05,50.0,51.0,32.0,256.0,167.2692108154297,complete,91110888.0,4555.54443359375,4600.095703125,27.234806060791016,0.24929079413414001,
103.0,0.015,5e-05,100.0,101.0,32.0,256.0,236.64617919921875,complete,16310478.0,815.52392578125,851.8472900390625,3.446174144744873,0.011822141706943512,
103.0,0.015,5e-05,150.0,151.0,32.0,256.0,70.58503723144531,complete,6612195.5,330.6097717285156,336.8415222167969,4.6838507652282715,-0.017630424350500107,
103.0,0.015,5e-05,200.0,201.0,32.0,256.0,171.94715881347656,complete,5438868.0,271.9433898925781,286.6831359863281,1.5815521478652954,-0.22809946537017822,
103.0,0.015,5e-05,250.0,251.0,32.0,256.0,229.36688232421875,complete,8506602.0,425.330078125,512.6923828125,1.8543657064437866,0.15036720037460327,
104.0,0.015,5e-05,50.0,51.0,32.0,256.0,279.4464111328125,complete,8067064.0,403.3531799316406,537.3303833007812,1.4434008598327637,0.21265845000743866,
104.0,0.015,5e-05,100.0,101.0,32.0,256.0,199.15318298339844,complete,11539115.0,576.955810546875,677.8953857421875,2.897045373916626,0.37859097123146057,
104.0,0.015,5e-05,150.0,151.0,32.0,256.0,276.6950378417969,complete,3876091.75,193.80458068847656,280.60589599609375,0.7004266381263733,-0.32989123463630676,
104.0,0.015,5e-05,200.0,201.0,32.0,256.0,185.5646209716797,complete,588212.6875,29.410633087158203,182.62904357910156,0.15849266946315765,-0.17827023565769196,
104.0,0.015,5e-05,250.0,251.0,32.0,256.0,137.22512817382812,complete,84875.6171875,4.243781089782715,137.277099609375,0.030925685539841652,-0.0032166189048439264,
105.0,0.015,5e-05,50.0,51.0,32.0,256.0,49.81644058227539,complete,3910700.75,195.5350341796875,202.38092041015625,3.9251105785369873,0.012443303130567074,
105.0,0.015,5e-05,100.0,101.0,32.0,256.0,160.07550048828125,complete,14617827.0,730.8912963867188,716.5619506835938,4.565916061401367,-0.1981460005044937,
105.0,0.015,5e-05,150.0,151.0,32.0,256.0,157.20138549804688,complete,18789468.0,939.473388671875,923.1926879882812,5.976241111755371,-0.18633338809013367,
105.0,0.015,5e-05,200.0,201.0,32.0,256.0,78.45510864257812,complete,10504615.0,525.230712890625,515.8165893554688,6.694665431976318,-0.1936047077178955,
105.0,0.015,5e-05,250.0,251.0,32.0,256.0,226.98541259765625,complete,7927922.5,396.3961181640625,456.8385925292969,1.746350646018982,0.00027361855609342456,
101.0,0.015,5e-06,50.0,51.0,32.0,256.0,157.2792205810547,complete,4418928.0,22.09463882446289,159.67587280273438,0.14048033952713013,0.03905900567770004,
101.0,0.015,5e-06,100.0,101.0,32.0,256.0,185.91744995117188,complete,1850536.875,9.252683639526367,185.6664276123047,0.04976769909262657,-0.051993560045957565,
101.0,0.015,5e-06,150.0,151.0,32.0,256.0,145.88619995117188,complete,22566.2421875,0.11283120512962341,145.88247680664062,0.0007734193350188434,-0.033411744982004166,
101.0,0.015,5e-06,200.0,201.0,32.0,256.0,16.229360580444336,complete,15928.501953125,0.07964250445365906,16.220720291137695,0.0049073100090026855,-0.11092748492956161,
101.0,0.015,5e-06,250.0,251.0,32.0,256.0,14.519082069396973,complete,2773.927978515625,0.013869639486074448,14.515521049499512,0.0009552697301842272,-0.25723788142204285,
102.0,0.015,5e-06,50.0,51.0,32.0,256.0,114.26583862304688,complete,3832355.5,19.16177749633789,111.82787322998047,0.16769471764564514,-0.20972119271755219,
102.0,0.015,5e-06,100.0,101.0,32.0,256.0,81.14592742919922,complete,2496320.75,12.481603622436523,82.92711639404297,0.15381675958633423,0.06736330687999725,
102.0,0.015,5e-06,150.0,151.0,32.0,256.0,225.31857299804688,complete,283311.4375,1.41655695438385,225.59376525878906,0.006286907009780407,0.19124914705753326,
102.0,0.015,5e-06,200.0,201.0,32.0,256.0,243.08123779296875,complete,216158.421875,1.0807920694351196,243.6170654296875,0.00444621779024601,0.49409720301628113,
102.0,0.015,5e-06,250.0,251.0,32.0,256.0,32.216407775878906,complete,517508.25,2.587541103363037,33.06918716430664,0.08031748980283737,0.29377496242523193,
103.0,0.015,5e-06,50.0,51.0,32.0,256.0,91.83525848388672,complete,24523240.0,122.61620330810547,161.41989135742188,1.335175633430481,0.11491206288337708,
103.0,0.015,5e-06,100.0,101.0,32.0,256.0,250.61404418945312,complete,1368846.375,6.844232082366943,251.00286865234375,0.027309849858283997,0.04319998621940613,
