environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_fixed,509,0,0,-500.0,-445.6875,0.0,78.2388557456402,500.0,0.0,0.5,1.0636067390441895,0.22912031412124634,0.18213102221488953,-1.1354631185531616,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,50,120869,-123.65625,-247.21875,80.72997979125707,50.69945242116972,124.625,0.96875,1.0,1.0308769941329956,0.2237127274274826,0.10976764559745789,-1.1684865951538086,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,100,213360,-92.34375,-241.71875,41.887413903801544,50.4695592539733,93.34375,1.0,1.0,1.0441495180130005,0.2328241914510727,0.1307128518819809,-1.1547261476516724,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,150,303902,-102.0625,-249.03125,43.886170575044886,66.49398923841694,103.0625,1.0,1.0,1.0514018535614014,0.2428094893693924,0.1477043628692627,-1.1462953090667725,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,200,399756,-97.25,-253.875,74.60303548265182,60.7176171490455,98.21875,0.96875,1.0,1.050079584121704,0.23610202968120575,0.130560040473938,-1.1488748788833618,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,250,499901,-85.59375,-238.375,24.493395258524746,51.43348350837664,86.59375,1.0,1.0,1.044782042503357,0.23304159939289093,0.11227331310510635,-1.154910922050476,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,300,596803,-82.5625,-299.65625,18.45996103165775,73.40326501264184,83.5625,1.0,0.96875,1.0613175630569458,0.24933207035064697,0.13346397876739502,-1.1368733644485474,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,350,701424,-86.90625,-266.96875,22.569404604321054,53.04865957079466,87.90625,1.0,1.0,1.0562447309494019,0.24656637012958527,0.1321409046649933,-1.1420263051986694,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,400,803900,-85.71875,-222.6875,24.339314241406544,45.080170520901405,86.71875,1.0,1.0,1.0347163677215576,0.22606797516345978,0.11563115566968918,-1.164801836013794,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,450,902358,-81.4375,-254.3125,9.938317830011403,43.67950541785457,82.4375,1.0,1.0,1.055233359336853,0.24295005202293396,0.13729602098464966,-1.143558144569397,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,500,997145,-77.9375,-216.75,8.579561233987548,45.89820433623,78.9375,1.0,1.0,1.0339206457138062,0.22461967170238495,0.11205360293388367,-1.1663826704025269,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,550,1090663,-82.28125,-256.59375,10.650562229593874,70.32636332864269,83.28125,1.0,0.96875,1.0513834953308105,0.24389690160751343,0.12932614982128143,-1.146351933479309,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,600,1194001,-83.5625,-238.71875,19.486864889607215,54.77769405633129,84.5625,1.0,1.0,1.0483331680297852,0.23777681589126587,0.13581633567810059,-1.1504714488983154,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,650,1291080,-82.09375,-223.90625,9.626439984448744,45.31421437246318,83.09375,1.0,1.0,1.0343120098114014,0.22841620445251465,0.12815967202186584,-1.1643620729446411,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,700,1387611,-88.125,-238.65625,25.35140131012676,47.00762421002542,89.125,1.0,1.0,1.0478925704956055,0.23997747898101807,0.13957221806049347,-1.150119662284851,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,750,1480622,-81.90625,-234.4375,18.2674739588896,41.39264193611726,82.90625,1.0,1.0,1.0433977842330933,0.23821169137954712,0.13466869294643402,-1.1545394659042358,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,800,1570349,-83.90625,-239.25,18.020345804207693,61.86144768494688,84.90625,1.0,0.96875,1.0435669422149658,0.23730987310409546,0.1348814070224762,-1.1547634601593018,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,850,1663828,-85.21875,-254.09375,17.144046977717764,65.29108983077494,86.21875,1.0,1.0,1.04652738571167,0.24173687398433685,0.13106085360050201,-1.1511085033416748,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,900,1759125,-80.40625,-277.03125,6.637427479708316,79.59311218984037,81.40625,1.0,0.96875,1.0577454566955566,0.25247922539711,0.14374986290931702,-1.139377236366272,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,950,1855972,-78.84375,-237.03125,9.841024648329677,55.50035418369985,79.84375,1.0,1.0,1.0446428060531616,0.2357024997472763,0.12238452583551407,-1.1539688110351562,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_fixed,509,1000,1955130,-94.4375,-260.375,43.191200940812905,83.32708578731439,95.4375,1.0,0.96875,1.0488964319229126,0.2321183830499649,0.12372053414583206,-1.1504607200622559,546.4135158976487,True
