Device       : cpu

========== GPOMDP LOSS ==========
states shape  = (128, 500, 8)
actions shape = (128, 500, 2)
rewards shape = (128, 500)
returns shape = (128, 500)
mask shape    = (128, 500)
log_probs shape = (128, 500)
valid steps = 64000
objective = -26.744511
loss = 26.744511
========== END GPOMDP DEBUG ==========


========== NPG PRECONDITIONING ==========
Fisher condition number  : 7.038e+03
||nat_g|| / ||g||        : 26.312
========== END NPG DEBUG ==========

/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/vpg/train.py:127: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /Users/runner/work/pytorch/pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:839.)
  return float(torch.cat(grads).norm())
Iteration 0000 | train reward: -13.40 | best: -13.40 | KL: 2.303e-06 | std: 0.6068 | rollout: 13.628s | update: 0.355s | total: 13.983s | samples/s: 4577
Iteration 0001 | train reward: -14.35 | best: -13.40 | KL: 5.595e-06 | std: 0.6068 | rollout: 12.259s | update: 0.273s | total: 12.532s | samples/s: 5107
Iteration 0002 | train reward: -12.66 | best: -12.66 | KL: 6.404e-06 | std: 0.6068 | rollout: 11.404s | update: 0.129s | total: 11.534s | samples/s: 5549
Iteration 0003 | train reward: -14.10 | best: -12.66 | KL: 5.489e-06 | std: 0.6070 | rollout: 11.177s | update: 0.297s | total: 11.474s | samples/s: 5578
Iteration 0004 | train reward: -13.64 | best: -12.66 | KL: 7.088e-06 | std: 0.6068 | rollout: 11.044s | update: 0.377s | total: 11.421s | samples/s: 5604
Iteration 0005 | train reward: -13.58 | best: -12.66 | KL: 5.010e-06 | std: 0.6068 | rollout: 11.429s | update: 0.235s | total: 11.664s | samples/s: 5487
Iteration 0006 | train reward: -11.68 | best: -11.68 | KL: 8.125e-06 | std: 0.6068 | rollout: 11.347s | update: 0.437s | total: 11.785s | samples/s: 5431
Iteration 0007 | train reward: -12.72 | best: -11.68 | KL: 5.438e-06 | std: 0.6067 | rollout: 10.749s | update: 0.107s | total: 10.856s | samples/s: 5895
Iteration 0008 | train reward: -12.42 | best: -11.68 | KL: 7.444e-06 | std: 0.6059 | rollout: 10.873s | update: 0.215s | total: 11.088s | samples/s: 5772
Iteration 0009 | train reward: -13.24 | best: -11.68 | KL: 4.838e-06 | std: 0.6059 | rollout: 11.235s | update: 0.136s | total: 11.371s | samples/s: 5628
