iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-13.4047,-13.4047,2.302691e-06,5.553657e+01,1.461291e+03,1.838691,0.606786,-4.4497,7.5555,500.0,13.6276,0.3555,13.9831
1,-14.3475,-13.4047,5.595320e-06,7.442246e+01,1.747974e+03,1.838442,0.606781,-4.6672,7.2634,500.0,12.2588,0.273,12.5318
2,-12.6562,-12.6562,6.403737e-06,9.382935e+01,1.607176e+03,1.838495,0.606782,-3.5153,8.1375,500.0,11.4045,0.1293,11.5338
3,-14.1036,-12.6562,5.489035e-06,1.198556e+02,1.919656e+03,1.839237,0.607012,-4.8257,7.2086,500.0,11.1772,0.2966,11.4739
4,-13.6443,-12.6562,7.088348e-06,7.328131e+01,1.919394e+03,1.839117,0.606807,-4.1747,7.3775,500.0,11.0441,0.3769,11.421
5,-13.5849,-12.6562,5.009807e-06,6.891505e+01,1.636392e+03,1.838837,0.606801,-4.3617,7.8514,500.0,11.429,0.2347,11.6637
6,-11.6821,-11.6821,8.125245e-06,1.544286e+02,1.723533e+03,1.838596,0.606783,-3.0359,8.6955,500.0,11.3473,0.4374,11.7847
7,-12.7181,-11.6821,5.437735e-06,9.367271e+01,1.543270e+03,1.837709,0.606705,-4.2768,7.4249,500.0,10.749,0.1071,10.8562
8,-12.4219,-11.6821,7.443771e-06,8.430694e+01,2.264754e+03,1.837254,0.605875,-3.8288,8.2507,500.0,10.8731,0.2153,11.0884
9,-13.24,-11.6821,4.837847e-06,6.018996e+01,1.545736e+03,1.837456,0.60588,-4.3301,7.7445,500.0,11.2352,0.1363,11.3715
10,-13.0426,-11.6821,8.565245e-06,7.855932e+01,1.369236e+03,1.838141,0.606725,-3.9423,8.2018,500.0,11.1418,0.3222,11.4641
11,-12.6949,-11.6821,6.013880e-06,6.024311e+01,1.980431e+03,1.838539,0.606783,-3.7697,8.1975,500.0,11.1837,0.133,11.3167
12,-11.4097,-11.4097,1.145253e-05,1.439209e+02,1.472016e+03,1.837713,0.606705,-3.0451,9.4862,500.0,10.973,0.1302,11.1033
13,-10.9585,-10.9585,8.159881e-06,1.555520e+02,1.707978e+03,1.83686,0.605856,-2.9408,8.3589,500.0,11.8947,0.697,12.5917
14,-11.4806,-10.9585,5.499403e-06,9.751308e+01,1.362945e+03,1.836702,0.605803,-3.1554,8.6019,500.0,11.9687,0.367,12.3357
15,-10.9963,-10.9585,8.665260e-06,9.181430e+01,1.970010e+03,1.83622,0.605783,-2.9274,8.7791,500.0,12.2333,0.1698,12.403
16,-12.0829,-10.9585,3.444857e-06,5.676734e+01,1.706349e+03,1.836101,0.605779,-3.7751,8.689,500.0,11.2756,0.1883,11.4638
17,-12.7787,-10.9585,7.209389e-06,1.058346e+02,1.394369e+03,1.836452,0.605798,-4.024,8.4505,500.0,10.7895,0.1314,10.9209
18,-13.1341,-10.9585,7.003004e-06,9.138406e+01,1.972404e+03,1.836601,0.605802,-4.5868,8.1693,500.0,10.6249,0.2477,10.8726
19,-10.9725,-10.9585,9.647738e-06,1.195373e+02,1.811957e+03,1.836866,0.605856,-3.0126,9.0975,500.0,11.0408,0.2413,11.2821
20,-10.0486,-10.0486,1.241434e-05,1.445328e+02,2.309118e+03,1.837139,0.605862,-2.5694,9.4253,500.0,10.1793,0.2151,10.3944
21,-10.5604,-10.0486,8.741168e-06,1.313558e+02,1.665337e+03,1.837055,0.60586,-2.9885,9.5768,500.0,10.992,0.1533,11.1453
22,-8.1662,-8.1662,1.085073e-05,1.031491e+02,1.931523e+03,1.836313,0.605784,-0.7731,10.4805,500.0,10.6927,0.139,10.8317
23,-9.2928,-8.1662,1.282951e-05,1.092500e+02,2.768230e+03,1.836228,0.605783,-1.8208,10.4325,500.0,10.5455,0.1623,10.7078
24,-7.1596,-7.1596,1.421410e-05,1.499765e+02,2.127222e+03,1.835558,0.605553,-0.6283,10.5527,500.0,10.9278,0.1342,11.062
25,-9.673,-7.1596,7.629172e-06,8.156548e+01,2.283900e+03,1.835726,0.605567,-2.583,9.7329,500.0,10.8873,0.2338,11.1211
26,-8.0453,-7.1596,1.504796e-05,2.145813e+02,2.362866e+03,1.83667,0.605803,-0.9466,11.0706,500.0,10.7504,0.1081,10.8586
27,-9.3944,-7.1596,1.849632e-05,1.491009e+02,2.345318e+03,1.837113,0.605861,-2.3904,10.232,500.0,10.6687,0.1255,10.7942
28,-8.1078,-7.1596,1.638085e-05,1.713462e+02,2.408582e+03,1.837498,0.605881,-1.5442,10.5129,500.0,10.5701,0.214,10.7841
29,-8.5144,-7.1596,2.171745e-05,1.762301e+02,2.351102e+03,1.838169,0.606725,-1.5979,11.2704,500.0,10.8004,0.1142,10.9146
30,-8.3019,-7.1596,2.160366e-05,1.481055e+02,2.506321e+03,1.839092,0.606806,-1.4084,10.744,500.0,11.1528,0.2001,11.3529
31,-6.5719,-6.5719,9.783687e-06,1.714105e+02,2.345884e+03,1.839703,0.607032,-0.5229,11.0836,500.0,10.8522,0.2044,11.0566
32,-4.5963,-4.5963,1.967212e-05,1.321413e+02,2.553232e+03,1.840101,0.60709,0.8904,12.9125,500.0,10.3101,0.1372,10.4473
33,-5.9876,-4.5963,1.748711e-05,1.651668e+02,2.681830e+03,1.841884,0.607811,-0.1412,11.7093,500.0,10.3639,0.311,10.6748
34,-7.74,-4.5963,1.717716e-05,1.990716e+02,2.144598e+03,1.842945,0.608059,-1.5046,10.8325,500.0,10.432,0.1724,10.6044
