update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,3587,8,8,-447.875,448.375,0.0,False
2,7150,8,16,-444.75,445.375,0.0,False
3,10928,8,24,-471.875,472.25,0.0,False
4,14593,8,32,-457.875,458.125,0.0,False
5,18082,8,40,-435.625,436.125,0.0,False
6,20983,8,48,-361.75,362.625,0.0,False
7,24379,8,56,-423.875,424.5,0.0,False
8,27399,8,64,-376.75,377.5,0.0,False
9,30101,8,72,-336.75,337.75,0.0,False
10,33201,8,80,-386.625,387.5,0.0,False
11,35910,8,88,-337.75,338.625,0.0,False
12,38545,8,96,-328.375,329.375,0.0,False
13,41004,8,104,-306.375,307.375,0.0,False
14,43771,8,112,-345.0,345.875,0.0,False
15,46367,8,120,-323.5,324.5,0.0,False
16,48828,8,128,-306.75,307.625,0.0,False
17,51412,8,136,-322.0,323.0,0.0,False
18,53495,8,144,-259.375,260.375,0.0,False
19,55610,8,152,-263.375,264.375,0.0,False
20,57797,8,160,-272.375,273.375,0.0,False
21,59627,8,168,-227.75,228.75,0.0,False
22,61565,8,176,-241.25,242.25,0.0,False
23,63346,8,184,-221.625,222.625,0.0,False
24,65237,8,192,-235.375,236.375,0.0,False
25,67295,8,200,-256.25,257.25,0.0,False
26,69233,8,208,-241.25,242.25,0.0,False
27,71045,8,216,-225.5,226.5,0.0,False
28,72773,8,224,-215.0,216.0,0.0,False
29,74427,8,232,-205.75,206.75,0.0,False
30,76513,8,240,-259.875,260.75,0.0,False
31,78275,8,248,-219.25,220.25,0.0,False
32,80252,8,256,-246.25,247.125,0.0,False
33,82064,8,264,-225.5,226.5,0.0,False
34,83787,8,272,-214.375,215.375,0.0,False
35,85347,8,280,-194.0,195.0,0.0,False
36,86790,8,288,-179.375,180.375,0.0,False
37,88556,8,296,-219.75,220.75,0.0,False
38,90099,8,304,-191.875,192.875,0.0,False
39,91625,8,312,-189.75,190.75,0.0,False
40,93584,8,320,-244.0,244.875,0.0,False
41,95378,8,328,-223.375,224.25,0.0,False
42,96954,8,336,-196.0,197.0,0.0,False
43,98508,8,344,-193.25,194.25,0.0,False
44,100244,8,352,-216.125,217.0,0.0,False
45,101761,8,360,-188.625,189.625,0.0,False
46,103567,8,368,-224.875,225.75,0.0,False
47,105157,8,376,-197.875,198.75,0.0,False
48,106600,8,384,-179.375,180.375,0.0,False
49,107967,8,392,-169.875,170.875,0.0,False
50,109529,8,400,-194.25,195.25,0.0,False
51,111049,8,408,-189.0,190.0,0.0,False
52,112555,8,416,-187.25,188.25,0.0,False
53,113909,8,424,-168.25,169.25,0.0,False
54,115271,8,432,-169.25,170.25,0.0,False
55,116808,8,440,-191.125,192.125,0.0,False
56,118620,8,448,-225.625,226.5,0.0,False
57,119865,8,456,-154.625,155.625,0.0,False
58,121282,8,464,-176.125,177.125,0.0,False
59,122623,8,472,-166.625,167.625,0.0,False
60,124062,8,480,-178.875,179.875,0.0,False
61,125571,8,488,-187.625,188.625,0.0,False
62,127053,8,496,-184.25,185.25,0.0,False
63,128543,8,504,-185.25,186.25,0.0,False
64,129997,8,512,-180.75,181.75,0.0,False
65,131310,8,520,-163.125,164.125,0.0,False
66,132933,8,528,-202.0,202.875,0.0,False
67,134044,8,536,-137.875,138.875,0.0,False
68,135263,8,544,-151.375,152.375,0.0,False
69,136457,8,552,-148.25,149.25,0.0,False
70,137812,8,560,-168.375,169.375,0.0,False
71,139116,8,568,-162.0,163.0,0.0,False
72,140441,8,576,-164.625,165.625,0.0,False
73,141610,8,584,-145.125,146.125,0.0,False
74,142760,8,592,-142.75,143.75,0.0,False
75,143924,8,600,-144.5,145.5,0.0,False
76,145233,8,608,-162.625,163.625,0.0,False
77,146391,8,616,-143.75,144.75,0.0,False
78,147478,8,624,-134.875,135.875,0.0,False
79,148499,8,632,-126.625,127.625,0.0,False
80,149594,8,640,-135.875,136.875,0.0,False
81,150626,8,648,-128.0,129.0,0.0,False
82,151783,8,656,-143.625,144.625,0.0,False
83,153227,8,664,-179.5,180.5,0.0,False
84,154352,8,672,-139.625,140.625,0.0,False
85,155422,8,680,-132.75,133.75,0.0,False
86,156646,8,688,-152.0,153.0,0.0,False
87,157887,8,696,-154.125,155.125,0.0,False
88,159248,8,704,-169.25,170.125,0.0,False
89,160231,8,712,-121.875,122.875,0.0,False
90,161603,8,720,-170.5,171.5,0.0,False
91,162625,8,728,-126.75,127.75,0.0,False
92,163694,8,736,-132.625,133.625,0.0,False
93,164670,8,744,-121.0,122.0,0.0,False
94,165648,8,752,-121.25,122.25,0.0,False
95,166771,8,760,-139.375,140.375,0.0,False
96,167762,8,768,-122.875,123.875,0.0,False
97,168888,8,776,-139.75,140.75,0.0,False
98,169929,8,784,-129.125,130.125,0.0,False
99,170918,8,792,-122.625,123.625,0.0,False
100,172482,8,800,-194.625,195.5,0.0,False
101,173605,8,808,-139.375,140.375,0.0,False
102,174544,8,816,-116.375,117.375,0.0,False
103,175499,8,824,-118.375,119.375,0.0,False
104,176462,8,832,-119.375,120.375,0.0,False
105,177599,8,840,-141.125,142.125,0.0,False
106,178854,8,848,-155.875,156.875,0.0,False
107,179960,8,856,-137.25,138.25,0.0,False
108,181247,8,864,-159.875,160.875,0.0,False
109,182193,8,872,-117.25,118.25,0.0,False
110,183147,8,880,-118.25,119.25,0.0,False
111,184071,8,888,-114.5,115.5,0.0,False
112,185167,8,896,-136.0,137.0,0.0,False
113,186050,8,904,-109.375,110.375,0.0,False
114,187012,8,912,-119.25,120.25,0.0,False
115,187906,8,920,-110.75,111.75,0.0,False
116,188784,8,928,-108.75,109.75,0.0,False
117,189667,8,936,-109.375,110.375,0.0,False
118,190610,8,944,-116.875,117.875,0.0,False
119,191515,8,952,-112.125,113.125,0.0,False
120,192669,8,960,-143.25,144.25,0.0,False
121,193918,8,968,-155.125,156.125,0.0,False
122,194866,8,976,-117.5,118.5,0.0,False
123,195745,8,984,-108.875,109.875,0.0,False
124,196883,8,992,-141.25,142.25,0.0,False
125,197693,8,1000,-100.25,101.25,0.0,False
126,198576,8,1008,-109.375,110.375,0.0,False
127,199547,8,1016,-120.375,121.375,0.0,False
128,200662,8,1024,-138.375,139.375,0.0,False
129,201572,8,1032,-112.75,113.75,0.0,False
130,202560,8,1040,-122.5,123.5,0.0,False
131,203381,8,1048,-101.625,102.625,0.0,False
132,204301,8,1056,-114.0,115.0,0.0,False
133,205126,8,1064,-102.125,103.125,0.0,False
134,205981,8,1072,-105.875,106.875,0.0,False
135,206879,8,1080,-111.25,112.25,0.0,False
136,207782,8,1088,-111.875,112.875,0.0,False
137,208589,8,1096,-99.875,100.875,0.0,False
138,209562,8,1104,-120.625,121.625,0.0,False
139,210344,8,1112,-96.75,97.75,0.0,False
140,211246,8,1120,-111.75,112.75,0.0,False
141,212129,8,1128,-109.375,110.375,0.0,False
142,213089,8,1136,-119.0,120.0,0.0,False
143,213884,8,1144,-98.375,99.375,0.0,False
144,214743,8,1152,-106.375,107.375,0.0,False
145,215591,8,1160,-105.0,106.0,0.0,False
146,216376,8,1168,-97.125,98.125,0.0,False
147,217220,8,1176,-104.5,105.5,0.0,False
148,218155,8,1184,-115.875,116.875,0.0,False
149,219085,8,1192,-115.25,116.25,0.0,False
150,220128,8,1200,-129.375,130.375,0.0,False
151,220897,8,1208,-95.125,96.125,0.0,False
152,221819,8,1216,-114.25,115.25,0.0,False
153,222564,8,1224,-92.125,93.125,0.0,False
154,223587,8,1232,-126.875,127.875,0.0,False
155,224569,8,1240,-121.75,122.75,0.0,False
156,225434,8,1248,-107.125,108.125,0.0,False
157,226294,8,1256,-106.5,107.5,0.0,False
158,227115,8,1264,-101.625,102.625,0.0,False
