environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_entropy_fixed,203,0,0,-500.0,-484.0,500.0,1.088423490524292,0.27832522988319397,0.24328137934207916,-1.10897958278656,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,5,5120,-500.0,-500.0,500.0,1.090226173400879,0.2838796079158783,0.2466878592967987,-1.107121467590332,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,10,10240,-500.0,-448.0,500.0,1.091463565826416,0.28901058435440063,0.24445225298404694,-1.1058523654937744,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,15,15360,-500.0,-500.0,500.0,1.0912299156188965,0.2864076793193817,0.2467823326587677,-1.106127142906189,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,20,20480,-500.0,-500.0,500.0,1.092024564743042,0.28863903880119324,0.2507307529449463,-1.1053221225738525,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,25,25600,-500.0,-500.0,500.0,1.0934209823608398,0.2939894497394562,0.2511598467826843,-1.103890061378479,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,30,30720,-500.0,-500.0,500.0,1.0925993919372559,0.2903640866279602,0.24839738011360168,-1.1047471761703491,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,35,35840,-500.0,-500.0,500.0,1.0928184986114502,0.29078209400177,0.25060781836509705,-1.1045469045639038,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,40,40960,-500.0,-500.0,500.0,1.0940550565719604,0.29591307044029236,0.2530041038990021,-1.1032692193984985,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,45,46080,-500.0,-500.0,500.0,1.0940122604370117,0.2956714630126953,0.25313130021095276,-1.1033120155334473,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,203,50,51200,-500.0,-467.0,500.0,1.0941270589828491,0.2962200939655304,0.24981677532196045,-1.1032075881958008,0.0,False
