environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,202,0,0,-500.0,-500.0,500.0,1.0826302766799927,0.25446629524230957,0.21647129952907562,-1.1152971982955933,0.0,False
Acrobot-v1,gpomdp_reward_only,202,2,8000,-500.0,-500.0,500.0,1.081400752067566,0.25313475728034973,0.21534189581871033,-1.1165313720703125,0.0,False
Acrobot-v1,gpomdp_reward_only,202,3,12000,-500.0,-500.0,500.0,1.082560658454895,0.25572195649147034,0.21674369275569916,-1.1152856349945068,0.0,False
Acrobot-v1,gpomdp_reward_only,202,4,16000,-500.0,-500.0,500.0,1.083188772201538,0.2555384039878845,0.22905060648918152,-1.1147165298461914,0.0,False
Acrobot-v1,gpomdp_reward_only,202,6,23955,-500.0,-499.6666666666667,500.0,1.080534815788269,0.2517070174217224,0.20586800575256348,-1.1174170970916748,0.0,False
Acrobot-v1,gpomdp_reward_only,202,7,27955,-500.0,-500.0,500.0,1.0836913585662842,0.25652432441711426,0.2271692454814911,-1.1141858100891113,0.0,False
Acrobot-v1,gpomdp_reward_only,202,8,31955,-500.0,-500.0,500.0,1.0827587842941284,0.2547926902770996,0.222462460398674,-1.1151562929153442,0.0,False
Acrobot-v1,gpomdp_reward_only,202,9,35955,-500.0,-500.0,500.0,1.0830520391464233,0.2552091181278229,0.22467614710330963,-1.1148658990859985,0.0,False
Acrobot-v1,gpomdp_reward_only,202,11,43955,-500.0,-500.0,500.0,1.0830551385879517,0.25503435730934143,0.22366943955421448,-1.1148709058761597,0.0,False
Acrobot-v1,gpomdp_reward_only,202,12,47955,-500.0,-500.0,500.0,1.0841952562332153,0.25756898522377014,0.23145537078380585,-1.1136575937271118,0.0,False
Acrobot-v1,gpomdp_reward_only,202,13,51200,-500.0,-500.0,500.0,1.0819544792175293,0.254060834646225,0.21260017156600952,-1.115956425666809,0.0,False
