update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,546.4135158976487
2,8000,-500.0,500.0,546.4135158976487
3,12000,-500.0,500.0,546.4135158976487
4,16000,-500.0,500.0,546.4135158976487
5,19984,-497.875,498.0,546.4135158976487
6,23984,-500.0,500.0,546.4135158976487
7,27984,-500.0,500.0,546.4135158976487
8,31984,-500.0,500.0,546.4135158976487
9,35984,-500.0,500.0,546.4135158976487
10,39984,-500.0,500.0,546.4135158976487
11,43984,-500.0,500.0,546.4135158976487
12,47973,-498.5,498.625,546.4135158976487
13,51973,-500.0,500.0,546.4135158976487
14,55859,-485.625,485.75,546.4135158976487
15,59705,-480.625,480.75,546.4135158976487
16,63652,-493.125,493.375,546.4135158976487
17,67416,-470.25,470.5,546.4135158976487
18,70995,-446.75,447.375,546.4135158976487
19,74832,-479.25,479.625,546.4135158976487
20,78042,-400.5,401.25,546.4135158976487
21,81244,-399.5,400.25,546.4135158976487
22,84413,-395.25,396.125,546.4135158976487
23,87527,-388.375,389.25,546.4135158976487
24,90503,-371.0,372.0,546.4135158976487
25,93271,-345.0,346.0,546.4135158976487
26,96145,-358.25,359.25,546.4135158976487
27,99132,-372.625,373.375,546.4135158976487
28,101609,-308.625,309.625,546.4135158976487
29,103986,-296.125,297.125,546.4135158976487
30,106302,-288.5,289.5,546.4135158976487
31,108470,-270.0,271.0,546.4135158976487
32,110612,-266.75,267.75,546.4135158976487
33,112700,-260.0,261.0,546.4135158976487
34,115017,-288.75,289.625,546.4135158976487
35,117326,-287.75,288.625,546.4135158976487
36,119299,-245.625,246.625,546.4135158976487
37,121201,-236.75,237.75,546.4135158976487
38,123391,-272.75,273.75,546.4135158976487
39,125518,-264.875,265.875,546.4135158976487
40,127674,-268.5,269.5,546.4135158976487
41,130615,-366.625,367.625,546.4135158976487
42,133037,-301.875,302.75,546.4135158976487
43,135417,-296.625,297.5,546.4135158976487
44,137469,-255.5,256.5,546.4135158976487
45,139497,-252.5,253.5,546.4135158976487
46,141956,-306.5,307.375,546.4135158976487
47,144528,-320.5,321.5,546.4135158976487
48,146936,-300.0,301.0,546.4135158976487
49,149216,-284.0,285.0,546.4135158976487
50,151349,-265.625,266.625,546.4135158976487
51,153293,-242.0,243.0,546.4135158976487
52,155491,-273.75,274.75,546.4135158976487
53,157600,-262.625,263.625,546.4135158976487
54,159507,-237.375,238.375,546.4135158976487
55,161616,-262.75,263.625,546.4135158976487
56,163889,-283.125,284.125,546.4135158976487
57,166199,-287.75,288.75,546.4135158976487
58,168434,-278.375,279.375,546.4135158976487
59,170857,-302.0,302.875,546.4135158976487
60,173312,-305.875,306.875,546.4135158976487
61,175782,-307.75,308.75,546.4135158976487
62,178560,-346.375,347.25,546.4135158976487
63,181426,-357.375,358.25,546.4135158976487
64,184170,-342.125,343.0,546.4135158976487
65,186549,-296.375,297.375,546.4135158976487
66,188679,-265.25,266.25,546.4135158976487
67,190891,-275.5,276.5,546.4135158976487
68,193310,-301.375,302.375,546.4135158976487
69,195378,-257.5,258.5,546.4135158976487
70,197347,-245.125,246.125,546.4135158976487
71,199308,-244.125,245.125,546.4135158976487
72,201239,-240.375,241.375,546.4135158976487
73,203006,-219.875,220.875,546.4135158976487
74,204944,-241.25,242.25,546.4135158976487
75,207073,-265.25,266.125,546.4135158976487
76,208953,-234.0,235.0,546.4135158976487
77,211007,-255.75,256.75,546.4135158976487
78,212882,-233.375,234.375,546.4135158976487
79,214744,-231.75,232.75,546.4135158976487
80,216605,-231.625,232.625,546.4135158976487
81,218654,-255.125,256.125,546.4135158976487
82,220867,-275.625,276.625,546.4135158976487
83,222993,-264.75,265.75,546.4135158976487
84,225137,-267.0,268.0,546.4135158976487
85,227355,-276.375,277.25,546.4135158976487
86,229744,-297.75,298.625,546.4135158976487
87,231944,-274.0,275.0,546.4135158976487
88,234153,-275.25,276.125,546.4135158976487
89,236581,-302.5,303.5,546.4135158976487
90,239171,-322.75,323.75,546.4135158976487
91,241546,-295.875,296.875,546.4135158976487
92,243680,-265.75,266.75,546.4135158976487
93,246205,-314.75,315.625,546.4135158976487
94,248453,-280.0,281.0,546.4135158976487
95,250521,-257.5,258.5,546.4135158976487
96,252781,-281.5,282.5,546.4135158976487
97,254800,-251.375,252.375,546.4135158976487
98,257065,-282.125,283.125,546.4135158976487
99,259200,-265.875,266.875,546.4135158976487
100,260952,-218.0,219.0,546.4135158976487
101,262928,-246.0,247.0,546.4135158976487
102,265244,-288.5,289.5,546.4135158976487
103,267696,-305.5,306.5,546.4135158976487
104,269709,-250.625,251.625,546.4135158976487
105,271359,-205.25,206.25,546.4135158976487
106,273253,-235.75,236.75,546.4135158976487
107,275484,-278.0,278.875,546.4135158976487
108,277478,-248.25,249.25,546.4135158976487
109,279459,-246.625,247.625,546.4135158976487
110,281460,-249.125,250.125,546.4135158976487
111,283806,-292.375,293.25,546.4135158976487
112,286373,-319.875,320.875,546.4135158976487
113,289130,-343.75,344.625,546.4135158976487
114,291131,-249.125,250.125,546.4135158976487
115,293884,-343.25,344.125,546.4135158976487
116,296124,-279.0,280.0,546.4135158976487
117,298066,-241.75,242.75,546.4135158976487
118,300338,-283.0,284.0,546.4135158976487
119,302570,-278.0,279.0,546.4135158976487
120,304508,-241.25,242.25,546.4135158976487
121,306707,-273.875,274.875,546.4135158976487
122,309082,-295.875,296.875,546.4135158976487
123,311462,-296.5,297.5,546.4135158976487
124,313723,-281.625,282.625,546.4135158976487
125,315982,-281.375,282.375,546.4135158976487
126,318235,-280.625,281.625,546.4135158976487
127,320661,-302.375,303.25,546.4135158976487
128,322826,-269.625,270.625,546.4135158976487
129,324807,-246.625,247.625,546.4135158976487
130,327145,-291.25,292.25,546.4135158976487
131,329006,-231.625,232.625,546.4135158976487
132,331019,-250.625,251.625,546.4135158976487
133,333109,-260.25,261.25,546.4135158976487
134,335410,-286.75,287.625,546.4135158976487
135,337761,-292.875,293.875,546.4135158976487
136,340010,-280.125,281.125,546.4135158976487
137,342463,-305.625,306.625,546.4135158976487
138,344957,-310.75,311.75,546.4135158976487
139,346856,-236.375,237.375,546.4135158976487
140,348863,-249.875,250.875,546.4135158976487
141,351013,-267.75,268.75,546.4135158976487
142,353492,-308.875,309.875,546.4135158976487
143,355586,-260.75,261.75,546.4135158976487
144,357774,-272.5,273.5,546.4135158976487
145,360382,-325.125,326.0,546.4135158976487
146,362746,-294.5,295.5,546.4135158976487
147,365267,-314.125,315.125,546.4135158976487
148,367322,-255.875,256.875,546.4135158976487
149,369934,-325.5,326.5,546.4135158976487
150,372356,-301.75,302.75,546.4135158976487
151,374275,-238.875,239.875,546.4135158976487
152,376086,-225.375,226.375,546.4135158976487
153,378396,-287.75,288.75,546.4135158976487
154,380611,-275.875,276.875,546.4135158976487
155,382932,-289.125,290.125,546.4135158976487
156,385201,-282.625,283.625,546.4135158976487
157,387247,-254.75,255.75,546.4135158976487
158,389393,-267.25,268.25,546.4135158976487
159,391735,-291.75,292.75,546.4135158976487
160,393848,-263.125,264.125,546.4135158976487
161,395907,-256.375,257.375,546.4135158976487
162,398677,-345.375,346.25,546.4135158976487
163,400759,-259.25,260.25,546.4135158976487
164,402997,-278.75,279.75,546.4135158976487
165,404709,-213.0,214.0,546.4135158976487
166,406670,-244.125,245.125,546.4135158976487
167,408577,-237.375,238.375,546.4135158976487
168,410470,-235.625,236.625,546.4135158976487
169,412804,-290.75,291.75,546.4135158976487
170,414523,-213.875,214.875,546.4135158976487
171,416502,-246.375,247.375,546.4135158976487
172,418349,-229.875,230.875,546.4135158976487
173,420259,-237.75,238.75,546.4135158976487
174,422311,-255.5,256.5,546.4135158976487
175,423984,-208.125,209.125,546.4135158976487
176,425810,-227.25,228.25,546.4135158976487
177,428055,-279.625,280.625,546.4135158976487
178,429995,-241.5,242.5,546.4135158976487
