iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-210.8883,-210.8883,2.530056e-05,8.534119e+02,6.505304e+03,5.512871,0.606725,-53.7184,26.9717,500.0,6.1804,1.017,7.1975
1,-206.7222,-206.7222,1.824728e-05,6.429868e+02,5.336603e+03,5.512741,0.606633,-52.1763,26.5262,500.0,9.1195,0.2983,9.4178
2,-211.1435,-206.7222,1.822354e-05,7.385509e+02,4.633543e+03,5.510523,0.606596,-53.5758,26.6709,500.0,8.0188,0.2881,8.3069
3,-214.8721,-206.7222,1.857173e-05,6.553846e+02,5.743901e+03,5.510902,0.606598,-55.1852,27.13,500.0,8.7803,0.2681,9.0484
4,-210.0572,-206.7222,1.636232e-05,5.888434e+02,5.989135e+03,5.511215,0.606622,-53.9518,26.4751,500.0,8.5979,0.3083,8.9062
5,-208.0825,-206.7222,1.945515e-05,8.002468e+02,4.844878e+03,5.509784,0.606588,-53.0303,26.1331,500.0,8.1377,0.3154,8.4531
6,-206.4681,-206.4681,2.458330e-05,8.254579e+02,5.953029e+03,5.509415,0.60622,-53.1785,26.443,500.0,9.3899,0.341,9.7309
7,-207.2003,-206.4681,2.189663e-05,8.910617e+02,5.779789e+03,5.509661,0.606588,-52.3902,26.5533,500.0,9.0221,0.3347,9.3568
8,-208.6033,-206.4681,1.507256e-05,8.381270e+02,4.835104e+03,5.50986,0.606588,-53.0632,25.9806,500.0,8.7731,0.2928,9.0659
9,-203.3044,-203.3044,1.730999e-05,6.889174e+02,5.426106e+03,5.509391,0.60622,-51.9297,25.87,500.0,8.4328,0.287,8.7198
10,-200.5601,-200.5601,1.888868e-05,8.880965e+02,6.068664e+03,5.509957,0.60659,-51.0638,26.1445,500.0,8.5604,0.2984,8.8588
11,-204.6518,-200.5601,1.781845e-05,6.794332e+02,5.484393e+03,5.508797,0.606218,-52.5204,26.4174,500.0,8.755,0.2637,9.0186
12,-196.4602,-196.4602,1.520893e-05,7.048850e+02,4.827867e+03,5.507586,0.606185,-50.1487,25.5022,500.0,7.4812,0.3151,7.7963
13,-190.9028,-190.9028,1.699579e-05,7.254705e+02,5.093089e+03,5.506232,0.606083,-48.9628,24.8919,500.0,9.1755,0.3199,9.4954
14,-196.8611,-190.9028,1.399329e-05,6.385112e+02,5.403558e+03,5.505762,0.60608,-49.9591,25.5482,500.0,7.8431,0.2523,8.0954
