iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-204.4985,-204.4985,8.871529e-05,1.274606e+03,1.789334e+04,5.51432,0.606736,-52.2364,31.9681,500.0,6.0569,1.7279,7.7848
1,-202.9979,-202.9979,1.055403e-04,1.257858e+03,1.841684e+04,5.515498,0.606768,-51.9178,32.9702,500.0,6.9708,1.4124,8.3832
2,-222.0853,-202.9979,9.078849e-05,1.122405e+03,1.960461e+04,5.514239,0.606736,-57.1937,34.336,500.0,7.505,1.3349,8.84
3,-217.8645,-202.9979,9.630276e-05,1.266438e+03,1.852323e+04,5.51627,0.606771,-55.5488,33.6666,500.0,8.2744,1.4232,9.6975
4,-221.791,-202.9979,8.976049e-05,1.101823e+03,1.782727e+04,5.515592,0.606769,-56.6826,33.3933,500.0,9.6483,1.5084,11.1568
5,-211.6652,-202.9979,9.498626e-05,1.304807e+03,1.927431e+04,5.515391,0.606768,-53.7861,34.0999,500.0,8.1433,1.5093,9.6526
6,-208.2977,-202.9979,9.071849e-05,1.315708e+03,1.726694e+04,5.516415,0.606773,-53.7719,33.0062,500.0,8.6778,1.455,10.1328
7,-201.5742,-201.5742,7.887252e-05,1.105556e+03,1.822201e+04,5.516117,0.606771,-51.3688,30.9656,500.0,7.6494,1.4911,9.1405
8,-197.8894,-197.8894,7.066582e-05,9.530327e+02,1.663810e+04,5.515719,0.60677,-50.7061,29.4957,500.0,8.6914,1.4715,10.1629
9,-201.3574,-197.8894,9.042121e-05,1.045130e+03,1.965767e+04,5.516009,0.606771,-51.4975,31.9077,500.0,8.5111,1.3665,9.8777
10,-193.7171,-193.7171,7.902157e-05,1.050661e+03,1.692343e+04,5.514602,0.60676,-49.866,30.5675,500.0,8.4463,1.3933,9.8396
11,-196.2942,-193.7171,7.264953e-05,1.053437e+03,1.764223e+04,5.514336,0.606736,-50.4024,30.8296,500.0,8.4313,1.4708,9.9021
12,-186.9858,-186.9858,6.683890e-05,1.067664e+03,1.573774e+04,5.512277,0.606631,-48.5531,28.4717,500.0,8.1693,1.3687,9.538
13,-195.4933,-186.9858,8.022333e-05,9.822106e+02,1.737599e+04,5.512489,0.606633,-50.0213,31.4688,500.0,7.6093,1.3691,8.9784
14,-192.0004,-186.9858,8.537293e-05,1.183799e+03,1.724364e+04,5.511889,0.606625,-49.6036,30.5254,500.0,7.8294,1.2966,9.126
15,-194.9404,-186.9858,7.966483e-05,7.349048e+02,1.808875e+04,5.509888,0.606588,-50.6808,29.7794,500.0,8.072,1.4498,9.5219
16,-193.4083,-186.9858,7.897400e-05,1.058892e+03,1.727491e+04,5.51123,0.606622,-49.3318,30.3845,500.0,8.412,1.4297,9.8417
17,-194.9373,-186.9858,6.709048e-05,8.738106e+02,1.683381e+04,5.511077,0.606599,-49.6452,31.1512,500.0,7.8868,1.4493,9.3361
18,-193.3584,-186.9858,7.598774e-05,8.601965e+02,1.716153e+04,5.510936,0.606598,-49.2652,29.7838,500.0,7.7728,1.4324,9.2053
19,-182.5705,-182.5705,7.588179e-05,1.177989e+03,1.682522e+04,5.511014,0.606599,-46.6212,30.8219,500.0,7.3624,1.4507,8.8131
20,-174.8015,-174.8015,6.954528e-05,9.332067e+02,1.464753e+04,5.509964,0.60659,-45.5786,27.5171,500.0,7.424,1.4409,8.8649
21,-176.1017,-174.8015,7.755047e-05,1.178575e+03,1.729937e+04,5.510012,0.60659,-44.7684,28.6375,500.0,8.7465,1.3924,10.1389
22,-182.7346,-174.8015,6.853870e-05,8.707479e+02,1.648254e+04,5.508858,0.606218,-46.9673,29.26,500.0,7.0053,1.3472,8.3525
23,-179.6016,-174.8015,7.998105e-05,1.041738e+03,1.771214e+04,5.507644,0.606185,-46.7582,29.9901,500.0,7.8542,1.4381,9.2923
24,-187.9552,-174.8015,7.724559e-05,1.188646e+03,1.714317e+04,5.50791,0.606186,-48.3371,29.9772,500.0,7.5305,1.3458,8.8763
