method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
npg_reward_only,718,0,0,-500.0,-500.0,0.0,0.0,500.0,1.0869624614715576,0.28880593180656433,0.22165247797966003,0.23741143941879272,0.24873895943164825,0.256498247385025,0.08103770017623901,0.02505069598555565,0.0,False
npg_reward_only,718,50,197424,-440.5,-274.59375,0.53125,0.96875,441.03125,0.9973945617675781,0.20303773880004883,0.045939043164253235,0.06969401240348816,0.1009635329246521,0.1267668455839157,0.2107221931219101,0.020062871277332306,0.0,False
npg_reward_only,718,100,311505,-170.9375,-265.65625,1.0,0.71875,171.9375,0.7268694639205933,0.09622552990913391,0.0021006062161177397,0.0022807344794273376,0.0029058323707431555,0.004751867149025202,0.40503954887390137,0.036952026188373566,0.0,False
npg_reward_only,718,150,375782,-152.0,-164.53125,1.0,0.9375,153.0,0.5755058526992798,0.07737953215837479,5.254766801954247e-05,5.97213875153102e-05,8.55874823173508e-05,0.00014396790356840938,0.5200732946395874,0.04033134877681732,0.0,False
npg_reward_only,718,200,439169,-155.9375,-132.78125,1.0,0.96875,156.9375,0.4836656153202057,0.054212477058172226,1.1069271295127692e-06,1.5871255527599715e-06,2.3468194285669597e-06,4.419580363901332e-06,0.5698240995407104,0.07061070203781128,0.0,False
npg_reward_only,718,249,499456,-141.28125,-500.0,1.0,0.0,142.28125,0.450253963470459,0.04467557743191719,1.3660098829859635e-07,1.8465374296283699e-07,4.786955969393603e-07,1.3015384183745482e-06,0.6104037761688232,0.1004292294383049,0.0,False
npg_reward_only,718,250,500667,-155.125,-500.0,1.0,0.0,156.125,0.4542410373687744,0.04641659930348396,1.4329363295928488e-07,1.8825522829502006e-07,4.961115678270289e-07,1.52075028836407e-06,0.6088927984237671,0.09698939323425293,0.0,False
npg_reward_only,718,251,502007,-156.0,-477.0625,1.0,0.0625,157.0,0.42518115043640137,0.04269712045788765,1.1717168746372408e-07,1.312193802505135e-07,3.2349032608181005e-07,1.0774643897093483e-06,0.6348826289176941,0.11671707034111023,0.0,False
npg_reward_only,718,300,564629,-155.0625,-310.375,1.0,0.53125,156.0625,0.4657147228717804,0.05939633771777153,4.3917307124274885e-08,5.412793768755364e-08,1.1021352008810936e-07,2.6310226530767977e-07,0.6063495874404907,0.07741160690784454,0.0,False
npg_reward_only,718,350,629663,-172.40625,-402.65625,1.0,0.28125,173.40625,0.45541733503341675,0.06480090320110321,2.4049402469472625e-08,2.730758019708901e-08,6.367913130134184e-08,1.5891232862941251e-07,0.609050452709198,0.06467026472091675,0.0,False
npg_reward_only,718,400,697417,-173.53125,-200.375,1.0,0.90625,174.53125,0.48426851630210876,0.06635989993810654,1.4918722257561967e-08,1.7833698962022027e-08,4.4112930197570677e-08,8.068138157568683e-08,0.5950252413749695,0.06108621507883072,0.0,False
npg_reward_only,718,450,762895,-153.625,-384.15625,1.0,0.3125,154.625,0.4608345627784729,0.06301593780517578,9.122416599893768e-09,1.4252980129469961e-08,3.041060381292482e-08,6.272635033610641e-08,0.6413022875785828,0.1354610025882721,0.0,False
npg_reward_only,718,500,824467,-159.375,-454.0625,1.0,0.125,160.375,0.45134690403938293,0.06910527497529984,7.901241438901252e-09,9.204146778074573e-09,1.5746005388450612e-08,2.1685188755782292e-08,0.6655203700065613,0.13220082223415375,0.0,False
npg_reward_only,718,600,948039,-157.84375,-128.40625,1.0,0.96875,158.84375,0.45589619874954224,0.06697123497724533,6.55171961128076e-09,7.679500590995758e-09,1.5625269966790256e-08,3.1371904185562016e-08,0.614995539188385,0.05724742263555527,0.0,False
npg_reward_only,718,750,1127837,-145.6875,-123.53125,1.0,1.0,146.6875,0.39394092559814453,0.05767272785305977,3.7002285679932356e-09,4.165705558278887e-09,7.749080488395066e-09,1.537157423570079e-08,0.7182233333587646,0.16293980181217194,0.0,False
npg_reward_only,718,850,1249788,-150.3125,-345.65625,1.0,0.40625,151.3125,0.41554272174835205,0.06525086611509323,1.3744896332212875e-09,1.6262909907638345e-09,3.844566442978703e-09,7.799187962120868e-09,0.7248929738998413,0.32775408029556274,0.0,False
npg_reward_only,718,1000,1418732,-134.875,-296.21875,1.0,0.53125,135.875,0.34574225544929504,0.048551078885793686,4.654363838785258e-10,5.267029590250161e-10,1.5696470789805517e-09,3.222155431359397e-09,0.7714343070983887,0.22702403366565704,0.0,False
