method,seed,update,true_environment_steps_before_update,beta,barrier_active,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,total_gradient_norm,naturalized_reward_norm,naturalized_barrier_norm,euclidean_barrier_to_reward_ratio,natural_barrier_to_reward_ratio,euclidean_cosine,euclidean_cosine_defined,natural_cosine,natural_cosine_defined,realized_kl,damping,valid,invalid_reason,target_kl,predicted_kl,scale_factor,gradient_norm,natural_direction_norm,quadratic_form,solve_residual,fisher_condition_number,damped_condition_number
npg_reward_only,718,0,0,0.0,False,257.525390625,0.11968374252319336,0.0,257.525390625,5588.67529296875,0.0,0.0,0.0,0.3617524206638336,True,nan,False,0.0009839498670771718,0.01,True,,0.001,0.0009999998146668077,7.1289214247372e-05,257.525390625,5588.67529296875,393534.125,0.00014140395796857774,4016702208.0,80.85811614990234
npg_reward_only,718,1,4000,0.0,False,204.71409606933594,0.11621719598770142,0.0,204.71409606933594,2782.08740234375,0.0,0.0,0.0,-0.0026634507812559605,True,nan,False,0.0010412298142910004,0.01,True,,0.001,0.0010000000474974513,0.00012117600999772549,204.71409606933594,2782.08740234375,136206.15625,5.523759318748489e-05,2422181120.0,89.00578308105469
npg_reward_only,718,2,8000,0.0,False,673.5206909179688,0.12289592623710632,0.0,673.5206909179688,2935.170654296875,0.0,0.0,0.0,0.6034409999847412,True,nan,False,0.0011078240349888802,0.01,True,,0.001,0.0009999999310821295,5.332000000635162e-05,673.5206909179688,2935.170654296875,703476.6875,0.0001802120968932286,1004567104.0,97.94462585449219
npg_reward_only,718,3,12000,0.0,False,244.45309448242188,0.10181492567062378,0.0,244.45309448242188,2980.374267578125,0.0,0.0,0.0,-0.32329824566841125,True,nan,False,0.0012171091511845589,0.01,True,,0.001,0.0010000001639127731,0.00014922315313015133,244.45309448242188,2980.374267578125,89816.8125,6.87680221744813e-05,1223204608.0,95.93870544433594
npg_reward_only,718,4,16000,0.0,False,605.9118041992188,0.1236463114619255,0.0,605.9118041992188,3312.0224609375,0.0,0.0,0.0,0.9297285676002502,True,nan,False,0.0010665110312402248,0.01,True,,0.001,0.0010000000474974513,6.524869968416169e-05,605.9118041992188,3312.0224609375,469771.125,0.00026131290360353887,2219243776.0,106.912841796875
npg_reward_only,718,5,20000,0.0,False,343.514404296875,0.08899462223052979,0.0,343.514404296875,4863.810546875,0.0,0.0,0.0,0.8102791905403137,True,nan,False,0.0010318761924281716,0.01,True,,0.001,0.0009999999310821295,6.482542084995657e-05,343.514404296875,4863.810546875,475925.875,0.0001901564100990072,2165690880.0,106.71891021728516
npg_reward_only,718,6,24000,0.0,False,381.1602478027344,0.07909248024225235,0.0,381.1602478027344,5019.205078125,0.0,0.0,0.0,-0.5471517443656921,True,nan,False,0.0010592166800051928,0.01,True,,0.001,0.0010000001639127731,5.663776391884312e-05,381.1602478027344,5019.205078125,623473.25,0.00018445731257088482,2493582848.0,109.4756851196289
npg_reward_only,718,7,28000,0.0,False,286.0722961425781,0.0618075355887413,0.0,286.0722961425781,3703.3515625,0.0,0.0,0.0,-0.3963208496570587,True,nan,False,0.0009020549478009343,0.01,True,,0.001,0.0009999999310821295,7.242993160616606e-05,286.0722961425781,3703.3515625,381235.96875,0.0001200086044264026,3681254400.0,115.84778594970703
npg_reward_only,718,8,32000,0.0,False,182.9333953857422,0.06451539695262909,0.0,182.9333953857422,3644.344970703125,0.0,0.0,0.0,-0.4661993384361267,True,nan,False,0.0008858047658577561,0.01,True,,0.001,0.0010000001639127731,0.00011105363955721259,182.9333953857422,3644.344970703125,162167.71875,0.00013502938963938504,31794255872.0,119.00579833984375
npg_reward_only,718,9,36000,0.0,False,261.07196044921875,0.07598711550235748,0.0,261.07196044921875,4013.880615234375,0.0,0.0,0.0,0.46974122524261475,True,nan,False,0.0011167696211487055,0.01,True,,0.001,0.0010000000474974513,0.00010312975791748613,261.07196044921875,4013.880615234375,188045.109375,0.0001355750864604488,12643109888.0,115.23090362548828
npg_reward_only,718,10,40000,0.0,False,126.56317138671875,0.08047489821910858,0.0,126.56317138671875,2985.924072265625,0.0,0.0,0.0,-0.586000919342041,True,nan,False,0.000769701087847352,0.01,True,,0.001,0.001000000280328095,0.00014452041068580002,126.56317138671875,2985.924072265625,95757.25,9.415776730747893e-05,47651426304.0,109.93864440917969
npg_reward_only,718,11,44000,0.0,False,221.03466796875,0.08765067905187607,0.0,221.03466796875,3260.192138671875,0.0,0.0,0.0,-0.24103036522865295,True,nan,False,0.0012375847436487675,0.01,True,,0.001,0.0010000000474974513,0.00011748747783713043,221.03466796875,3260.192138671875,144892.8125,6.411946378648281e-05,716151296.0,106.283447265625
npg_reward_only,718,12,48000,0.0,False,456.5444030761719,0.08501746505498886,0.0,456.5444030761719,3574.29150390625,0.0,0.0,0.0,-0.3518766164779663,True,nan,False,0.0008780763018876314,0.01,True,,0.001,0.0009999999310821295,7.483106310246512e-05,456.5444030761719,3574.29150390625,357162.75,0.00022618772345595062,479417408.0,116.20880889892578
npg_reward_only,718,13,52000,0.0,False,171.289306640625,0.11715927720069885,0.0,171.289306640625,5333.81982421875,0.0,0.0,0.0,0.2623336613178253,True,nan,False,0.001167411101050675,0.01,True,,0.001,0.0010000000474974513,7.97633474576287e-05,171.289306640625,5333.81982421875,314357.09375,0.00017135181406047195,2144781312.0,100.35791778564453
npg_reward_only,718,14,56000,0.0,False,442.7046813964844,0.10826219618320465,0.0,442.7046813964844,3653.731201171875,0.0,0.0,0.0,0.6970861554145813,True,nan,False,0.0009007870103232563,0.01,True,,0.001,0.0010000001639127731,6.277002830756828e-05,442.7046813964844,3653.731201171875,507604.4375,0.00013380902237258852,717225472.0,105.80449676513672
npg_reward_only,718,15,60000,0.0,False,363.10638427734375,0.0741104856133461,0.0,363.10638427734375,4765.82568359375,0.0,0.0,0.0,-0.7176110148429871,True,nan,False,0.0013218235690146685,0.01,True,,0.001,0.0010000000474974513,8.027258445508778e-05,363.10638427734375,4765.82568359375,310381.3125,0.00016636159853078425,861257088.0,113.66810607910156
npg_reward_only,718,16,64000,0.0,False,799.7529907226562,0.09948769211769104,0.0,799.7529907226562,4129.50048828125,0.0,0.0,0.0,0.20612844824790955,True,nan,False,0.001029221573844552,0.01,True,,0.001,0.0009999998146668077,5.6471737480023876e-05,799.7529907226562,4129.50048828125,627144.625,0.0002718585601542145,4567132672.0,138.44476318359375
