environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,201,0,0,-500.0,-414.6666666666667,500.0,1.0583902597427368,0.2099740356206894,0.18140076100826263,-1.142549753189087,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,201,5,5120,-500.0,-422.3333333333333,500.0,1.0583302974700928,0.21220140159130096,0.18441316485404968,-1.1421136856079102,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,201,10,10240,-500.0,-439.6666666666667,500.0,1.0608683824539185,0.2141997367143631,0.18594108521938324,-1.1395241022109985,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,201,11,11264,-500.0,-500.0,500.0,1.0611904859542847,0.21558219194412231,0.18364958465099335,-1.1390817165374756,1497.2774189066486,True
Acrobot-v1,gpomdp_logbarrier_handoff,201,12,12288,-500.0,-486.6666666666667,500.0,1.0616395473480225,0.21453548967838287,0.18613141775131226,-1.1387579441070557,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,201,13,13312,-500.0,-496.6666666666667,500.0,1.0618895292282104,0.2154332995414734,0.1865219920873642,-1.138408899307251,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,201,14,14336,-375.6666666666667,-448.3333333333333,376.0,1.0628912448883057,0.21699805557727814,0.1848125159740448,-1.1374590396881104,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,201,15,15360,-500.0,-500.0,500.0,1.062698245048523,0.21693752706050873,0.18628263473510742,-1.1374703645706177,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,201,20,20480,-500.0,-500.0,500.0,1.0639376640319824,0.21786922216415405,0.19246651232242584,-1.1362249851226807,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,201,25,25600,-500.0,-500.0,500.0,1.0638154745101929,0.21798104047775269,0.1910901963710785,-1.136231541633606,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,201,30,30720,-500.0,-500.0,500.0,1.0638262033462524,0.21913497149944305,0.1884545236825943,-1.1360828876495361,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,201,35,35840,-500.0,-468.0,500.0,1.0639106035232544,0.22004730999469757,0.19066055119037628,-1.1359132528305054,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,201,40,40960,-500.0,-500.0,500.0,1.0644450187683105,0.21959412097930908,0.19322749972343445,-1.1354901790618896,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,201,45,46080,-500.0,-459.0,500.0,1.0644203424453735,0.22068887948989868,0.18840277194976807,-1.135472297668457,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,201,50,51200,-500.0,-500.0,500.0,1.0650869607925415,0.21979284286499023,0.19062286615371704,-1.1349223852157593,0.0,False
