environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,301,0,0,-500.0,-500.0,500.0,1.0957791805267334,0.30499541759490967,0.24332767724990845,-1.1015182733535767,0.0,False
Acrobot-v1,gpomdp_reward_only,301,4,16000,-500.0,-500.0,500.0,1.0964674949645996,0.30851107835769653,0.2501000463962555,-1.1008045673370361,0.0,False
Acrobot-v1,gpomdp_reward_only,301,7,28000,-500.0,-500.0,500.0,1.0959924459457397,0.3062056303024292,0.24271813035011292,-1.1013015508651733,0.0,False
Acrobot-v1,gpomdp_reward_only,301,10,40000,-500.0,-500.0,500.0,1.096161961555481,0.3065372705459595,0.23776723444461823,-1.1011226177215576,0.0,False
Acrobot-v1,gpomdp_reward_only,301,13,51915,-500.0,-500.0,500.0,1.09598970413208,0.306235134601593,0.2420482188463211,-1.1013031005859375,0.0,False
Acrobot-v1,gpomdp_reward_only,301,16,63915,-500.0,-500.0,500.0,1.0964093208312988,0.30821019411087036,0.2475939691066742,-1.1008671522140503,0.0,False
Acrobot-v1,gpomdp_reward_only,301,19,75915,-500.0,-500.0,500.0,1.0960564613342285,0.30624037981033325,0.23554439842700958,-1.1012318134307861,0.0,False
Acrobot-v1,gpomdp_reward_only,301,22,87835,-500.0,-500.0,500.0,1.096250057220459,0.3076358139514923,0.2420990914106369,-1.1010314226150513,0.0,False
Acrobot-v1,gpomdp_reward_only,301,25,99835,-500.0,-500.0,500.0,1.0963995456695557,0.30816981196403503,0.2481575310230255,-1.1008765697479248,0.0,False
Acrobot-v1,gpomdp_reward_only,301,28,111835,-500.0,-500.0,500.0,1.0966295003890991,0.3099045157432556,0.24058474600315094,-1.100642204284668,0.0,False
Acrobot-v1,gpomdp_reward_only,301,31,122880,-500.0,-500.0,500.0,1.096664309501648,0.3102897107601166,0.2484113574028015,-1.1006053686141968,0.0,False
