method,beta,seed,update,trajectory_count,parameter_count,numerical_rank,minimum_eigenvalue,minimum_eigenvalue_for_log,maximum_eigenvalue,smallest_singular_value,full_condition_number,log10_full_condition_number,effective_rank,components_90,mean_return,fisher_reconstruction_relative_error,eigenvalue_reconstruction_max_abs_error
beta_2e-6,2e-06,105,150,4096,16,16,2.1761515802467782e-08,2.1761515802467782e-08,642.2588207185103,2.1761520249070434e-08,29513508861.861122,10.47002084585216,1.8254756619097032,2,86.17210124283127,1.7828790713476033e-15,3.1807889655510735e-13
beta_2e-6,2e-06,105,200,4096,16,16,2.5171006551910928e-08,2.5171006551910928e-08,982.2452330096999,2.5171012278487974e-08,39022873698.61402,10.591319248284952,1.6590581433015146,2,89.38248440605477,8.597677275203838e-16,3.552713678800501e-13
beta_2e-6,2e-06,105,250,4096,16,16,6.371542642692099e-08,6.371542642692099e-08,1256.3939101631981,6.371542349100263e-08,19718834802.072918,10.29488124863862,1.6140170188419276,2,90.53266933776035,1.1368804558537636e-15,4.587867154866483e-13
beta_5e-6,5e-06,101,50,4096,16,15,2.991696911404547e-13,2.991696911404547e-13,172.91339838888263,2.9791780792135443e-13,580406386564609.4,14.763732182598414,2.107140919228912,2,14.901303970224106,6.867471816642376e-16,2.842170943040401e-14
beta_5e-6,5e-06,101,100,4096,16,16,1.6951187280603756e-09,1.6951187280603756e-09,159.1296725642545,1.695117742991637e-09,93875291685.29248,10.972551299435565,2.0615739179549926,2,27.31124726730402,1.0601513304947943e-15,1.1368683772161603e-13
beta_5e-6,5e-06,101,150,4096,16,16,6.889523222467694e-08,6.889523222467694e-08,140.53788260780917,6.889523356514165e-08,2039878164.7924619,9.30960422922078,2.4762044230097384,2,58.923669874939606,1.411068186590861e-15,5.684341886080802e-14
beta_5e-6,5e-06,101,200,4096,16,16,8.586349600070564e-07,8.586349600070564e-07,484.8728481805633,8.586349598005732e-07,564701964.0257602,8.751819298209815,2.0195849358121407,2,86.91664479545577,1.1189645727533321e-15,2.433608869978343e-13
beta_5e-6,5e-06,101,250,4096,16,16,1.742633276764623e-06,1.742633276764623e-06,639.2374060141094,1.7426332619880981e-06,366822681.48883486,8.564456181253432,1.8688279893429374,2,89.36466663664686,1.52595112469464e-15,4.547473508864641e-13
beta_5e-6,5e-06,102,50,4096,16,16,3.0919260203197203e-12,3.0919260203197203e-12,165.86561045260444,3.0914802701434035e-12,53652488762255.79,13.729589872259945,2.201201807476334,2,23.189201744493413,1.8321771047649733e-15,3.126388037344441e-13
beta_5e-6,5e-06,102,100,4096,16,16,2.003248598638358e-11,2.003248598638358e-11,148.2754805581288,2.003220479184288e-11,7401855267499.3955,12.869340588845976,2.2950390534008984,2,43.56713270712164,1.6797258602417002e-15,1.5604184611106575e-13
beta_5e-6,5e-06,102,150,4096,16,16,1.7538673544849825e-11,1.7538673544849825e-11,557.0621925656416,1.7538045442390086e-11,31763071568921.98,13.5019224931547,1.912218718888419,2,76.32289746544637,2.8810636589665524e-15,9.094947017729282e-13
beta_5e-6,5e-06,102,200,4096,16,15,1.5314207493291185e-12,1.5314207493291185e-12,1066.6623588662114,1.5329278728162702e-12,695833364231650.1,14.842505248720721,1.6043346371373786,2,84.98868118214122,1.545922382086598e-15,1.3642420526593924e-12
