method,beta,seed,update,mean_batch_return,return_rolling_10
beta_2e-6,2e-06,101,9,-10.804031917455664,-5.171050054121829
beta_2e-6,2e-06,101,10,-4.5446500397878165,-5.108410052688428
beta_2e-6,2e-06,101,11,-1.431417908871704,-5.890115007059348
beta_2e-6,2e-06,101,12,-5.006600976691044,-5.802128235034209
beta_2e-6,2e-06,101,13,-1.4212520107924398,-5.9018666808416524
beta_2e-6,2e-06,101,14,10.620073446572064,-4.501816931361693
beta_2e-6,2e-06,101,15,0.8314720932256061,-3.361166268086947
beta_2e-6,2e-06,101,16,-1.5770183209288773,-2.1855536597725997
beta_2e-6,2e-06,101,17,14.010198492515254,0.6103575798967904
beta_2e-6,2e-06,101,18,1.0346890071709844,0.17114618649563665
beta_2e-6,2e-06,101,19,-1.9600715645517415,1.0555422217860289
beta_2e-6,2e-06,101,20,-8.90748491379712,0.6192587343850983
beta_2e-6,2e-06,101,21,13.745934098078173,2.1369939350800857
beta_2e-6,2e-06,101,22,19.639018526381363,4.601555885387326
beta_2e-6,2e-06,101,23,-3.3823417881099616,4.405446907655575
beta_2e-6,2e-06,101,24,0.09041599365760078,3.3524811623641284
beta_2e-6,2e-06,101,25,9.670063590200568,4.236340312061625
beta_2e-6,2e-06,101,26,15.414506204956737,5.935492764650187
beta_2e-6,2e-06,101,27,8.746917118853766,5.409164627284037
beta_2e-6,2e-06,101,28,4.766048046203219,5.782300531187261
beta_2e-6,2e-06,101,29,-5.059052458983634,5.472402441744071
beta_2e-6,2e-06,101,30,24.95903541632387,8.859054474756169
beta_2e-6,2e-06,101,31,7.772465513484955,8.26170761629685
beta_2e-6,2e-06,101,32,-5.42205131101556,5.755600632557156
beta_2e-6,2e-06,101,33,24.782017000251965,8.572036511393348
beta_2e-6,2e-06,101,34,23.928922492332404,10.95588716126083
beta_2e-6,2e-06,101,35,23.88321732839664,12.377202535080436
beta_2e-6,2e-06,101,36,16.58897733388774,12.494649647973537
beta_2e-6,2e-06,101,37,25.903818365607048,14.210339772648865
beta_2e-6,2e-06,101,38,5.395507373353611,14.273285705363904
beta_2e-6,2e-06,101,39,21.33172213403798,16.91236316466607
beta_2e-6,2e-06,101,40,17.794344118313838,16.195894034865063
beta_2e-6,2e-06,101,41,8.06550086348481,16.22519756986505
beta_2e-6,2e-06,101,42,21.956817476877138,18.96308444865432
beta_2e-6,2e-06,101,43,13.646638835852398,17.849546632214363
beta_2e-6,2e-06,101,44,24.25800590868253,17.882454973849374
beta_2e-6,2e-06,101,45,12.75316360280031,16.76944960128974
beta_2e-6,2e-06,101,46,29.48317808016806,18.05886967591777
beta_2e-6,2e-06,101,47,19.47872479642745,17.416360318999814
beta_2e-6,2e-06,101,48,22.115343660065136,19.088343947670968
beta_2e-6,2e-06,101,49,19.14921895463369,18.870093629730537
beta_2e-6,2e-06,101,50,25.588520926732595,19.64951131057241
beta_2e-6,2e-06,101,51,6.7592439760267125,19.518885621826602
beta_2e-6,2e-06,101,52,30.04486423260105,20.32769029739899
beta_2e-6,2e-06,101,53,18.366554584022513,20.799681872216006
beta_2e-6,2e-06,101,54,7.280741040386884,19.10195538538644
beta_2e-6,2e-06,101,55,24.492372263336527,20.27587625144006
beta_2e-6,2e-06,101,56,16.122559175983472,18.9398143610216
beta_2e-6,2e-06,101,57,19.69898720189542,18.9618406015684
beta_2e-6,2e-06,101,58,16.51626387193246,18.401932622755133
beta_2e-6,2e-06,101,59,22.56457688757069,18.743468416048835
beta_2e-6,2e-06,101,60,20.509396375765338,18.235555960952105
beta_2e-6,2e-06,101,61,20.458876127323222,19.605519176081753
beta_2e-6,2e-06,101,62,36.43503248051857,20.24453600087351
beta_2e-6,2e-06,101,63,15.598893128388996,19.96776985531016
beta_2e-6,2e-06,101,64,2.5622837981893047,19.495924131090398
beta_2e-6,2e-06,101,65,34.34344287864366,20.48103119262111
beta_2e-6,2e-06,101,66,16.173165021793466,20.486091777202112
beta_2e-6,2e-06,101,67,30.512513129622295,21.5674443699748
beta_2e-6,2e-06,101,68,36.166550704477906,23.532473053229346
beta_2e-6,2e-06,101,69,15.841670061499235,22.8601823706222
beta_2e-6,2e-06,101,70,37.347672113760794,24.54400994442175
beta_2e-6,2e-06,101,71,15.305414409950282,24.02866377268445
beta_2e-6,2e-06,101,72,19.85253187802221,22.370413712434814
beta_2e-6,2e-06,101,73,38.5036747535604,24.660891874951954
beta_2e-6,2e-06,101,74,46.17697121756462,29.02236061688949
beta_2e-6,2e-06,101,75,8.309127870253704,26.418929116050492
beta_2e-6,2e-06,101,76,29.909238014332164,27.79253641530436
beta_2e-6,2e-06,101,77,40.00558142125094,28.741843244467226
beta_2e-6,2e-06,101,78,32.68669328720544,28.39385750273998
beta_2e-6,2e-06,101,79,28.664035558823045,29.676094052472358
beta_2e-6,2e-06,101,80,34.959458241987946,29.437272665295076
beta_2e-6,2e-06,101,81,38.94953134247636,31.801684358547682
beta_2e-6,2e-06,101,82,34.97752906120429,33.314184076865885
beta_2e-6,2e-06,101,83,50.731203323531844,34.53693693386303
beta_2e-6,2e-06,101,84,28.995497200084085,32.81878953211498
beta_2e-6,2e-06,101,85,36.64864618144513,35.65274136323412
beta_2e-6,2e-06,101,86,35.64396441178985,36.226214002979894
beta_2e-6,2e-06,101,87,33.78859826055542,35.60451568691035
beta_2e-6,2e-06,101,88,33.18379036823335,35.65422539501314
beta_2e-6,2e-06,101,89,37.79147131294876,36.566968970425705
beta_2e-6,2e-06,101,90,52.25265105115767,38.29628825134267
beta_2e-6,2e-06,101,91,58.59806414933351,40.26114153202839
beta_2e-6,2e-06,101,92,55.47934219002261,42.31132284491023
beta_2e-6,2e-06,101,93,41.36949202273861,41.3751517148309
beta_2e-6,2e-06,101,94,71.2986702141512,45.60546901623761
beta_2e-6,2e-06,101,95,58.45010133475208,47.7856145315683
beta_2e-6,2e-06,101,96,71.57783900042782,51.37900199043211
beta_2e-6,2e-06,101,97,63.65829848122284,54.365972012498844
beta_2e-6,2e-06,101,98,66.00448438531612,57.64804141420713
beta_2e-6,2e-06,101,99,66.27750406153278,60.49664468906552
beta_2e-6,2e-06,101,100,51.18710367415154,60.390089951364914
beta_2e-6,2e-06,101,101,55.43238477370997,60.07352201380255
beta_2e-6,2e-06,101,102,41.917490477882694,58.717336842588566
beta_2e-6,2e-06,101,103,76.80212180399091,62.260599820713786
beta_2e-6,2e-06,101,104,52.90956413370732,60.42168921266941
beta_2e-6,2e-06,101,105,58.72717235722375,60.44939631491657
beta_2e-6,2e-06,101,106,61.3009827589307,59.42171069076686
beta_2e-6,2e-06,101,107,69.05440313971678,59.96132115661626
beta_2e-6,2e-06,101,108,74.5791459686524,60.81878731494989
beta_2e-6,2e-06,101,109,59.68046751964552,60.159083660761155
beta_2e-6,2e-06,101,110,79.10823515142982,62.951196808489
beta_2e-6,2e-06,101,111,73.74512043007803,64.7824703741258
beta_2e-6,2e-06,101,112,68.66032693463157,67.45675401980068
beta_2e-6,2e-06,101,113,74.60555649262167,67.23709748866375
beta_2e-6,2e-06,101,114,79.4850749329805,69.89464856859107
beta_2e-6,2e-06,101,115,65.70973755799858,70.59290508866857
beta_2e-6,2e-06,101,116,82.89040551587205,72.7518473643627
beta_2e-6,2e-06,101,117,76.55058041159164,73.50146509155019
beta_2e-6,2e-06,101,118,64.36835199849313,72.48038569453425
beta_2e-6,2e-06,101,119,71.55844550134769,73.66818349270447
beta_2e-6,2e-06,101,120,66.08508899540631,72.36586887710212
beta_2e-6,2e-06,101,121,77.025191057201,72.69387593981442
beta_2e-6,2e-06,101,122,80.45361867480688,73.87320511383196
beta_2e-6,2e-06,101,123,81.19357505806414,74.53200697037619
beta_2e-6,2e-06,101,124,79.59752489196839,74.543251966275
beta_2e-6,2e-06,101,125,84.2405600550198,76.3963342159771
beta_2e-6,2e-06,101,126,83.9087063490908,76.49816429929899
beta_2e-6,2e-06,101,127,79.01508361754225,76.74461461989405
beta_2e-6,2e-06,101,128,82.20681916957975,78.52846133700271
beta_2e-6,2e-06,101,129,80.44572723621823,79.41718951048975
beta_2e-6,2e-06,101,130,77.50426796373641,80.55910740732277
beta_2e-6,2e-06,101,131,79.39747704327047,80.7963360059297
beta_2e-6,2e-06,101,132,78.8894165300221,80.63991579145123
beta_2e-6,2e-06,101,133,82.91719885325307,80.81227817097013
beta_2e-6,2e-06,101,134,84.28878810886471,81.28140449265977
beta_2e-6,2e-06,101,135,76.7714246962895,80.53449095678674
beta_2e-6,2e-06,101,136,81.64068530381208,80.30768885225885
beta_2e-6,2e-06,101,137,80.85083259461962,80.4912637499666
beta_2e-6,2e-06,101,138,83.82829448889854,80.65341128189847
beta_2e-6,2e-06,101,139,86.07002864622751,81.21584142289939
beta_2e-6,2e-06,101,140,84.49056275490156,81.91447090201592
beta_2e-6,2e-06,101,141,84.26464212395504,82.40118741008438
beta_2e-6,2e-06,101,142,84.24535222761054,82.93678097984322
beta_2e-6,2e-06,101,143,84.75509829555364,83.12057092407326
beta_2e-6,2e-06,101,144,85.21824733647358,83.21351684683417
beta_2e-6,2e-06,101,145,81.10021867481808,83.64639624468703
beta_2e-6,2e-06,101,146,85.893691151449,84.07169682945072
beta_2e-6,2e-06,101,147,86.66262973419487,84.65287654340824
beta_2e-6,2e-06,101,148,86.67045055404849,84.93709214992323
beta_2e-6,2e-06,101,149,85.89654312080772,84.91974359738124
beta_2e-6,2e-06,101,150,85.51917068829516,85.02260439072062
beta_2e-6,2e-06,101,151,82.39742578016401,84.8358827563415
beta_2e-6,2e-06,101,152,86.41514869459931,85.0528624030404
beta_2e-6,2e-06,101,153,87.0066338894172,85.27801596242674
beta_2e-6,2e-06,101,154,85.9798901935487,85.35418024813427
beta_2e-6,2e-06,101,155,86.41454536228281,85.88561291688072
beta_2e-6,2e-06,101,156,86.58847237975348,85.95509103971116
beta_2e-6,2e-06,101,157,86.45865344728882,85.93469341102058
beta_2e-6,2e-06,101,158,86.14647318019118,85.88229567363484
beta_2e-6,2e-06,101,159,86.58023217190572,85.95066457874464
beta_2e-6,2e-06,101,160,86.09749238067214,86.00849674798233
beta_2e-6,2e-06,101,161,85.5544372716081,86.32419789712675
beta_2e-6,2e-06,101,162,87.69698573185579,86.45238160085239
beta_2e-6,2e-06,101,163,86.48466571913971,86.40018478382464
beta_2e-6,2e-06,101,164,87.3301524341224,86.535211007882
beta_2e-6,2e-06,101,165,87.37176509072012,86.63093298072575
beta_2e-6,2e-06,101,166,87.59940007889658,86.73202575064005
beta_2e-6,2e-06,101,167,87.02161698360848,86.78832210427201
beta_2e-6,2e-06,101,168,87.18379597869183,86.89205438412208
beta_2e-6,2e-06,101,169,86.32377786521425,86.86640895345295
beta_2e-6,2e-06,101,170,86.91374799983113,86.94803451536883
beta_2e-6,2e-06,101,171,88.26540471522968,87.21913125973099
beta_2e-6,2e-06,101,172,86.59912398447949,87.10934508499335
beta_2e-6,2e-06,101,173,86.73557883265244,87.13443639634465
beta_2e-6,2e-06,101,174,88.06934191583841,87.20835534451625
beta_2e-6,2e-06,101,175,86.67032649898229,87.13821148534245
beta_2e-6,2e-06,101,176,87.47027817090807,87.12529929454361
beta_2e-6,2e-06,101,177,87.3094808996409,87.15408568614684
beta_2e-6,2e-06,101,178,87.03400525256716,87.13910661353438
beta_2e-6,2e-06,101,179,86.89392749893312,87.19612157690626
beta_2e-6,2e-06,101,180,88.66304051628356,87.37105082855152
beta_2e-6,2e-06,101,181,89.0152158109091,87.44603193811945
beta_2e-6,2e-06,101,182,87.85662905859573,87.57178244553108
beta_2e-6,2e-06,101,183,88.81277441969891,87.77950200423574
beta_2e-6,2e-06,101,184,87.425339459611,87.71510175861299
beta_2e-6,2e-06,101,185,87.75384683836211,87.82345379255096
beta_2e-6,2e-06,101,186,87.76905520068723,87.85333149552889
beta_2e-6,2e-06,101,187,87.81145962042245,87.90352936760705
beta_2e-6,2e-06,101,188,88.19723785460197,88.01985262781052
beta_2e-6,2e-06,101,189,88.4331533207455,88.17377520999176
beta_2e-6,2e-06,101,190,88.53888050053422,88.16135920841683
beta_2e-6,2e-06,101,191,87.39085073294103,87.99892270062003
beta_2e-6,2e-06,101,192,88.56672046679712,88.06993184144015
beta_2e-6,2e-06,101,193,88.20283804960785,88.00893820443106
beta_2e-6,2e-06,101,194,88.4169248581307,88.10809674428302
beta_2e-6,2e-06,101,195,87.50840079535732,88.08355213998254
beta_2e-6,2e-06,101,196,88.23193400173353,88.12984002008717
beta_2e-6,2e-06,101,197,87.23733438479123,88.07242749652404
beta_2e-6,2e-06,101,198,89.78907774746368,88.23161148581022
beta_2e-6,2e-06,101,199,88.61472149349731,88.2497683030854
beta_2e-6,2e-06,101,200,88.45919611149608,88.24179986418159
beta_2e-6,2e-06,101,201,88.54048049312013,88.35676284019951
beta_2e-6,2e-06,101,202,88.33988878683334,88.33407967220312
beta_2e-6,2e-06,101,203,87.98177367206509,88.31197323444884
beta_2e-6,2e-06,101,204,87.75819190201426,88.2460999388372
beta_2e-6,2e-06,101,205,88.45054214906332,88.3403140742078
beta_2e-6,2e-06,101,206,89.32846626635202,88.44996730066964
beta_2e-6,2e-06,101,207,88.07055329155071,88.53328919134559
beta_2e-6,2e-06,101,208,87.34102979132285,88.28848439573152
beta_2e-6,2e-06,101,209,87.58242474778369,88.18525472116015
beta_2e-6,2e-06,101,210,89.14389002916846,88.25372411292739
beta_2e-6,2e-06,101,211,88.7216485596967,88.27184091958506
beta_2e-6,2e-06,101,212,89.11877774397675,88.34972981529938
beta_2e-6,2e-06,101,213,88.57750259459148,88.40930270755203
beta_2e-6,2e-06,101,214,88.68094454323054,88.50157797167364
beta_2e-6,2e-06,101,215,88.86141504259108,88.54266526102643
beta_2e-6,2e-06,101,216,87.9928127719227,88.40909991158348
beta_2e-6,2e-06,101,217,89.87820409695718,88.58986499212415
beta_2e-6,2e-06,101,218,88.03504863105168,88.65926687609704
beta_2e-6,2e-06,101,219,89.73179018370095,88.87420341968875
beta_2e-6,2e-06,101,220,87.8992396121639,88.7497383779883
beta_2e-6,2e-06,101,221,87.6077633653041,88.63834985854905
beta_2e-6,2e-06,101,222,88.68086923345443,88.59455900749681
beta_2e-6,2e-06,101,223,87.75646060880342,88.51245480891801
beta_2e-6,2e-06,101,224,87.92065567199654,88.4364259217946
beta_2e-6,2e-06,101,225,88.88425965952553,88.43871038348804
beta_2e-6,2e-06,101,226,88.1375515076879,88.45318425706455
beta_2e-6,2e-06,101,227,87.8809471057043,88.25345855793928
beta_2e-6,2e-06,101,228,89.09240243351721,88.35919393818583
beta_2e-6,2e-06,101,229,88.41338610787145,88.22735353060288
beta_2e-6,2e-06,101,230,89.10919609878303,88.3483491792648
beta_2e-6,2e-06,101,231,88.70829893112409,88.45840273584679
beta_2e-6,2e-06,101,232,89.30844507971548,88.52116032047289
beta_2e-6,2e-06,101,233,89.1583939052981,88.66135365012236
beta_2e-6,2e-06,101,234,88.64915419199626,88.73420350212233
beta_2e-6,2e-06,101,235,89.79726556928749,88.82550409309852
beta_2e-6,2e-06,101,236,89.45561022571363,88.9573099649011
beta_2e-6,2e-06,101,237,89.94085414709875,89.16330066904054
beta_2e-6,2e-06,101,238,89.75772010244427,89.22983243593326
beta_2e-6,2e-06,101,239,89.3238798129077,89.32088180643689
beta_2e-6,2e-06,101,240,90.24679269360165,89.43464146591874
beta_2e-6,2e-06,101,241,89.85935077365671,89.549746650172
beta_2e-6,2e-06,101,242,89.72574182424182,89.59147632462465
beta_2e-6,2e-06,101,243,89.03854489315412,89.57949142341025
beta_2e-6,2e-06,101,244,89.27974292650636,89.64255029686126
beta_2e-6,2e-06,101,245,90.4570192830923,89.70852566824173
beta_2e-6,2e-06,101,246,89.85510370183728,89.7484750158541
beta_2e-6,2e-06,101,247,90.2277348905566,89.77716309019988
beta_2e-6,2e-06,101,248,89.79511380322297,89.78090246027776
beta_2e-6,2e-06,101,249,90.17493452109446,89.86600793109643
beta_2e-6,2e-06,101,250,90.20378988021095,89.86170764975736
beta_2e-6,2e-06,102,1,-6.399128316016537,-6.399128316016537
beta_2e-6,2e-06,102,2,-4.984481103362785,-5.691804709689661
beta_2e-6,2e-06,102,3,-8.526758332718853,-6.636789250699391
beta_2e-6,2e-06,102,4,-5.426118949266657,-6.334121675341208
beta_2e-6,2e-06,102,5,-8.043194356115759,-6.675936211496119
beta_2e-6,2e-06,102,6,-8.089434730234327,-6.911519297952488
beta_2e-6,2e-06,102,7,0.9141098600318109,-5.793572275383302
beta_2e-6,2e-06,102,8,6.6576426051939865,-4.23717041531114
beta_2e-6,2e-06,102,9,-3.2339762659459153,-4.125704398715004
beta_2e-6,2e-06,102,10,9.190281730991348,-2.7941057857443683
beta_2e-6,2e-06,102,11,-4.956395529393436,-2.6498325070820585
beta_2e-6,2e-06,102,12,-2.3173486374585983,-2.3831192604916396
beta_2e-6,2e-06,102,13,9.83377879550008,-0.5470655476697465
beta_2e-6,2e-06,102,14,8.565518656305922,0.8520982128875112
beta_2e-6,2e-06,102,15,3.3045114526787778,1.986868793766965
beta_2e-6,2e-06,102,16,0.7782934173908167,2.8736416085294794
beta_2e-6,2e-06,102,17,18.75833563608608,4.658064186134906
beta_2e-6,2e-06,102,18,16.56404280782798,5.648704206398306
beta_2e-6,2e-06,102,19,-3.660012000414412,5.606100632951456
beta_2e-6,2e-06,102,20,6.943827251788116,5.3814551850311325
beta_2e-6,2e-06,102,21,-12.67077937074432,4.610016800896044
beta_2e-6,2e-06,102,22,-0.48784187607099927,4.792967477034804
beta_2e-6,2e-06,102,23,-10.883338601836355,2.7212557373011608
beta_2e-6,2e-06,102,24,15.026720531481725,3.3673759248187407
beta_2e-6,2e-06,102,25,8.762247015276087,3.9131494810784715
beta_2e-6,2e-06,102,26,5.97724422362265,4.433044561701655
beta_2e-6,2e-06,102,27,-5.4080991285797895,2.016401085235068
beta_2e-6,2e-06,102,28,8.556180578310759,1.2156148622833463
beta_2e-6,2e-06,102,29,7.113120314670411,2.2929280937918284
beta_2e-6,2e-06,102,30,36.24282724944099,5.2228280935571165
beta_2e-6,2e-06,102,31,20.842126029017855,8.574118633533335
beta_2e-6,2e-06,102,32,6.6532303784254605,9.28822585898298
beta_2e-6,2e-06,102,33,23.866389741266556,12.76319869329327
beta_2e-6,2e-06,102,34,17.343332674750773,12.994859907620176
beta_2e-6,2e-06,102,35,4.782699386161232,12.596905144708689
beta_2e-6,2e-06,102,36,25.376280584590482,14.536808780805472
beta_2e-6,2e-06,102,37,22.790099377993872,17.356628631462836
beta_2e-6,2e-06,102,38,11.468374421548637,17.64784801578663
beta_2e-6,2e-06,102,39,23.853592147683287,19.321895199087916
beta_2e-6,2e-06,102,40,23.68326294112383,18.0659387682562
beta_2e-6,2e-06,102,41,21.33057839285933,18.114784004640345
beta_2e-6,2e-06,102,42,37.494477815696,21.198908748367398
beta_2e-6,2e-06,102,43,23.63282835692486,21.17555260993323
beta_2e-6,2e-06,102,44,18.32192071903458,21.27341141436161
beta_2e-6,2e-06,102,45,26.57490453178071,23.45263192892356
beta_2e-6,2e-06,102,46,4.275770453534495,21.34258091581796
beta_2e-6,2e-06,102,47,16.948355136134015,20.758406491631977
beta_2e-6,2e-06,102,48,26.46849590102729,22.25841863957984
beta_2e-6,2e-06,102,49,21.062476397775832,21.979307064589097
beta_2e-6,2e-06,102,50,28.853813160059136,22.496362086482627
beta_2e-6,2e-06,102,51,10.650518149342687,21.428356062130963
beta_2e-6,2e-06,102,52,25.896797823205535,20.268588062881918
beta_2e-6,2e-06,102,53,20.882186851577643,19.993523912347193
beta_2e-6,2e-06,102,54,24.027691847673147,20.564101025211052
beta_2e-6,2e-06,102,55,34.88636041332597,21.395246613365575
beta_2e-6,2e-06,102,56,37.69140403870897,24.736809971883027
beta_2e-6,2e-06,102,57,20.983718552675608,25.14034631353718
beta_2e-6,2e-06,102,58,32.73368583948139,25.76686530738259
beta_2e-6,2e-06,102,59,17.72630298752913,25.433247966357918
beta_2e-6,2e-06,102,60,34.94804602688645,26.042671253040652
beta_2e-6,2e-06,102,61,20.42140315338719,27.0197597534451
beta_2e-6,2e-06,102,62,25.912948535518122,27.02137482467636
beta_2e-6,2e-06,102,63,22.525391381104676,27.185695277629065
beta_2e-6,2e-06,102,64,28.476308573365955,27.630556950198343
beta_2e-6,2e-06,102,65,26.161558488737732,26.758076757739524
beta_2e-6,2e-06,102,66,35.75999174441196,26.56493552830982
beta_2e-6,2e-06,102,67,22.967129768128,26.76327664985506
beta_2e-6,2e-06,102,68,35.219731426632066,27.011881208570127
beta_2e-6,2e-06,102,69,38.745085477944635,29.113759457611685
beta_2e-6,2e-06,102,70,35.48387765773495,29.167342620696537
beta_2e-6,2e-06,102,71,28.780330722761562,30.003235377633967
beta_2e-6,2e-06,102,72,34.66653358305019,30.87859388238717
beta_2e-6,2e-06,102,73,31.472613818455613,31.773316126122268
beta_2e-6,2e-06,102,74,44.78487951510782,33.40417322029645
beta_2e-6,2e-06,102,75,28.072203083589898,33.59523767978167
beta_2e-6,2e-06,102,76,31.73303279812928,33.1925417851534
beta_2e-6,2e-06,102,77,23.35345557106412,33.23117436544701
beta_2e-6,2e-06,102,78,24.54830302455437,32.16403152523924
beta_2e-6,2e-06,102,79,30.18253753148588,31.307776730593368
beta_2e-6,2e-06,102,80,34.30148519530748,31.18953748435062
beta_2e-6,2e-06,102,81,45.03015093874578,32.81451950594904
beta_2e-6,2e-06,102,82,17.843788326842073,31.13224498032823
beta_2e-6,2e-06,102,83,40.26435669046653,32.01141926752932
beta_2e-6,2e-06,102,84,55.605482644874115,33.09347958050595
beta_2e-6,2e-06,102,85,28.02528166784414,33.08878743893137
beta_2e-6,2e-06,102,86,24.290503371965418,32.34453449631499
beta_2e-6,2e-06,102,87,23.573298932292687,32.36651883243785
beta_2e-6,2e-06,102,88,28.200479457485272,32.73173647573094
beta_2e-6,2e-06,102,89,41.58011489470551,33.871494212052895
beta_2e-6,2e-06,102,90,48.434194232401495,35.2847651157623
beta_2e-6,2e-06,102,91,28.710234956586294,33.65277351754635
beta_2e-6,2e-06,102,92,41.96254931671713,36.064649616533856
beta_2e-6,2e-06,102,93,26.876110485464245,34.72582499603364
beta_2e-6,2e-06,102,94,43.26433391931471,33.49171012347769
beta_2e-6,2e-06,102,95,41.88382353905008,34.87756431059828
beta_2e-6,2e-06,102,96,47.74957565844066,37.22347153924581
beta_2e-6,2e-06,102,97,33.69890126616306,38.23603177263285
beta_2e-6,2e-06,102,98,38.13036781721755,39.22902060860607
beta_2e-6,2e-06,102,99,47.411481329068295,39.812157252042354
beta_2e-6,2e-06,102,100,47.301826125155216,39.698920441317725
beta_2e-6,2e-06,102,101,49.205572333517395,41.748454179010835
beta_2e-6,2e-06,102,102,51.5575969409958,42.7079589414387
beta_2e-6,2e-06,102,103,47.3826610643738,44.758613999329654
beta_2e-6,2e-06,102,104,52.145932199014766,45.64677382729966
beta_2e-6,2e-06,102,105,34.28416558040353,44.88680803143501
beta_2e-6,2e-06,102,106,64.16307143723006,46.52815760931395
beta_2e-6,2e-06,102,107,32.641316167729464,46.422399099470596
beta_2e-6,2e-06,102,108,47.36523930469869,47.34588624821871
beta_2e-6,2e-06,102,109,64.46175935767158,49.05091405107903
beta_2e-6,2e-06,102,110,49.242180375754664,49.24494947613898
beta_2e-6,2e-06,102,111,41.60769579842908,48.48516182263015
beta_2e-6,2e-06,102,112,40.820468618125155,47.411448990343075
beta_2e-6,2e-06,102,113,32.42663905886098,45.9158467897918
beta_2e-6,2e-06,102,114,56.82767567416744,46.384021137307066
beta_2e-6,2e-06,102,115,43.52099959580006,47.30770453884672
beta_2e-6,2e-06,102,116,45.4931123650675,45.44070863163046
beta_2e-6,2e-06,102,117,57.45689734819675,47.92226674967719
beta_2e-6,2e-06,102,118,68.398976862728,50.025640505480126
beta_2e-6,2e-06,102,119,70.8129918377213,50.660763753485085
beta_2e-6,2e-06,102,120,69.66921828299937,52.70346754420957
beta_2e-6,2e-06,102,121,61.58422105542699,54.70112006990935
beta_2e-6,2e-06,102,122,54.86008050884052,56.105081258980896
beta_2e-6,2e-06,102,123,52.17244297261735,58.07966165035653
beta_2e-6,2e-06,102,124,58.98772206470004,58.295666289409795
beta_2e-6,2e-06,102,125,45.19552938339109,58.46311926816888
beta_2e-6,2e-06,102,126,52.84772246422743,59.19858027808489
beta_2e-6,2e-06,102,127,59.2677023464061,59.37966077790581
beta_2e-6,2e-06,102,128,60.8151431746295,58.62127740909597
beta_2e-6,2e-06,102,129,70.18587345815281,58.55856557113911
beta_2e-6,2e-06,102,130,77.66525381191374,59.35816912403057
beta_2e-6,2e-06,102,131,59.849576400900006,59.18470465857786
beta_2e-6,2e-06,102,132,72.45769448405434,60.94446605609924
beta_2e-6,2e-06,102,133,68.1263185500423,62.53985361384173
beta_2e-6,2e-06,102,134,70.2167598364262,63.66275739101436
beta_2e-6,2e-06,102,135,66.13374544927015,65.75657899760225
beta_2e-6,2e-06,102,136,62.62888316496321,66.73469506767583
beta_2e-6,2e-06,102,137,73.84970153648062,68.19289498668329
beta_2e-6,2e-06,102,138,78.39090546649129,69.95047121586947
beta_2e-6,2e-06,102,139,80.14498405980126,70.94638227603431
beta_2e-6,2e-06,102,140,78.29167953996361,71.00902484883929
beta_2e-6,2e-06,102,141,86.5139585813246,73.67546306688176
beta_2e-6,2e-06,102,142,76.82454899985969,74.11214851846229
beta_2e-6,2e-06,102,143,78.44731464445702,75.14424812790375
beta_2e-6,2e-06,102,144,72.750128505931,75.39758499485426
beta_2e-6,2e-06,102,145,82.39659511823452,77.02386996175068
beta_2e-6,2e-06,102,146,83.02246654700043,79.0632282999544
beta_2e-6,2e-06,102,147,86.36943645288885,80.31520179159523
beta_2e-6,2e-06,102,148,86.26388257880876,81.10249950282697
beta_2e-6,2e-06,102,149,83.5685073880239,81.44485183564925
beta_2e-6,2e-06,102,150,81.39037044511724,81.75472092616461
beta_2e-6,2e-06,102,151,75.14572093998257,80.6178971620304
beta_2e-6,2e-06,102,152,71.4888064391948,80.08432290596392
beta_2e-6,2e-06,102,153,82.78898276226087,80.5184897177443
beta_2e-6,2e-06,102,154,77.94921764523704,81.0383986316749
beta_2e-6,2e-06,102,155,82.73960039977875,81.07269915982931
beta_2e-6,2e-06,102,156,87.9383037512543,81.56428288025472
beta_2e-6,2e-06,102,157,87.62748445854471,81.6900876808203
beta_2e-6,2e-06,102,158,84.78528289378264,81.54222771231768
beta_2e-6,2e-06,102,159,87.92844652927857,81.97822162644316
beta_2e-6,2e-06,102,160,87.9909941133605,82.63828399326749
beta_2e-6,2e-06,102,161,88.38669138903215,83.96238103817245
beta_2e-6,2e-06,102,162,88.99631733143521,85.71313212739648
beta_2e-6,2e-06,102,163,88.3564956399548,86.26988341516586
beta_2e-6,2e-06,102,164,87.64294502387678,87.23925615302986
beta_2e-6,2e-06,102,165,84.53522715965025,87.418818829017
beta_2e-6,2e-06,102,166,88.73139320610501,87.49812777450208
beta_2e-6,2e-06,102,167,88.38903935136312,87.5742832637839
beta_2e-6,2e-06,102,168,83.51934621460035,87.44768959586568
beta_2e-6,2e-06,102,169,87.23629334211547,87.37847427714935
beta_2e-6,2e-06,102,170,89.23798172428668,87.50317303824198
beta_2e-6,2e-06,102,171,87.91989100960717,87.45649300029947
beta_2e-6,2e-06,102,172,89.7782003133458,87.53468129849055
beta_2e-6,2e-06,102,173,89.0420249344049,87.60323422793554
beta_2e-6,2e-06,102,174,89.13652418620867,87.75259214416874
beta_2e-6,2e-06,102,175,89.0250575582472,88.20157518402844
beta_2e-6,2e-06,102,176,88.9448909235017,88.22292495576811
beta_2e-6,2e-06,102,177,89.61734198603335,88.34575521923513
beta_2e-6,2e-06,102,178,89.29561137906283,88.92338173568137
beta_2e-6,2e-06,102,179,89.10082965796025,89.10983536726586
