method,beta,seed,update,mean_batch_return,return_rolling_10
beta_5e-6,5e-06,102,154,61.91277543821208,47.96581844194795
beta_5e-6,5e-06,102,155,36.740673129548426,46.5797443991713
beta_5e-6,5e-06,102,156,51.74620064315188,45.6715555703378
beta_5e-6,5e-06,102,157,44.72523839955491,44.653208666980035
beta_5e-6,5e-06,102,158,56.903845407168006,45.74671958472787
beta_5e-6,5e-06,102,159,50.7162726395329,45.82028526160809
beta_5e-6,5e-06,102,160,56.84609018208246,47.990475962187475
beta_5e-6,5e-06,102,161,57.77231043215191,49.97100130132867
beta_5e-6,5e-06,102,162,60.46396730942037,52.50301094401949
beta_5e-6,5e-06,102,163,42.79004563896558,52.06174192197885
beta_5e-6,5e-06,102,164,58.106860305151706,51.68115040867282
beta_5e-6,5e-06,102,165,43.59330945105118,52.36641404082309
beta_5e-6,5e-06,102,166,54.24210581303123,52.616004557811024
beta_5e-6,5e-06,102,167,47.46611647654733,52.89009236551027
beta_5e-6,5e-06,102,168,58.599409246099455,53.0596487494034
beta_5e-6,5e-06,102,169,56.68368199907722,53.65638968535785
beta_5e-6,5e-06,102,170,44.79068906563985,52.45084957371358
beta_5e-6,5e-06,102,171,50.7478014760842,51.748398678106824
beta_5e-6,5e-06,102,172,59.31372610671664,51.63337455783644
beta_5e-6,5e-06,102,173,66.91585608815596,54.04595560275548
beta_5e-6,5e-06,102,174,51.5602725193738,53.39129682417769
beta_5e-6,5e-06,102,175,37.33030827940511,52.76499670701308
beta_5e-6,5e-06,102,176,55.11631857607814,52.85241798331778
beta_5e-6,5e-06,102,177,59.0035478258703,54.00616111825006
beta_5e-6,5e-06,102,178,60.9041460758687,54.23663480122699
beta_5e-6,5e-06,102,179,43.40837879839668,52.90910448115894
beta_5e-6,5e-06,102,180,46.974455033476055,53.12748107794256
beta_5e-6,5e-06,102,181,55.66436943005576,53.61913787333971
beta_5e-6,5e-06,102,182,68.11902418841298,54.499667681509344
beta_5e-6,5e-06,102,183,56.72627327372575,53.48070940006634
beta_5e-6,5e-06,102,184,45.81141461156194,52.90582360928514
beta_5e-6,5e-06,102,185,65.11394748301089,55.68418752964571
beta_5e-6,5e-06,102,186,66.57190857528673,56.82974652956657
beta_5e-6,5e-06,102,187,55.47297070701555,56.47668881768111
beta_5e-6,5e-06,102,188,70.58222599719167,57.4444968098134
beta_5e-6,5e-06,102,189,69.58706047858354,60.06236497783209
beta_5e-6,5e-06,102,190,55.203490801252485,60.88526855460973
beta_5e-6,5e-06,102,191,68.56893734454789,62.17572534605894
beta_5e-6,5e-06,102,192,75.04372277882382,62.86819520510003
beta_5e-6,5e-06,102,193,57.666349412253645,62.96220281895281
beta_5e-6,5e-06,102,194,61.579440409621256,64.53900539875875
beta_5e-6,5e-06,102,195,62.8832681705388,64.31593746751153
beta_5e-6,5e-06,102,196,66.25366581053584,64.28411319103645
beta_5e-6,5e-06,102,197,62.66166902589164,65.00298302292406
beta_5e-6,5e-06,102,198,77.71526542242245,65.71628696544714
beta_5e-6,5e-06,102,199,71.64559689459477,65.92214060704825
beta_5e-6,5e-06,102,200,71.15079868440816,67.51687139536384
beta_5e-6,5e-06,102,201,67.66007080658267,67.4259847415673
beta_5e-6,5e-06,102,202,76.75023258275638,67.59663572196057
beta_5e-6,5e-06,102,203,80.99148580030875,69.92914936076606
beta_5e-6,5e-06,102,204,81.52658916653218,71.92386423645716
beta_5e-6,5e-06,102,205,77.21125216688056,73.35666263609133
beta_5e-6,5e-06,102,206,82.26049146750978,74.95734520178874
beta_5e-6,5e-06,102,207,80.13683826102614,76.70486212530218
beta_5e-6,5e-06,102,208,67.98406931113531,75.73174251417346
beta_5e-6,5e-06,102,209,78.044445852062,76.3716274099202
beta_5e-6,5e-06,102,210,77.31036331141692,76.98758387262107
beta_5e-6,5e-06,102,211,80.04350417128825,78.22592720909162
beta_5e-6,5e-06,102,212,79.98041089153861,78.54894503996987
beta_5e-6,5e-06,102,213,85.25104798394884,78.97490125833386
beta_5e-6,5e-06,102,214,77.82232637274566,78.60447497895521
beta_5e-6,5e-06,102,215,80.54291587869386,78.93764135013654
beta_5e-6,5e-06,102,216,70.54545090313599,77.76613729369915
beta_5e-6,5e-06,102,217,84.18040845589641,78.1704943131862
beta_5e-6,5e-06,102,218,84.21718466520892,79.79380584859356
beta_5e-6,5e-06,102,219,85.00586530315282,80.48994779370263
beta_5e-6,5e-06,102,220,79.37435806465633,80.69634726902657
beta_5e-6,5e-06,102,221,84.77720360899337,81.16971721279708
beta_5e-6,5e-06,102,222,77.75444423770536,80.94712054741375
beta_5e-6,5e-06,102,223,82.38844852671292,80.66086060169016
beta_5e-6,5e-06,102,224,84.70922750939066,81.34955071535465
beta_5e-6,5e-06,102,225,80.51746501457944,81.34700562894322
beta_5e-6,5e-06,102,226,81.36103131097974,82.4285636697276
beta_5e-6,5e-06,102,227,83.32993269709337,82.34351609384728
beta_5e-6,5e-06,102,228,79.31782824312538,81.85358045163893
beta_5e-6,5e-06,102,229,83.36812960204644,81.68980688152831
beta_5e-6,5e-06,102,230,83.15219151867962,82.06759022693063
beta_5e-6,5e-06,102,231,80.0623793899064,81.59610780502192
beta_5e-6,5e-06,102,232,54.34701739652484,79.25536512090387
beta_5e-6,5e-06,102,233,73.75999848435453,78.39252011666804
beta_5e-6,5e-06,102,234,76.69281479699575,77.59087884542856
beta_5e-6,5e-06,102,235,80.90928244712006,77.63006058868261
beta_5e-6,5e-06,102,236,85.23457193799574,78.01741465138421
beta_5e-6,5e-06,102,237,86.90505989142724,78.37492737081759
beta_5e-6,5e-06,102,238,86.32107210821029,79.07525175732607
beta_5e-6,5e-06,102,239,87.32088590780916,79.47052738790237
beta_5e-6,5e-06,102,240,85.24487193899233,79.67979542993363
beta_5e-6,5e-06,102,241,84.74838873815177,80.14839636475816
beta_5e-6,5e-06,102,242,79.16086936840146,82.62978156194582
beta_5e-6,5e-06,102,243,86.40445230895855,83.89422694440623
beta_5e-6,5e-06,102,244,85.7271494237286,84.79766040707952
beta_5e-6,5e-06,102,245,87.02745168298864,85.40947733066638
beta_5e-6,5e-06,102,246,87.32250301574132,85.61827043844093
beta_5e-6,5e-06,102,247,81.93273561870004,85.12103801116822
beta_5e-6,5e-06,102,248,86.5016129812094,85.13909209846813
beta_5e-6,5e-06,102,249,87.24265904068795,85.13126941175601
beta_5e-6,5e-06,102,250,86.63032651087156,85.26981486894394
beta_5e-6,5e-06,103,1,-16.49564979587067,-16.49564979587067
beta_5e-6,5e-06,103,2,-15.757198806646223,-16.126424301258446
beta_5e-6,5e-06,103,3,-14.876065833230905,-15.709638145249265
beta_5e-6,5e-06,103,4,-12.422457271241612,-14.887842926747352
beta_5e-6,5e-06,103,5,-15.09902660612776,-14.930079662623433
beta_5e-6,5e-06,103,6,-14.624722073863868,-14.879186731163506
beta_5e-6,5e-06,103,7,-14.518047774583117,-14.827595451652021
beta_5e-6,5e-06,103,8,-13.907362791130456,-14.712566369086826
beta_5e-6,5e-06,103,9,-10.956679756846441,-14.295245634393451
beta_5e-6,5e-06,103,10,-7.009148130811464,-13.566635884035254
beta_5e-6,5e-06,103,11,-13.711525180112416,-13.288223422459424
beta_5e-6,5e-06,103,12,-10.179436178723554,-12.73044715966716
beta_5e-6,5e-06,103,13,-13.324194602480677,-12.575260036592136
beta_5e-6,5e-06,103,14,-10.41167190697605,-12.37418150016558
beta_5e-6,5e-06,103,15,-10.040404543047202,-11.868319293857525
beta_5e-6,5e-06,103,16,-10.024875979790211,-11.408334684450159
beta_5e-6,5e-06,103,17,-13.256100015913933,-11.28213990858324
beta_5e-6,5e-06,103,18,-4.46396796222451,-10.337800425692645
beta_5e-6,5e-06,103,19,-9.949823798650698,-10.237114829873072
beta_5e-6,5e-06,103,20,-13.669771125868401,-10.903177129378765
beta_5e-6,5e-06,103,21,-13.61609928296318,-10.893634539663841
beta_5e-6,5e-06,103,22,-6.88263887284281,-10.563954809075765
beta_5e-6,5e-06,103,23,-4.042542387957782,-9.635789587623476
beta_5e-6,5e-06,103,24,-7.442673451056113,-9.338889742031483
beta_5e-6,5e-06,103,25,-10.359694652255671,-9.37081875295233
beta_5e-6,5e-06,103,26,-13.777888345571323,-9.746119989530442
beta_5e-6,5e-06,103,27,2.4225526303246063,-8.178254724906589
beta_5e-6,5e-06,103,28,8.211300859601568,-6.910727842723981
beta_5e-6,5e-06,103,29,-10.518344620069557,-6.967579924865866
beta_5e-6,5e-06,103,30,8.265466412989044,-4.774056170980122
beta_5e-6,5e-06,103,31,5.031788621651854,-2.9092673805186187
beta_5e-6,5e-06,103,32,-14.411885902826063,-3.662192083516944
beta_5e-6,5e-06,103,33,-11.220270167556261,-4.379964861476791
beta_5e-6,5e-06,103,34,-0.9845300304531204,-3.734150519416493
beta_5e-6,5e-06,103,35,-4.896235038614241,-3.1878045580523495
beta_5e-6,5e-06,103,36,1.9263974956572314,-1.6173759739294937
beta_5e-6,5e-06,103,37,-1.4875833088517454,-2.008389567847129
beta_5e-6,5e-06,103,38,1.832140374164375,-2.6463056163908485
beta_5e-6,5e-06,103,39,-1.1864408395348398,-1.7131152383373762
beta_5e-6,5e-06,103,40,-1.0241497006673583,-2.6420768497030167
beta_5e-6,5e-06,103,41,9.270920668226447,-2.218163645045558
beta_5e-6,5e-06,103,42,-0.9964589559282704,-0.8766209503557783
beta_5e-6,5e-06,103,43,-0.8850442400815295,0.156901642391695
beta_5e-6,5e-06,103,44,5.064390574917164,0.7617937029287234
beta_5e-6,5e-06,103,45,-3.861994102621001,0.8652177965280472
beta_5e-6,5e-06,103,46,-10.337553824093657,-0.3611773354470415
beta_5e-6,5e-06,103,47,-0.6086112225944942,-0.2732801268213164
beta_5e-6,5e-06,103,48,1.8586732596267113,-0.27062683827508277
beta_5e-6,5e-06,103,49,-1.8368815495065423,-0.33567090927225296
beta_5e-6,5e-06,103,50,-4.08816062037732,-0.6420720012432491
beta_5e-6,5e-06,103,51,-1.4726308340644372,-1.7164271514723375
beta_5e-6,5e-06,103,52,7.916955887729879,-0.8250856671065228
beta_5e-6,5e-06,103,53,7.68921805107166,0.032340562008796335
beta_5e-6,5e-06,103,54,8.68868395101446,0.3947698996185257
beta_5e-6,5e-06,103,55,-2.414983959342842,0.5394709139463418
beta_5e-6,5e-06,103,56,13.712858218095546,2.9445121181652625
beta_5e-6,5e-06,103,57,4.096177837985355,3.4149910242232466
beta_5e-6,5e-06,103,58,6.952423637258843,3.92436606198646
beta_5e-6,5e-06,103,59,-0.021828903636865293,4.1058713265734275
beta_5e-6,5e-06,103,60,10.089550060764148,5.523642394687575
beta_5e-6,5e-06,103,61,-0.7838201542798193,5.592523462666036
beta_5e-6,5e-06,103,62,9.594115073762019,5.76023938126925
beta_5e-6,5e-06,103,63,5.664708355495227,5.557788411711607
beta_5e-6,5e-06,103,64,11.279028472224295,5.8168228638325905
beta_5e-6,5e-06,103,65,11.592234038473098,7.217544663614184
beta_5e-6,5e-06,103,66,10.660837490940247,6.912342590898655
beta_5e-6,5e-06,103,67,7.128741183473885,7.215598925447509
beta_5e-6,5e-06,103,68,18.231351351408666,8.34349169686249
beta_5e-6,5e-06,103,69,10.75418579901227,9.421093167127404
beta_5e-6,5e-06,103,70,20.870010786906718,10.499139239741663
beta_5e-6,5e-06,103,71,16.76341789699776,12.25386304486942
beta_5e-6,5e-06,103,72,14.097668863791728,12.704218423872389
beta_5e-6,5e-06,103,73,10.296637508998582,13.167411339222724
beta_5e-6,5e-06,103,74,14.721807419217974,13.511689233922093
beta_5e-6,5e-06,103,75,23.240791638670633,14.676544993941846
beta_5e-6,5e-06,103,76,16.467743305808508,15.257235575428671
beta_5e-6,5e-06,103,77,33.08722809803352,17.85308426688464
beta_5e-6,5e-06,103,78,29.24314415823385,18.954263547567155
beta_5e-6,5e-06,103,79,33.18371488269348,21.19721645593528
beta_5e-6,5e-06,103,80,19.723185942816475,21.082533971526253
beta_5e-6,5e-06,103,81,25.20413862254864,21.92660604408134
beta_5e-6,5e-06,103,82,18.331051901189976,22.34994434782116
beta_5e-6,5e-06,103,83,25.020004075301955,23.8222810044515
beta_5e-6,5e-06,103,84,25.052886223560304,24.855388884885734
beta_5e-6,5e-06,103,85,32.76736189318254,25.808045910336926
beta_5e-6,5e-06,103,86,31.366975700031553,27.29796914975923
beta_5e-6,5e-06,103,87,44.733429558747474,28.46258929583063
beta_5e-6,5e-06,103,88,7.92331403149662,26.330606283156904
beta_5e-6,5e-06,103,89,41.06374404916892,27.11860919980445
beta_5e-6,5e-06,103,90,34.336433451298085,28.579933950652606
beta_5e-6,5e-06,103,91,33.6021065794301,29.419730746340754
beta_5e-6,5e-06,103,92,29.963258202536416,30.5829513764754
beta_5e-6,5e-06,103,93,34.24950447496761,31.505901416441965
beta_5e-6,5e-06,103,94,30.87832346266303,32.088445140352235
beta_5e-6,5e-06,103,95,30.840791299518386,31.895788080985824
beta_5e-6,5e-06,103,96,22.655534613211017,31.02464397230377
beta_5e-6,5e-06,103,97,40.91219536186178,30.642520552615203
beta_5e-6,5e-06,103,98,32.71378377143741,33.121567526609276
beta_5e-6,5e-06,103,99,21.11784291761558,31.126977413453943
beta_5e-6,5e-06,103,100,41.47464486883749,31.84079855520788
beta_5e-6,5e-06,103,101,45.3947047009561,33.020058367360484
beta_5e-6,5e-06,103,102,30.934849888989675,33.11721753600581
beta_5e-6,5e-06,103,103,31.64540222336408,32.85680731084546
beta_5e-6,5e-06,103,104,56.197832984342966,35.38875826301345
beta_5e-6,5e-06,103,105,48.8143495785204,37.18611409091365
beta_5e-6,5e-06,103,106,40.1710010879651,38.937660738389056
beta_5e-6,5e-06,103,107,55.1905236152725,40.365493563730126
beta_5e-6,5e-06,103,108,38.18090636114643,40.912205822701026
beta_5e-6,5e-06,103,109,61.085431537172646,44.90896468465674
beta_5e-6,5e-06,103,110,52.10272897424213,45.97177309519721
beta_5e-6,5e-06,103,111,59.37981100364256,47.370283725465846
beta_5e-6,5e-06,103,112,57.489700553007715,50.02576879186765
beta_5e-6,5e-06,103,113,54.136119029996216,52.27484047253087
beta_5e-6,5e-06,103,114,67.30181877343269,53.38523905143984
beta_5e-6,5e-06,103,115,50.58907711516144,53.56271180510394
beta_5e-6,5e-06,103,116,56.078975266736926,55.15350922298113
beta_5e-6,5e-06,103,117,63.28636742790527,55.9630936042444
beta_5e-6,5e-06,103,118,59.55352181870738,58.100355150000496
beta_5e-6,5e-06,103,119,62.842731774860205,58.27608517376925
beta_5e-6,5e-06,103,120,66.86262577918995,59.75207485426404
beta_5e-6,5e-06,103,121,66.61338830567608,60.475432584467384
beta_5e-6,5e-06,103,122,64.41529419192302,61.16799194835892
beta_5e-6,5e-06,103,123,58.44949944977064,61.599329990336365
beta_5e-6,5e-06,103,124,69.33722910041172,61.80287102303426
beta_5e-6,5e-06,103,125,68.12269800549953,63.55623311206807
beta_5e-6,5e-06,103,126,78.04490727106798,65.75282631250118
beta_5e-6,5e-06,103,127,77.5023687029737,67.17442644000803
beta_5e-6,5e-06,103,128,78.43631977285825,69.06270623542311
beta_5e-6,5e-06,103,129,78.5615368084443,70.63458673878151
beta_5e-6,5e-06,103,130,86.5932230033002,72.60764646119254
beta_5e-6,5e-06,103,131,72.86907718120736,73.23321534874567
beta_5e-6,5e-06,103,132,87.42792320495155,75.53447825004852
beta_5e-6,5e-06,103,133,87.7486256813485,78.4643908732063
beta_5e-6,5e-06,103,134,84.86366247045561,80.01703421021068
beta_5e-6,5e-06,103,135,88.07144702528,82.01190911218875
beta_5e-6,5e-06,103,136,88.65118116988741,83.07253650207068
beta_5e-6,5e-06,103,137,85.2177716186585,83.84407679363918
beta_5e-6,5e-06,103,138,89.33718044166598,84.93416286051993
beta_5e-6,5e-06,103,139,88.98934733821127,85.97694391349663
beta_5e-6,5e-06,103,140,87.94767491660467,86.11238910482709
beta_5e-6,5e-06,103,141,89.25820133220114,87.75130151992647
beta_5e-6,5e-06,103,142,84.36305276834852,87.44481447626616
beta_5e-6,5e-06,103,143,88.06930072129734,87.47688198026106
beta_5e-6,5e-06,103,144,89.39577429752259,87.93009316296775
beta_5e-6,5e-06,103,145,88.41338797453228,87.96428725789296
beta_5e-6,5e-06,103,146,85.39295676962087,87.63846481786632
beta_5e-6,5e-06,103,147,85.32857711425459,87.64954536742593
beta_5e-6,5e-06,103,148,88.78752240577666,87.59457956383699
beta_5e-6,5e-06,103,149,82.03845271109083,86.89949010112494
beta_5e-6,5e-06,103,150,84.77621659418307,86.58234426888279
beta_5e-6,5e-06,103,151,85.2303362399316,86.17955775965584
beta_5e-6,5e-06,103,152,88.45264520798983,86.58851700361996
beta_5e-6,5e-06,103,153,88.6442968010802,86.64601661159824
beta_5e-6,5e-06,103,154,88.74465867559593,86.58090504940557
beta_5e-6,5e-06,103,155,88.7008741541479,86.60965366736714
beta_5e-6,5e-06,103,156,89.05135556736461,86.97549354714151
beta_5e-6,5e-06,103,157,89.09254541955151,87.3518903776712
beta_5e-6,5e-06,103,158,88.87217062144227,87.36035519923777
beta_5e-6,5e-06,103,159,89.06533057268302,88.063042985397
beta_5e-6,5e-06,103,160,86.18272219925343,88.20369354590403
beta_5e-6,5e-06,103,161,89.82011058193572,88.66267098010445
beta_5e-6,5e-06,103,162,90.19879959370846,88.83728641867631
beta_5e-6,5e-06,103,163,90.09301253384805,88.98215799195309
beta_5e-6,5e-06,103,164,89.7313533886336,89.08082746325685
beta_5e-6,5e-06,103,165,89.14226099106013,89.12496614694808
beta_5e-6,5e-06,103,166,89.09739190665096,89.12956978087671
beta_5e-6,5e-06,103,167,86.2484137267819,88.84515661159975
beta_5e-6,5e-06,103,168,90.13872877889273,88.97181242734482
beta_5e-6,5e-06,103,169,89.78008652089679,89.04328802216618
beta_5e-6,5e-06,103,170,86.83724425157459,89.10874022739829
beta_5e-6,5e-06,103,171,90.02293682806064,89.12902285201079
beta_5e-6,5e-06,103,172,89.40253865902785,89.04939675854273
beta_5e-6,5e-06,103,173,90.33240601585527,89.07333610674343
beta_5e-6,5e-06,103,174,89.86660133173382,89.08686090105346
beta_5e-6,5e-06,103,175,89.90434045074888,89.16306884702234
beta_5e-6,5e-06,103,176,90.2887327535353,89.28220293171077
beta_5e-6,5e-06,103,177,90.01891224150913,89.6592527831835
beta_5e-6,5e-06,103,178,89.66014379479212,89.61139428477344
beta_5e-6,5e-06,103,179,90.27537565342334,89.6609231980261
beta_5e-6,5e-06,103,180,89.83082104146368,89.960280877015
beta_5e-6,5e-06,103,181,90.04497601112993,89.96248479532193
beta_5e-6,5e-06,103,182,89.73240676806748,89.99547160622589
beta_5e-6,5e-06,103,183,89.71343389001858,89.93357439364222
beta_5e-6,5e-06,103,184,90.184205864884,89.96533484695723
beta_5e-6,5e-06,103,185,89.856899599896,89.96059076187196
beta_5e-6,5e-06,103,186,89.56289873244678,89.88800735976311
beta_5e-6,5e-06,103,187,90.21385870633485,89.90750200624566
beta_5e-6,5e-06,103,188,90.99731077914817,90.04121870468127
beta_5e-6,5e-06,103,189,89.81964367402014,89.99564550674097
beta_5e-6,5e-06,103,190,91.20256083687534,90.13281948628214
beta_5e-6,5e-06,103,191,90.58116069387532,90.18643795455667
beta_5e-6,5e-06,103,192,90.23632501300355,90.23682977905028
beta_5e-6,5e-06,103,193,89.84103608099028,90.24958999814744
beta_5e-6,5e-06,103,194,90.48397173984657,90.27956658564369
beta_5e-6,5e-06,103,195,90.73589355124747,90.36746598077885
beta_5e-6,5e-06,103,196,86.9548345154659,90.10665955908077
beta_5e-6,5e-06,103,197,90.8489721995419,90.17017090840146
beta_5e-6,5e-06,103,198,90.63705720039351,90.134145550526
beta_5e-6,5e-06,103,199,90.72703393088024,90.22488457621202
beta_5e-6,5e-06,103,200,90.86497517144699,90.19112600966918
beta_5e-6,5e-06,103,201,91.1541688744513,90.24842682772677
beta_5e-6,5e-06,103,202,90.53132969129425,90.27792729555584
beta_5e-6,5e-06,103,203,90.53106826292884,90.3469305137497
beta_5e-6,5e-06,103,204,89.95004702582551,90.29353804234759
beta_5e-6,5e-06,103,205,90.91311056676406,90.31125974389926
beta_5e-6,5e-06,103,206,91.03467755475165,90.71924404782783
beta_5e-6,5e-06,103,207,90.83317453311076,90.71766428118471
beta_5e-6,5e-06,103,208,90.25960890417895,90.67991945156325
beta_5e-6,5e-06,103,209,91.4824710256305,90.75546316103828
beta_5e-6,5e-06,103,210,90.76293043315923,90.7452586872095
beta_5e-6,5e-06,103,211,90.54216594825283,90.68405839458967
beta_5e-6,5e-06,103,212,91.18310224997796,90.74923565045803
beta_5e-6,5e-06,103,213,90.31676550346933,90.72780537451209
beta_5e-6,5e-06,103,214,90.0388492755833,90.73668559948786
beta_5e-6,5e-06,103,215,91.383447223639,90.78371926517535
beta_5e-6,5e-06,103,216,91.23800931094573,90.80405244079475
beta_5e-6,5e-06,103,217,90.98915947329223,90.81965093481291
beta_5e-6,5e-06,103,218,90.60385969617252,90.85407601401226
beta_5e-6,5e-06,103,219,91.05284607077509,90.81111351852672
beta_5e-6,5e-06,103,220,91.23104659029252,90.85792513424005
beta_5e-6,5e-06,103,221,90.81022455213414,90.88473099462819
beta_5e-6,5e-06,103,222,90.93626090307947,90.86004685993832
beta_5e-6,5e-06,103,223,91.02766664156215,90.93113697374761
beta_5e-6,5e-06,103,224,90.71213968187747,90.99846601437704
beta_5e-6,5e-06,103,225,90.8769137988673,90.94781267189987
beta_5e-6,5e-06,103,226,87.35125737323219,90.55913747812852
beta_5e-6,5e-06,103,227,91.37305484393069,90.59752701519236
beta_5e-6,5e-06,103,228,91.79292098974804,90.71643314454991
beta_5e-6,5e-06,103,229,91.42127839591899,90.7532763770643
beta_5e-6,5e-06,103,230,91.45993512117809,90.77616523015286
beta_5e-6,5e-06,103,231,91.55245757810896,90.85038853275033
beta_5e-6,5e-06,103,232,91.20319011927214,90.8770814543696
beta_5e-6,5e-06,103,233,91.21641764535529,90.8959565547489
beta_5e-6,5e-06,103,234,91.59340109005397,90.98408269556656
beta_5e-6,5e-06,103,235,90.94426378257629,90.99081769393746
beta_5e-6,5e-06,103,236,91.64147793347091,91.41983974996134
beta_5e-6,5e-06,103,237,91.69207493966445,91.45174175953471
beta_5e-6,5e-06,103,238,91.84255836585973,91.45670549714589
beta_5e-6,5e-06,103,239,91.30433892020781,91.44501154957477
beta_5e-6,5e-06,103,240,90.72864977178374,91.37188301463532
beta_5e-6,5e-06,103,241,92.06115653114432,91.42275290993885
beta_5e-6,5e-06,103,242,91.78360536018357,91.48079443403
beta_5e-6,5e-06,103,243,92.01819403649272,91.56097207314374
beta_5e-6,5e-06,103,244,91.70189434731597,91.57182139886994
beta_5e-6,5e-06,103,245,91.36174605261249,91.61356962587357
beta_5e-6,5e-06,103,246,91.59725181747027,91.6091470142735
beta_5e-6,5e-06,103,247,91.72353326066633,91.6122928463737
beta_5e-6,5e-06,103,248,91.48143115602323,91.57618012539005
beta_5e-6,5e-06,103,249,91.0865725031893,91.5544034836882
beta_5e-6,5e-06,103,250,91.29118223865868,91.61065673037567
beta_5e-6,5e-06,104,1,1.1386629927525953,1.1386629927525953
beta_5e-6,5e-06,104,2,8.65203636219022,4.895349677471407
beta_5e-6,5e-06,104,3,-7.242264739152574,0.8494782052634134
beta_5e-6,5e-06,104,4,19.385246823773805,5.483420359891012
beta_5e-6,5e-06,104,5,12.811109669804878,6.948958221873785
beta_5e-6,5e-06,104,6,13.519068210608934,8.043976553329644
beta_5e-6,5e-06,104,7,-2.468829215579068,6.5421471577712556
beta_5e-6,5e-06,104,8,7.709591296650789,6.688077675131198
beta_5e-6,5e-06,104,9,7.891485972559423,6.821789708178779
beta_5e-6,5e-06,104,10,1.4966130280071317,6.289272040161614
beta_5e-6,5e-06,104,11,1.5911943147308545,6.33452517235944
beta_5e-6,5e-06,104,12,-2.289903775835044,5.240331158556914
beta_5e-6,5e-06,104,13,8.093257132001364,6.773883345672307
beta_5e-6,5e-06,104,14,7.535797341574174,5.588938397452344
beta_5e-6,5e-06,104,15,4.815278837730221,4.789355314244878
beta_5e-6,5e-06,104,16,1.4710074545510485,3.5845492386390894
beta_5e-6,5e-06,104,17,13.801872725355896,5.2116194327325855
beta_5e-6,5e-06,104,18,7.506491047542593,5.191309407821767
beta_5e-6,5e-06,104,19,7.419315659009804,5.144092376466805
beta_5e-6,5e-06,104,20,10.141144027009267,6.008545476367018
beta_5e-6,5e-06,104,21,1.3818307459615204,5.9876091194900845
beta_5e-6,5e-06,104,22,16.9769795228516,7.914297449358751
beta_5e-6,5e-06,104,23,16.894516284189038,8.794423364577515
beta_5e-6,5e-06,104,24,7.062972082348185,8.747140838654918
beta_5e-6,5e-06,104,25,-9.10675097290494,7.3549378575914
beta_5e-6,5e-06,104,26,6.2919443830343775,7.837031550439735
beta_5e-6,5e-06,104,27,9.803291902822028,7.437173468186347
beta_5e-6,5e-06,104,28,6.29623389428548,7.316147752860635
beta_5e-6,5e-06,104,29,26.531913441704322,9.227407531130087
beta_5e-6,5e-06,104,30,9.419956932949422,9.155288821724103
beta_5e-6,5e-06,104,31,-0.20621996040056523,8.996483751087895
beta_5e-6,5e-06,104,32,2.158898033632922,7.514675602166028
beta_5e-6,5e-06,104,33,-4.07139084283085,5.418084889464039
beta_5e-6,5e-06,104,34,8.250739823365617,5.536861663565782
beta_5e-6,5e-06,104,35,19.197136953135665,8.367250456169844
beta_5e-6,5e-06,104,36,35.120492859118485,11.250105303778252
beta_5e-6,5e-06,104,37,8.369895855478408,11.10676569904389
beta_5e-6,5e-06,104,38,1.0008695094635172,10.577229260561694
beta_5e-6,5e-06,104,39,15.147156614149075,9.438753577806171
beta_5e-6,5e-06,104,40,16.752016204499764,10.171959504961205
beta_5e-6,5e-06,104,41,-6.195717278761941,9.573009773125065
beta_5e-6,5e-06,104,42,3.9341539024120635,9.750535360002981
beta_5e-6,5e-06,104,43,6.376935580500605,10.795368002336126
beta_5e-6,5e-06,104,44,29.194243918492617,12.889718411848827
beta_5e-6,5e-06,104,45,17.02946753105809,12.672951469641069
beta_5e-6,5e-06,104,46,24.124022862038743,11.573304469933095
beta_5e-6,5e-06,104,47,18.30395625016786,12.56671050940204
beta_5e-6,5e-06,104,48,12.619260121829573,13.728549570638645
beta_5e-6,5e-06,104,49,16.388727231252048,13.85270663234894
beta_5e-6,5e-06,104,50,4.989984434894795,12.676503455388445
beta_5e-6,5e-06,104,51,5.109192109813616,13.806994394246
beta_5e-6,5e-06,104,52,23.06300640377551,15.719879644382345
beta_5e-6,5e-06,104,53,21.706510439775105,17.252837130309796
beta_5e-6,5e-06,104,54,19.01427962971009,16.23484070143154
beta_5e-6,5e-06,104,55,8.323285108225907,15.364222459148326
beta_5e-6,5e-06,104,56,5.340233648031406,13.485843537747593
beta_5e-6,5e-06,104,57,10.285766419063126,12.684024554637116
beta_5e-6,5e-06,104,58,14.164017032862112,12.838500245740372
beta_5e-6,5e-06,104,59,25.22253743210974,13.721881265826141
beta_5e-6,5e-06,104,60,30.229753004137336,16.245858122750395
beta_5e-6,5e-06,104,61,10.68040381180411,16.80297929294944
beta_5e-6,5e-06,104,62,0.46837009337488844,14.543515661909378
beta_5e-6,5e-06,104,63,11.330370366386745,13.505901654570545
beta_5e-6,5e-06,104,64,19.550346150653077,13.559508306664844
beta_5e-6,5e-06,104,65,13.829562216202872,14.11013601746254
beta_5e-6,5e-06,104,66,4.455358949877889,14.021648547647189
beta_5e-6,5e-06,104,67,17.897439533906372,14.782815859131514
beta_5e-6,5e-06,104,68,6.063508893848327,13.972765045230137
beta_5e-6,5e-06,104,69,17.86743679792509,13.23725498181167
beta_5e-6,5e-06,104,70,10.244268672128465,11.238706548610784
beta_5e-6,5e-06,104,71,15.55094934042898,11.725761101473271
beta_5e-6,5e-06,104,72,19.64556198206235,13.643480290342017
