Device       : cpu

========== GPOMDP LOSS ==========
states shape  = (128, 78, 11)
actions shape = (128, 78, 3)
rewards shape = (128, 78)
returns shape = (128, 78)
mask shape    = (128, 78)
log_probs shape = (128, 78)
valid steps = 2505
objective = 0.795713
loss = -0.795713
========== END GPOMDP DEBUG ==========


========== NPG PRECONDITIONING ==========
Fisher condition number  : 1.321e+03
||nat_g|| / ||g||        : 2.203
========== END NPG DEBUG ==========

/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/vpg/train.py:127: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /Users/runner/work/pytorch/pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:839.)
  return float(torch.cat(grads).norm())
Iteration 0000 | train reward: 12.45 | best: 12.45 | KL: 8.947e-04 | std: 0.6049 | rollout: 2.084s | update: 0.148s | total: 2.233s | samples/s: 1122
Iteration 0001 | train reward: 13.72 | best: 13.72 | KL: 9.170e-04 | std: 0.6043 | rollout: 1.342s | update: 0.079s | total: 1.421s | samples/s: 1834
Iteration 0002 | train reward: 20.17 | best: 20.17 | KL: 9.046e-04 | std: 0.6047 | rollout: 2.163s | update: 0.022s | total: 2.185s | samples/s: 1391
Iteration 0003 | train reward: 23.38 | best: 23.38 | KL: 1.074e-03 | std: 0.6056 | rollout: 2.694s | update: 0.097s | total: 2.791s | samples/s: 1152
Iteration 0004 | train reward: 26.74 | best: 26.74 | KL: 1.418e-03 | std: 0.6047 | rollout: 2.242s | update: 0.078s | total: 2.320s | samples/s: 1489
Iteration 0005 | train reward: 29.58 | best: 29.58 | KL: 1.201e-03 | std: 0.6045 | rollout: 2.100s | update: 0.077s | total: 2.177s | samples/s: 1640
Iteration 0006 | train reward: 46.21 | best: 46.21 | KL: 2.076e-03 | std: 0.6022 | rollout: 2.589s | update: 0.110s | total: 2.699s | samples/s: 1696
Iteration 0007 | train reward: 54.74 | best: 54.74 | KL: 1.805e-03 | std: 0.6001 | rollout: 2.859s | update: 0.072s | total: 2.931s | samples/s: 1723
Iteration 0008 | train reward: 68.68 | best: 68.68 | KL: 2.876e-03 | std: 0.5985 | rollout: 3.288s | update: 0.078s | total: 3.366s | samples/s: 1723
Iteration 0009 | train reward: 88.15 | best: 88.15 | KL: 3.232e-03 | std: 0.5990 | rollout: 3.125s | update: 0.073s | total: 3.198s | samples/s: 2122
