update,true_environment_steps,training_return,training_episode_length,beta
1,3992,-498.875,499.0,0.0
2,7421,-428.125,428.625,0.0
3,11028,-450.375,450.875,0.0
4,14386,-419.125,419.75,0.0
5,17760,-421.125,421.75,0.0
6,20867,-387.5,388.375,0.0
7,24275,-425.25,426.0,0.0
8,27281,-374.875,375.75,0.0
9,30489,-400.0,401.0,0.0
10,33127,-328.75,329.75,0.0
11,35357,-277.75,278.75,0.0
12,37919,-319.375,320.25,0.0
13,40952,-378.25,379.125,0.0
14,43236,-284.5,285.5,0.0
15,45710,-308.25,309.25,0.0
16,48110,-299.0,300.0,0.0
17,49887,-221.125,222.125,0.0
18,51813,-239.75,240.75,0.0
19,53835,-251.75,252.75,0.0
20,55592,-218.625,219.625,0.0
21,57429,-228.625,229.625,0.0
22,59132,-211.875,212.875,0.0
23,61065,-240.625,241.625,0.0
24,62972,-237.375,238.375,0.0
25,64819,-229.875,230.875,0.0
26,66433,-200.75,201.75,0.0
27,68314,-234.125,235.125,0.0
28,70423,-262.75,263.625,0.0
29,72122,-211.375,212.375,0.0
30,73837,-213.375,214.375,0.0
31,75279,-179.25,180.25,0.0
32,76745,-182.25,183.25,0.0
33,78385,-204.0,205.0,0.0
34,79983,-198.75,199.75,0.0
35,81252,-157.625,158.625,0.0
36,82599,-167.375,168.375,0.0
37,84136,-191.125,192.125,0.0
38,85384,-155.0,156.0,0.0
39,86660,-158.5,159.5,0.0
40,88025,-169.625,170.625,0.0
41,89472,-179.875,180.875,0.0
42,90722,-155.25,156.25,0.0
43,91755,-128.125,129.125,0.0
44,92992,-153.625,154.625,0.0
45,94059,-132.375,133.375,0.0
46,95155,-136.0,137.0,0.0
47,96340,-147.125,148.125,0.0
48,97735,-173.375,174.375,0.0
49,98880,-142.125,143.125,0.0
50,99998,-138.75,139.75,0.0
51,101215,-151.125,152.125,0.0
52,102367,-143.0,144.0,0.0
53,103895,-190.0,191.0,0.0
54,105138,-154.375,155.375,0.0
55,106193,-130.875,131.875,0.0
56,107285,-135.5,136.5,0.0
57,108349,-132.0,133.0,0.0
58,109350,-124.125,125.125,0.0
59,110436,-134.75,135.75,0.0
60,111530,-135.75,136.75,0.0
61,112649,-138.875,139.875,0.0
62,114016,-170.0,170.875,0.0
63,115085,-132.625,133.625,0.0
64,116201,-138.5,139.5,0.0
65,117199,-123.75,124.75,0.0
66,118158,-118.875,119.875,0.0
67,119225,-132.375,133.375,0.0
68,120309,-134.5,135.5,0.0
69,121268,-118.875,119.875,0.0
70,122295,-127.375,128.375,0.0
71,123233,-116.25,117.25,0.0
72,124267,-128.25,129.25,0.0
73,125426,-143.875,144.875,0.0
74,126469,-129.375,130.375,0.0
75,127489,-126.5,127.5,0.0
76,128466,-121.125,122.125,0.0
77,129347,-109.125,110.125,0.0
78,130393,-129.75,130.75,0.0
79,131290,-111.125,112.125,0.0
80,132389,-136.375,137.375,0.0
81,133306,-113.625,114.625,0.0
82,134191,-109.625,110.625,0.0
83,135219,-127.5,128.5,0.0
84,136154,-115.875,116.875,0.0
85,137151,-123.625,124.625,0.0
86,138166,-125.875,126.875,0.0
87,139241,-133.375,134.375,0.0
88,140137,-111.0,112.0,0.0
89,141028,-110.375,111.375,0.0
90,141955,-114.875,115.875,0.0
91,142799,-104.5,105.5,0.0
92,143717,-113.75,114.75,0.0
93,144633,-113.5,114.5,0.0
94,145631,-123.75,124.75,0.0
95,146577,-117.25,118.25,0.0
96,147588,-125.375,126.375,0.0
97,148531,-116.875,117.875,0.0
98,149439,-112.5,113.5,0.0
99,150361,-114.25,115.25,0.0
100,151434,-133.125,134.125,0.0
101,152389,-118.375,119.375,0.0
102,153274,-109.625,110.625,0.0
103,154456,-146.75,147.75,0.0
104,155804,-167.5,168.5,0.0
105,156863,-131.375,132.375,0.0
106,157731,-107.5,108.5,0.0
107,158685,-118.25,119.25,0.0
108,159541,-106.0,107.0,0.0
109,160536,-123.375,124.375,0.0
110,161433,-111.125,112.125,0.0
111,162253,-101.5,102.5,0.0
112,163175,-114.25,115.25,0.0
113,163979,-99.5,100.5,0.0
114,165167,-147.5,148.5,0.0
115,166004,-103.625,104.625,0.0
116,166858,-105.75,106.75,0.0
117,168261,-174.375,175.375,0.0
118,169176,-113.375,114.375,0.0
119,170191,-125.875,126.875,0.0
120,171081,-110.25,111.25,0.0
121,171931,-105.25,106.25,0.0
122,172738,-99.875,100.875,0.0
123,173734,-123.5,124.5,0.0
124,174774,-129.0,130.0,0.0
125,175721,-117.375,118.375,0.0
126,176827,-137.25,138.25,0.0
127,177728,-111.625,112.625,0.0
128,178755,-127.375,128.375,0.0
129,179795,-129.0,130.0,0.0
130,180687,-110.5,111.5,0.0
131,181589,-111.75,112.75,0.0
132,182385,-98.5,99.5,0.0
133,183189,-99.5,100.5,0.0
134,184089,-111.5,112.5,0.0
135,185252,-144.375,145.375,0.0
136,186251,-123.875,124.875,0.0
137,187121,-107.75,108.75,0.0
138,187961,-104.0,105.0,0.0
139,188817,-106.0,107.0,0.0
140,189618,-99.125,100.125,0.0
141,190371,-93.125,94.125,0.0
142,191525,-143.375,144.25,0.0
143,192426,-111.625,112.625,0.0
144,193236,-100.25,101.25,0.0
145,194108,-108.0,109.0,0.0
146,195001,-110.625,111.625,0.0
147,195799,-98.75,99.75,0.0
148,196612,-100.625,101.625,0.0
149,197520,-112.5,113.5,0.0
150,198437,-113.625,114.625,0.0
151,199247,-100.25,101.25,0.0
152,200055,-100.0,101.0,0.0
153,200980,-114.625,115.625,0.0
154,201823,-104.375,105.375,0.0
155,202659,-103.5,104.5,0.0
156,203531,-108.0,109.0,0.0
157,204443,-113.0,114.0,0.0
158,205257,-100.75,101.75,0.0
159,205975,-88.75,89.75,0.0
160,206734,-93.875,94.875,0.0
161,207530,-98.5,99.5,0.0
162,208346,-101.0,102.0,0.0
163,209133,-97.375,98.375,0.0
164,210019,-109.75,110.75,0.0
165,210805,-97.25,98.25,0.0
166,211580,-95.875,96.875,0.0
167,212385,-99.625,100.625,0.0
168,213128,-91.875,92.875,0.0
169,213904,-96.0,97.0,0.0
170,214748,-104.5,105.5,0.0
171,215665,-113.625,114.625,0.0
172,216450,-97.125,98.125,0.0
173,217169,-88.875,89.875,0.0
174,217989,-101.5,102.5,0.0
175,218833,-104.5,105.5,0.0
176,219617,-97.0,98.0,0.0
177,220423,-99.75,100.75,0.0
178,221236,-100.625,101.625,0.0
179,222166,-115.25,116.25,0.0
180,222946,-96.5,97.5,0.0
181,223699,-93.125,94.125,0.0
182,224510,-100.375,101.375,0.0
183,225242,-90.5,91.5,0.0
184,225943,-86.625,87.625,0.0
185,226724,-96.625,97.625,0.0
186,227527,-99.375,100.375,0.0
187,228413,-109.75,110.75,0.0
188,229245,-103.0,104.0,0.0
189,230082,-103.625,104.625,0.0
190,230853,-95.375,96.375,0.0
191,231574,-89.125,90.125,0.0
192,232357,-96.875,97.875,0.0
193,233024,-82.375,83.375,0.0
194,233734,-87.75,88.75,0.0
195,234676,-116.75,117.75,0.0
196,235425,-92.625,93.625,0.0
197,236210,-97.125,98.125,0.0
198,237069,-106.375,107.375,0.0
199,237829,-94.0,95.0,0.0
200,238680,-105.375,106.375,0.0
201,239558,-108.75,109.75,0.0
202,240379,-101.625,102.625,0.0
203,241142,-94.375,95.375,0.0
204,241983,-104.125,105.125,0.0
205,243060,-133.625,134.625,0.0
206,243820,-94.0,95.0,0.0
207,244608,-97.5,98.5,0.0
208,245449,-104.125,105.125,0.0
209,246192,-91.875,92.875,0.0
210,246891,-86.375,87.375,0.0
211,247732,-104.125,105.125,0.0
212,248483,-92.875,93.875,0.0
213,249407,-114.5,115.5,0.0
214,250224,-101.125,102.125,0.0
215,251073,-105.125,106.125,0.0
216,251860,-97.375,98.375,0.0
217,252590,-90.25,91.25,0.0
218,253396,-99.75,100.75,0.0
219,254314,-113.75,114.75,0.0
220,255080,-94.75,95.75,0.0
221,255911,-102.875,103.875,0.0
222,256693,-96.75,97.75,0.0
223,257423,-90.25,91.25,0.0
224,258180,-93.625,94.625,0.0
225,258970,-97.75,98.75,0.0
226,259833,-106.875,107.875,0.0
227,260708,-108.375,109.375,0.0
228,261446,-91.25,92.25,0.0
229,262303,-106.125,107.125,0.0
230,263157,-105.75,106.75,0.0
231,264007,-105.25,106.25,0.0
232,264824,-101.125,102.125,0.0
233,265617,-98.125,99.125,0.0
234,266741,-139.5,140.5,0.0
235,267468,-89.875,90.875,0.0
236,268243,-95.875,96.875,0.0
237,268881,-78.75,79.75,0.0
238,269635,-93.25,94.25,0.0
239,270414,-96.375,97.375,0.0
240,271121,-87.375,88.375,0.0
241,271780,-81.375,82.375,0.0
242,272477,-86.125,87.125,0.0
243,273283,-99.75,100.75,0.0
244,274019,-91.0,92.0,0.0
245,274724,-87.125,88.125,0.0
246,275567,-104.375,105.375,0.0
247,276334,-94.875,95.875,0.0
248,277003,-82.625,83.625,0.0
249,277894,-110.375,111.375,0.0
250,278869,-120.875,121.875,0.0
251,279722,-105.625,106.625,0.0
252,280557,-103.375,104.375,0.0
253,281374,-101.125,102.125,0.0
254,282076,-86.75,87.75,0.0
255,282973,-111.125,112.125,0.0
256,283653,-84.0,85.0,0.0
257,284423,-95.25,96.25,0.0
258,285176,-93.125,94.125,0.0
259,285887,-87.875,88.875,0.0
260,286626,-91.375,92.375,0.0
261,287404,-96.25,97.25,0.0
262,288150,-92.25,93.25,0.0
263,288915,-94.625,95.625,0.0
264,289632,-88.625,89.625,0.0
265,290550,-113.75,114.75,0.0
266,291415,-107.125,108.125,0.0
267,292161,-92.25,93.25,0.0
268,292839,-83.75,84.75,0.0
269,293844,-124.625,125.625,0.0
270,294538,-85.75,86.75,0.0
271,295269,-90.375,91.375,0.0
272,296014,-92.125,93.125,0.0
273,296689,-83.375,84.375,0.0
274,297484,-98.375,99.375,0.0
275,298301,-101.125,102.125,0.0
276,299169,-107.5,108.5,0.0
277,299924,-93.375,94.375,0.0
278,300631,-87.375,88.375,0.0
279,301391,-94.0,95.0,0.0
280,302150,-93.875,94.875,0.0
281,303375,-152.25,153.125,0.0
282,304160,-97.125,98.125,0.0
283,304847,-84.875,85.875,0.0
284,305667,-101.5,102.5,0.0
285,306397,-90.25,91.25,0.0
286,307095,-86.25,87.25,0.0
287,307928,-103.125,104.125,0.0
288,308712,-97.0,98.0,0.0
289,309500,-97.5,98.5,0.0
290,310229,-90.125,91.125,0.0
291,310969,-91.5,92.5,0.0
292,311646,-83.625,84.625,0.0
293,312334,-85.0,86.0,0.0
294,313042,-87.5,88.5,0.0
295,313755,-88.125,89.125,0.0
296,314421,-82.25,83.25,0.0
297,315205,-97.0,98.0,0.0
298,315976,-95.375,96.375,0.0
299,316697,-89.125,90.125,0.0
300,317395,-86.25,87.25,0.0
301,318049,-80.75,81.75,0.0
302,318730,-84.125,85.125,0.0
303,319490,-94.0,95.0,0.0
304,320220,-90.25,91.25,0.0
