update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,3945,8,8,-493.0,493.125,0.0,False
2,7945,8,16,-500.0,500.0,0.0,False
3,11892,8,24,-493.25,493.375,0.0,False
4,15892,8,32,-500.0,500.0,0.0,False
5,19892,8,40,-500.0,500.0,0.0,False
6,23892,8,48,-500.0,500.0,0.0,False
7,27892,8,56,-500.0,500.0,0.0,False
8,31838,8,64,-493.125,493.25,0.0,False
9,35838,8,72,-500.0,500.0,0.0,False
10,39838,8,80,-500.0,500.0,0.0,False
11,43726,8,88,-485.875,486.0,0.0,False
12,47726,8,96,-500.0,500.0,0.0,False
13,51726,8,104,-500.0,500.0,0.0,False
14,55683,8,112,-494.5,494.625,0.0,False
15,59683,8,120,-500.0,500.0,0.0,False
16,63535,8,128,-481.375,481.5,0.0,False
17,67411,8,136,-484.375,484.5,0.0,False
18,71218,8,144,-475.625,475.875,0.0,False
19,75218,8,152,-500.0,500.0,0.0,False
20,79218,8,160,-500.0,500.0,0.0,False
21,83218,8,168,-500.0,500.0,0.0,False
22,87034,8,176,-476.75,477.0,0.0,False
23,91004,8,184,-496.125,496.25,0.0,False
24,94708,8,192,-462.625,463.0,0.0,False
25,98667,8,200,-494.75,494.875,0.0,False
26,102275,8,208,-450.625,451.0,0.0,False
27,106131,8,216,-481.625,482.0,0.0,False
28,109699,8,224,-445.375,446.0,0.0,False
29,112107,8,232,-300.0,301.0,0.0,False
30,114464,8,240,-293.75,294.625,0.0,False
31,117617,8,248,-393.25,394.125,0.0,False
32,119705,8,256,-260.0,261.0,0.0,False
33,121699,8,264,-248.25,249.25,0.0,False
34,124100,8,272,-299.25,300.125,0.0,False
35,126219,8,280,-263.875,264.875,0.0,False
36,128015,8,288,-223.5,224.5,0.0,False
37,129573,8,296,-193.75,194.75,0.0,False
38,131513,8,304,-241.5,242.5,0.0,False
39,133340,8,312,-227.375,228.375,0.0,False
40,134907,8,320,-194.875,195.875,0.0,False
41,136695,8,328,-222.5,223.5,0.0,False
42,138036,8,336,-166.625,167.625,0.0,False
43,139546,8,344,-187.75,188.75,0.0,False
44,140926,8,352,-171.5,172.5,0.0,False
45,142239,8,360,-163.125,164.125,0.0,False
46,143466,8,368,-152.375,153.375,0.0,False
47,144692,8,376,-152.25,153.25,0.0,False
48,145998,8,384,-162.25,163.25,0.0,False
49,147175,8,392,-146.125,147.125,0.0,False
50,148685,8,400,-187.875,188.75,0.0,False
51,149749,8,408,-132.0,133.0,0.0,False
52,150887,8,416,-141.25,142.25,0.0,False
53,152059,8,424,-145.5,146.5,0.0,False
54,153140,8,432,-134.125,135.125,0.0,False
55,154131,8,440,-122.875,123.875,0.0,False
56,155106,8,448,-120.875,121.875,0.0,False
57,156194,8,456,-135.0,136.0,0.0,False
58,157261,8,464,-132.375,133.375,0.0,False
59,158268,8,472,-124.875,125.875,0.0,False
60,159324,8,480,-131.0,132.0,0.0,False
61,160397,8,488,-133.125,134.125,0.0,False
62,161423,8,496,-127.25,128.25,0.0,False
63,162660,8,504,-153.625,154.625,0.0,False
64,163632,8,512,-120.5,121.5,0.0,False
65,165019,8,520,-172.375,173.375,0.0,False
66,166019,8,528,-124.0,125.0,0.0,False
67,166941,8,536,-114.25,115.25,0.0,False
68,167834,8,544,-110.625,111.625,0.0,False
69,168821,8,552,-122.375,123.375,0.0,False
70,169768,8,560,-117.375,118.375,0.0,False
71,170662,8,568,-110.75,111.75,0.0,False
72,171539,8,576,-108.625,109.625,0.0,False
73,172904,8,584,-169.75,170.625,0.0,False
74,173879,8,592,-120.875,121.875,0.0,False
75,174766,8,600,-109.875,110.875,0.0,False
76,175565,8,608,-98.875,99.875,0.0,False
77,176451,8,616,-109.75,110.75,0.0,False
78,177435,8,624,-122.0,123.0,0.0,False
79,178371,8,632,-116.0,117.0,0.0,False
80,179277,8,640,-112.25,113.25,0.0,False
81,180152,8,648,-108.375,109.375,0.0,False
82,181105,8,656,-118.125,119.125,0.0,False
83,182176,8,664,-132.875,133.875,0.0,False
84,183042,8,672,-107.25,108.25,0.0,False
85,183828,8,680,-97.25,98.25,0.0,False
86,184750,8,688,-114.25,115.25,0.0,False
87,185765,8,696,-125.875,126.875,0.0,False
88,186579,8,704,-100.75,101.75,0.0,False
89,187409,8,712,-102.75,103.75,0.0,False
90,188323,8,720,-113.25,114.25,0.0,False
91,189229,8,728,-112.25,113.25,0.0,False
92,190120,8,736,-110.375,111.375,0.0,False
93,190890,8,744,-95.25,96.25,0.0,False
94,191762,8,752,-108.0,109.0,0.0,False
95,192633,8,760,-107.875,108.875,0.0,False
96,193481,8,768,-105.0,106.0,0.0,False
97,194234,8,776,-93.125,94.125,0.0,False
98,195128,8,784,-110.75,111.75,0.0,False
99,195917,8,792,-97.625,98.625,0.0,False
100,196729,8,800,-100.5,101.5,0.0,False
101,197691,8,808,-119.25,120.25,0.0,False
102,198545,8,816,-105.75,106.75,0.0,False
