environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,404,0,0,-500.0,-499.125,0.0,4.949747468305833,500.0,0.0,0.03125,1.044655442237854,0.20673246681690216,0.17255328595638275,-1.1551530361175537,0.0,False
Acrobot-v1,gpomdp_reward_only,404,50,25000,-500.0,-458.53125,0.0,73.191743045237,500.0,0.0,0.375,0.9545143246650696,0.16308856010437012,0.11097809672355652,-1.247147798538208,0.0,False
Acrobot-v1,gpomdp_reward_only,404,100,50000,-500.0,-166.15625,0.0,24.73356003359573,500.0,0.0,1.0,0.8544220924377441,0.1571350246667862,0.05653401091694832,-1.3761907815933228,0.0,False
Acrobot-v1,gpomdp_reward_only,404,150,75000,-90.34375,-114.59375,29.548876268137125,19.068398743606167,91.34375,1.0,1.0,0.726643443107605,0.10545822232961655,0.025816624984145164,-1.576253890991211,0.0,False
Acrobot-v1,gpomdp_reward_only,404,200,100000,-85.9375,-106.625,17.155714744279727,23.43384648943324,86.9375,1.0,1.0,0.662792444229126,0.08724626153707504,0.019255641847848892,-1.6835975646972656,0.0,False
Acrobot-v1,gpomdp_reward_only,404,250,125000,-88.15625,-104.84375,25.317480095520896,27.400387770978718,89.15625,1.0,1.0,0.5644630789756775,0.06681345403194427,0.011907977052032948,-1.8770843744277954,0.0,False
Acrobot-v1,gpomdp_reward_only,404,300,150000,-83.46875,-104.6875,12.099011889806432,39.45960572371406,84.46875,1.0,1.0,0.43847474455833435,0.04539616405963898,0.005956410896033049,-2.1808114051818848,0.0,False
Acrobot-v1,gpomdp_reward_only,404,350,175000,-82.28125,-96.6875,16.246556707152124,34.175484044522605,83.28125,1.0,1.0,0.38404902815818787,0.03753409907221794,0.003914629574865103,-2.346977949142456,0.0,False
Acrobot-v1,gpomdp_reward_only,404,400,200000,-83.78125,-102.78125,22.961025006624567,75.31942060961264,84.78125,1.0,0.96875,0.34744250774383545,0.03175230696797371,0.0032997371163219213,-2.4752771854400635,0.0,False
Acrobot-v1,gpomdp_reward_only,404,450,225000,-83.34375,-86.6875,12.346109155937452,20.774422083495505,84.34375,1.0,1.0,0.3209976255893707,0.029575204476714134,0.00234085600823164,-2.5866894721984863,0.0,False
Acrobot-v1,gpomdp_reward_only,404,500,250000,-91.03125,-80.53125,28.453112959688156,12.689808903210482,92.03125,1.0,1.0,0.2982200086116791,0.027101019397377968,0.001841770252212882,-2.6771647930145264,0.0,False
Acrobot-v1,gpomdp_reward_only,404,550,275000,-83.34375,-80.3125,7.957992026684507,17.308281627684067,84.34375,1.0,1.0,0.28373968601226807,0.02557978220283985,0.0016158554935827851,-2.7556679248809814,0.0,False
Acrobot-v1,gpomdp_reward_only,404,600,300000,-84.46875,-84.25,18.790842613598578,25.32498447600072,85.46875,1.0,1.0,0.28888872265815735,0.025026746094226837,0.0016622251132503152,-2.7307910919189453,0.0,False
Acrobot-v1,gpomdp_reward_only,404,650,325000,-83.6875,-85.0625,17.941549363095348,11.848335938693207,84.6875,1.0,1.0,0.26203882694244385,0.023379309102892876,0.001192227122373879,-2.8718948364257812,0.0,False
Acrobot-v1,gpomdp_reward_only,404,700,350000,-80.25,-88.53125,10.58605290601895,22.59743687292447,81.25,1.0,1.0,0.24193213880062103,0.021182963624596596,0.001006674487143755,-2.978018283843994,0.0,False
Acrobot-v1,gpomdp_reward_only,404,750,375000,-82.0,-86.65625,16.673332000533065,19.59362861386488,83.0,1.0,1.0,0.21342632174491882,0.01806601509451866,0.0007743759197182953,-3.1380250453948975,0.0,False
Acrobot-v1,gpomdp_reward_only,404,800,400000,-94.34375,-83.59375,34.84399274832265,25.30824088022739,95.34375,1.0,1.0,0.2118852287530899,0.017176344990730286,0.0008016522042453289,-3.131920576095581,0.0,False
Acrobot-v1,gpomdp_reward_only,404,850,425000,-89.5625,-87.96875,33.92775769094509,15.982822180037845,90.5625,1.0,1.0,0.19730131328105927,0.016140267252922058,0.0006418920238502324,-3.2420711517333984,0.0,False
Acrobot-v1,gpomdp_reward_only,404,900,450000,-81.5625,-103.75,12.122858972924636,56.60388679233962,82.5625,1.0,1.0,0.18532930314540863,0.013887924142181873,0.0007020529010333121,-3.2780442237854004,0.0,False
Acrobot-v1,gpomdp_reward_only,404,950,475000,-83.6875,-81.875,13.695861159606787,13.691885988989387,84.6875,1.0,1.0,0.18443721532821655,0.014208242297172546,0.0005608806386590004,-3.303779125213623,0.0,False
Acrobot-v1,gpomdp_reward_only,404,1000,500000,-84.5625,-84.46875,8.758175903765025,17.999971998186105,85.5625,1.0,1.0,0.1894460916519165,0.01565609499812126,0.0005205093184486032,-3.30385422706604,0.0,False
