method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
gpomdp_reward_only,701,0,0,-500.0,-500.0,0.0,0.0,500.0,1.0941585302352905,0.29449599981307983,0.26082879304885864,0.2698636054992676,0.27596819400787354,0.27959245443344116,0.026598522439599037,0.005775016732513905,0.0,False
gpomdp_reward_only,701,50,199895,-500.0,-500.0,0.0,0.0,500.0,1.0951755046844482,0.3046236038208008,0.25206658244132996,0.26517847180366516,0.2768932580947876,0.2827812433242798,0.029094349592924118,0.004071873612701893,0.0,False
gpomdp_reward_only,701,100,399745,-500.0,-500.0,0.0,0.0,500.0,1.095608115196228,0.3094548285007477,0.25132349133491516,0.2674304246902466,0.28031373023986816,0.28762730956077576,0.025857994332909584,0.0022911280393600464,0.0,False
gpomdp_reward_only,701,150,599745,-500.0,-500.0,0.0,0.0,500.0,1.0895330905914307,0.283912718296051,0.21032023429870605,0.22654090821743011,0.2373146116733551,0.24509577453136444,0.04244101047515869,0.014947491697967052,0.0,False
gpomdp_reward_only,701,200,799745,-500.0,-500.0,0.0,0.0,500.0,1.0749642848968506,0.25739261507987976,0.16387447714805603,0.18470652401447296,0.1987270712852478,0.20832984149456024,0.09324771165847778,0.04209839180111885,0.0,False
gpomdp_reward_only,701,249,995745,-500.0,-500.0,0.0,0.0,500.0,1.0876448154449463,0.2774030864238739,0.18126490712165833,0.20139284431934357,0.21866613626480103,0.2298155426979065,0.027531417086720467,0.003369435667991638,0.0,False
gpomdp_reward_only,701,250,999745,-500.0,-500.0,0.0,0.0,500.0,1.08836829662323,0.2785823345184326,0.1886129528284073,0.20529726147651672,0.22224606573581696,0.23335419595241547,0.024705879390239716,0.0032390535343438387,0.0,False
gpomdp_reward_only,701,251,1003745,-500.0,-500.0,0.0,0.0,500.0,1.0882964134216309,0.2787846326828003,0.18562738597393036,0.20517532527446747,0.22173245251178741,0.23297938704490662,0.02599702961742878,0.0035037160851061344,0.0,False
gpomdp_reward_only,701,300,1199745,-500.0,-500.0,0.0,0.0,500.0,1.0959278345108032,0.30485987663269043,0.24960242211818695,0.2684386968612671,0.277486652135849,0.28358447551727295,0.016711806878447533,0.0027917297556996346,0.0,False
gpomdp_reward_only,701,350,1399659,-500.0,-500.0,0.0,0.0,500.0,1.093705415725708,0.2971882224082947,0.2426181584596634,0.25677207112312317,0.26787737011909485,0.2744239866733551,0.033089593052864075,0.004956570453941822,0.0,False
gpomdp_reward_only,701,400,1599659,-500.0,-500.0,0.0,0.0,500.0,1.0908831357955933,0.28534945845603943,0.235889732837677,0.24996039271354675,0.25974240899086,0.26498809456825256,0.044267889112234116,0.009014001116156578,0.0,False
gpomdp_reward_only,701,450,1798488,-484.9375,-500.0,0.15625,0.0,485.09375,1.0870965719223022,0.2813595235347748,0.2598298490047455,0.26676368713378906,0.26849547028541565,0.26975786685943604,0.07194273918867111,0.014202679507434368,0.0,False
gpomdp_reward_only,701,500,1944486,-186.4375,-331.1875,1.0,0.40625,187.4375,0.9952576756477356,0.1747235208749771,0.1016322448849678,0.10356898605823517,0.10599233210086823,0.10922546684741974,0.18281932175159454,0.02454284392297268,0.0,False
gpomdp_reward_only,701,600,2051451,-116.0,-180.15625,1.0,0.78125,117.0,0.6855417490005493,0.0750977098941803,0.020759830251336098,0.021056732162833214,0.021650560200214386,0.022541727870702744,0.5272250175476074,0.17324130237102509,0.0,False
gpomdp_reward_only,701,750,2183614,-87.53125,-80.1875,1.0,1.0,88.53125,0.48550668358802795,0.043196842074394226,0.006554511841386557,0.006620496045798063,0.006725717801600695,0.006957927253097296,0.701220691204071,0.3348352015018463,0.0,False
gpomdp_reward_only,701,850,2263445,-98.03125,-92.90625,1.0,1.0,99.03125,0.34419676661491394,0.026293598115444183,0.0024902645964175463,0.0024915251415222883,0.0025012893602252007,0.0025367930065840483,0.8043277263641357,0.521041989326477,0.0,False
gpomdp_reward_only,701,1000,2372917,-87.21875,-88.5,1.0,1.0,88.21875,0.2822425067424774,0.02199886180460453,0.0011767722899094224,0.001183429965749383,0.0012032424565404654,0.001239750999957323,0.8468373417854309,0.5891216993331909,0.0,False
gpomdp_logbarrier_handoff,701,0,0,-500.0,-500.0,0.0,0.0,500.0,1.0941585302352905,0.29449599981307983,0.26082879304885864,0.2698636054992676,0.27596819400787354,0.27959245443344116,0.026598522439599037,0.005775016732513905,546.4135158976487,True
gpomdp_logbarrier_handoff,701,50,200000,-500.0,-500.0,0.0,0.0,500.0,1.0963433980941772,0.31132128834724426,0.24989569187164307,0.2714165449142456,0.28565144538879395,0.29236671328544617,0.0245490912348032,0.004033791832625866,546.4135158976487,True
gpomdp_logbarrier_handoff,701,100,399991,-500.0,-500.0,0.0,0.0,500.0,1.097219467163086,0.31609275937080383,0.28556904196739197,0.29341599345207214,0.30066919326782227,0.3052113354206085,0.024053778499364853,0.004556986503303051,546.4135158976487,True
gpomdp_logbarrier_handoff,701,150,599847,-500.0,-500.0,0.0,0.0,500.0,1.0960150957107544,0.30366718769073486,0.2750692367553711,0.2820434868335724,0.286401629447937,0.2896362841129303,0.017113808542490005,0.0028837888967245817,546.4135158976487,True
gpomdp_logbarrier_handoff,701,200,799734,-500.0,-500.0,0.0,0.0,500.0,1.0957192182540894,0.31062668561935425,0.2789519131183624,0.2874765992164612,0.2937113642692566,0.2974591553211212,0.03731333091855049,0.005377346184104681,546.4135158976487,True
gpomdp_logbarrier_handoff,701,249,995477,-500.0,-500.0,0.0,0.0,500.0,1.095507025718689,0.3062654733657837,0.24392585456371307,0.25384604930877686,0.26562145352363586,0.2748844623565674,0.020695893093943596,0.0026605427265167236,546.4135158976487,True
gpomdp_logbarrier_handoff,701,250,999477,-500.0,-500.0,0.0,0.0,500.0,1.0953818559646606,0.30575060844421387,0.24313956499099731,0.2521534562110901,0.26387935876846313,0.27359890937805176,0.020563427358865738,0.0025025575887411833,0.0,False
gpomdp_logbarrier_handoff,701,251,1003477,-500.0,-500.0,0.0,0.0,500.0,1.095253825187683,0.3050248920917511,0.2411227524280548,0.2527391016483307,0.26397085189819336,0.27235957980155945,0.02080770581960678,0.002690815832465887,0.0,False
gpomdp_logbarrier_handoff,701,300,1199291,-493.875,-468.1875,0.03125,0.21875,493.90625,1.0960484743118286,0.3078209161758423,0.2479199767112732,0.2616311311721802,0.27161863446235657,0.27929991483688354,0.015940047800540924,0.002222853945568204,0.0,False
gpomdp_logbarrier_handoff,701,350,1398988,-498.75,-500.0,0.03125,0.0,498.78125,1.0964019298553467,0.31139102578163147,0.2799416780471802,0.28536567091941833,0.2927068769931793,0.29834628105163574,0.029737990349531174,0.005277812480926514,0.0,False
gpomdp_logbarrier_handoff,701,400,1597835,-493.34375,-500.0,0.09375,0.0,493.4375,1.096262812614441,0.3064284324645996,0.27735206484794617,0.2850104570388794,0.2894989252090454,0.29233017563819885,0.02115434780716896,0.004358974285423756,0.0,False
gpomdp_logbarrier_handoff,701,450,1775248,-228.9375,-96.75,1.0,0.96875,229.9375,1.044084906578064,0.23235557973384857,0.1397501528263092,0.14756138622760773,0.15619350969791412,0.16794955730438232,0.16577836871147156,0.036292001605033875,0.0,False
gpomdp_logbarrier_handoff,701,500,1840316,-124.0,-83.9375,1.0,1.0,125.0,0.8367384672164917,0.12834511697292328,0.04470578208565712,0.046118322759866714,0.049235060811042786,0.051563605666160583,0.42130810022354126,0.12374719232320786,0.0,False
gpomdp_logbarrier_handoff,701,600,1930859,-107.96875,-80.84375,1.0,1.0,108.96875,0.6045311093330383,0.06825979799032211,0.015769504010677338,0.015912026166915894,0.01645047776401043,0.017096124589443207,0.6296702027320862,0.2886510193347931,0.0,False
gpomdp_logbarrier_handoff,701,750,2052048,-101.71875,-79.53125,1.0,1.0,102.71875,0.4296795129776001,0.040489789098501205,0.006538875866681337,0.0065559521317481995,0.006653662770986557,0.006800623144954443,0.7587606906890869,0.47167909145355225,0.0,False
gpomdp_logbarrier_handoff,701,850,2127990,-92.1875,-82.625,1.0,1.0,93.1875,0.38284358382225037,0.03575226664543152,0.004376467317342758,0.00439949007704854,0.004503485281020403,0.004638797137886286,0.7894139885902405,0.5113152861595154,0.0,False
gpomdp_logbarrier_handoff,701,1000,2238898,-95.9375,-82.3125,1.0,1.0,96.9375,0.30841824412345886,0.026865607127547264,0.002245832933112979,0.0022500031627714634,0.0023021327797323465,0.0023666664492338896,0.8367701768875122,0.6072944402694702,0.0,False
npg_reward_only,701,0,0,-500.0,-500.0,0.0,0.0,500.0,1.0941585302352905,0.29449599981307983,0.26082879304885864,0.2698636054992676,0.27596819400787354,0.27959245443344116,0.026598522439599037,0.005775016732513905,0.0,False
npg_reward_only,701,50,143147,-259.3125,-311.4375,0.875,0.53125,260.1875,0.9003127813339233,0.16179582476615906,0.026565467938780785,0.028458917513489723,0.029868535697460175,0.03347054123878479,0.302814781665802,0.03031294047832489,0.0,False
npg_reward_only,701,100,222652,-191.5,-135.65625,1.0,1.0,192.5,0.7444560527801514,0.11522034555673599,0.00014466022548731416,0.00018217178876511753,0.00028078467585146427,0.0004159196687396616,0.3703479468822479,0.030287671834230423,0.0,False
npg_reward_only,701,150,290727,-136.09375,-114.3125,1.0,1.0,137.09375,0.5799434781074524,0.07572858780622482,4.62919206256629e-06,8.252035513578448e-06,1.9113040252705105e-05,3.9162383473012596e-05,0.522765040397644,0.053845636546611786,0.0,False
