environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,1002,0,0,-418.125,-500.0,99.16742115914298,0.0,418.6875,0.5625,0.0,1.0801018476486206,0.2581886351108551,0.18978914618492126,-1.1177741289138794,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1002,50,200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.096054196357727,0.307698518037796,0.2342197746038437,-1.1011990308761597,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1002,100,386061,-207.71875,-331.46875,186.61660445001033,84.03147811693026,208.4375,0.71875,0.96875,1.0623469352722168,0.2542843222618103,0.17291781306266785,-1.1342813968658447,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1002,150,498278,-422.78125,-242.09375,163.40464998615178,66.52739400597176,422.96875,0.1875,1.0,1.0394229888916016,0.23136688768863678,0.12692894041538239,-1.1590204238891602,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1002,200,594006,-83.34375,-211.03125,12.810301739036488,41.193081454018696,84.34375,1.0,1.0,1.0279803276062012,0.2266116589307785,0.1191592663526535,-1.1703121662139893,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1002,249,682169,-104.09375,-250.71875,77.05019703351333,71.11700235663444,105.0625,0.96875,0.96875,1.0364958047866821,0.23368974030017853,0.12162508815526962,-1.1609855890274048,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1002,250,684176,-140.5625,-233.15625,127.56223971066046,73.76471285718684,141.46875,0.90625,0.96875,1.0409834384918213,0.23802798986434937,0.12419596314430237,-1.1563796997070312,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,251,686105,-103.3125,-242.3125,55.23465339335326,75.31201227923994,104.3125,1.0,0.96875,1.0363373756408691,0.23300760984420776,0.1211329847574234,-1.1611908674240112,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,300,760679,-399.65625,-167.65625,173.35579846922695,91.33865004441155,399.9375,0.28125,0.9375,0.8818969130516052,0.14971180260181427,0.05051589757204056,-1.3419296741485596,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,350,811374,-230.0,-113.5625,199.4351701600653,22.875451696580345,230.65625,0.65625,1.0,0.7086239457130432,0.09800904989242554,0.020773759111762047,-1.6027195453643799,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,400,857116,-89.1875,-106.875,35.65374477006633,29.462660896408764,90.1875,1.0,1.0,0.6101021766662598,0.07573927938938141,0.013209369033575058,-1.7827155590057373,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,450,899394,-82.65625,-94.375,8.723750950431889,12.238885675609735,83.65625,1.0,1.0,0.5515610575675964,0.06465280801057816,0.009179241955280304,-1.915102243423462,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,500,938880,-82.25,-97.65625,9.537701082309294,22.76472848296737,83.25,1.0,1.0,0.5003710389137268,0.056276652961969376,0.006847266107797623,-2.0417141914367676,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,550,976872,-87.84375,-93.84375,25.85581531268877,18.90231147326321,88.84375,1.0,1.0,0.45154476165771484,0.04692059010267258,0.005422822665423155,-2.163252830505371,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,600,1016337,-84.15625,-86.5,9.837746184975499,19.6895256254395,85.15625,1.0,1.0,0.391836553812027,0.039042580872774124,0.0037301986012607813,-2.336522340774536,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,650,1054338,-82.0625,-88.5625,11.727930543736592,21.695751776817744,83.0625,1.0,1.0,0.35347121953964233,0.033782120794057846,0.0027660666964948177,-2.4697396755218506,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,700,1090417,-87.125,-83.59375,19.705492929965068,11.60883805416123,88.125,1.0,1.0,0.34542325139045715,0.03318282589316368,0.002608021255582571,-2.494257926940918,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,750,1127206,-83.0625,-97.9375,20.033741698734485,41.16993696470058,84.0625,1.0,1.0,0.3330911695957184,0.03093513287603855,0.002682196442037821,-2.529064655303955,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,800,1162688,-93.75,-86.25,52.00620310395984,13.261635183563733,94.75,1.0,1.0,0.325700581073761,0.030624665319919586,0.002338977064937353,-2.558323621749878,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1002,850,1198055,-88.09375,-86.6875,35.500440138116595,20.312776052714753,89.09375,1.0,1.0,0.30157530307769775,0.02789420634508133,0.0018673791782930493,-2.662806749343872,0.0,False
