update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,0.0
2,8000,-500.0,500.0,0.0
3,12000,-500.0,500.0,0.0
4,16000,-500.0,500.0,0.0
5,20000,-500.0,500.0,0.0
6,24000,-500.0,500.0,0.0
7,28000,-500.0,500.0,0.0
8,32000,-500.0,500.0,0.0
9,36000,-500.0,500.0,0.0
10,40000,-500.0,500.0,0.0
11,44000,-500.0,500.0,0.0
12,48000,-500.0,500.0,0.0
13,51987,-498.25,498.375,0.0
14,55987,-500.0,500.0,0.0
15,59987,-500.0,500.0,0.0
16,63987,-500.0,500.0,0.0
17,67987,-500.0,500.0,0.0
18,71987,-500.0,500.0,0.0
19,75898,-488.625,488.875,0.0
20,79827,-491.0,491.125,0.0
21,83746,-489.75,489.875,0.0
22,87629,-485.25,485.375,0.0
23,91629,-500.0,500.0,0.0
24,95629,-500.0,500.0,0.0
25,99629,-500.0,500.0,0.0
26,103110,-434.5,435.125,0.0
27,106192,-384.625,385.25,0.0
28,109793,-449.625,450.125,0.0
29,113214,-427.125,427.625,0.0
30,116435,-402.0,402.625,0.0
31,119322,-360.125,360.875,0.0
32,121835,-313.125,314.125,0.0
33,124819,-372.25,373.0,0.0
34,127349,-315.25,316.25,0.0
35,130061,-338.0,339.0,0.0
36,132107,-254.75,255.75,0.0
37,134492,-297.125,298.125,0.0
38,136607,-263.375,264.375,0.0
39,139011,-299.5,300.5,0.0
40,141074,-256.875,257.875,0.0
41,142858,-222.0,223.0,0.0
42,144688,-227.75,228.75,0.0
43,146489,-224.125,225.125,0.0
44,148040,-192.875,193.875,0.0
45,149898,-231.25,232.25,0.0
46,151810,-238.0,239.0,0.0
47,153519,-212.625,213.625,0.0
48,154949,-177.75,178.75,0.0
49,156223,-158.25,159.25,0.0
50,157869,-204.75,205.75,0.0
51,159563,-210.75,211.75,0.0
52,161181,-201.25,202.25,0.0
53,162602,-176.625,177.625,0.0
54,164421,-226.375,227.375,0.0
55,166078,-206.125,207.125,0.0
56,167689,-200.375,201.375,0.0
57,169163,-183.25,184.25,0.0
58,170830,-207.375,208.375,0.0
59,172400,-195.25,196.25,0.0
60,173788,-172.5,173.5,0.0
61,175209,-176.625,177.625,0.0
62,176717,-187.5,188.5,0.0
63,178133,-176.0,177.0,0.0
64,179555,-176.75,177.75,0.0
