iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-145.041,-145.041,6.134263e-05,8.402133e+02,1.446023e+04,5.513085,0.606726,-36.8079,27.982,500.0,6.0597,1.8176,7.8773
1,-138.9107,-138.9107,5.146115e-05,6.947496e+02,1.399706e+04,5.511964,0.606625,-35.3154,25.1033,500.0,7.0436,1.4562,8.4997
2,-140.9654,-138.9107,5.463027e-05,8.749701e+02,1.446375e+04,5.510766,0.606597,-35.9226,26.7989,500.0,6.9296,1.4679,8.3975
3,-141.1846,-138.9107,6.563082e-05,8.254425e+02,1.646089e+04,5.509055,0.606218,-35.9104,26.4238,500.0,7.6544,1.442,9.0964
4,-134.4388,-134.4388,5.396526e-05,7.078047e+02,1.453592e+04,5.508613,0.606212,-34.3699,25.3182,500.0,8.2085,1.4191,9.6276
5,-139.7052,-134.4388,5.400717e-05,8.795439e+02,1.340056e+04,5.506958,0.606177,-35.7567,25.8888,500.0,8.1905,1.4762,9.6668
6,-128.8866,-128.8866,4.576881e-05,6.947892e+02,1.379485e+04,5.507792,0.606186,-32.6658,24.9516,500.0,7.8695,1.5031,9.3726
7,-139.735,-128.8866,5.615053e-05,8.192330e+02,1.552847e+04,5.507774,0.606186,-35.7074,25.6279,500.0,7.6762,1.4393,9.1156
8,-128.7793,-128.7793,4.957677e-05,8.889991e+02,1.407028e+04,5.508003,0.606209,-32.5253,24.9825,500.0,8.0196,1.2909,9.3105
9,-129.9601,-128.7793,5.352734e-05,7.270690e+02,1.441410e+04,5.507232,0.606183,-33.7734,25.4345,500.0,7.3012,1.4767,8.7779
10,-132.308,-128.7793,4.960599e-05,7.972316e+02,1.405696e+04,5.507735,0.606185,-33.3689,25.4846,500.0,8.08,1.4394,9.5194
11,-126.4638,-126.4638,5.049361e-05,6.758576e+02,1.470369e+04,5.50679,0.606177,-31.3297,25.4044,500.0,8.9349,1.4643,10.3991
12,-125.9244,-125.9244,5.719680e-05,6.934896e+02,1.504640e+04,5.50706,0.606177,-31.8181,26.1105,500.0,7.8676,1.3759,9.2435
13,-134.4353,-125.9244,4.591663e-05,8.163369e+02,1.380763e+04,5.504684,0.606048,-34.392,24.702,500.0,8.4707,1.3883,9.859
14,-130.5286,-125.9244,5.046738e-05,8.387812e+02,1.461046e+04,5.504989,0.606072,-33.2444,25.6536,500.0,6.9971,1.4193,8.4164
15,-127.105,-125.9244,4.957191e-05,6.796196e+02,1.448570e+04,5.502868,0.6049,-32.2466,25.1806,500.0,8.5404,1.5291,10.0694
16,-133.0906,-125.9244,5.209647e-05,7.246528e+02,1.408826e+04,5.503039,0.604901,-34.1125,25.2744,500.0,7.6148,1.5063,9.1211
17,-126.4635,-125.9244,5.540934e-05,7.895760e+02,1.396343e+04,5.502515,0.604898,-31.448,25.4872,500.0,8.2614,1.4142,9.6756
18,-118.7652,-118.7652,3.897766e-05,5.978432e+02,1.264658e+04,5.502206,0.604892,-30.3897,21.862,500.0,7.2962,1.3834,8.6796
19,-126.7433,-118.7652,5.348313e-05,8.589575e+02,1.350916e+04,5.502563,0.604898,-32.1674,24.4345,500.0,7.6758,1.412,9.0878
