update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,3700,8,8,-462.125,462.5,0.0,False
2,7581,8,16,-484.875,485.125,0.0,False
3,11581,8,24,-500.0,500.0,0.0,False
4,15440,8,32,-482.125,482.375,0.0,False
5,19426,8,40,-498.125,498.25,0.0,False
6,23410,8,48,-497.875,498.0,0.0,False
7,27364,8,56,-494.125,494.25,0.0,False
8,31072,8,64,-463.25,463.5,0.0,False
9,34980,8,72,-488.25,488.5,0.0,False
10,38825,8,80,-480.5,480.625,0.0,False
11,42503,8,88,-459.375,459.75,0.0,False
12,46258,8,96,-469.25,469.375,0.0,False
13,50148,8,104,-485.875,486.25,0.0,False
14,53915,8,112,-470.625,470.875,0.0,False
15,57557,8,120,-454.875,455.25,0.0,False
16,61252,8,128,-461.375,461.875,0.0,False
17,64956,8,136,-462.625,463.0,0.0,False
18,68290,8,144,-416.0,416.75,0.0,False
19,72181,8,152,-486.25,486.375,0.0,False
20,75730,8,160,-442.75,443.625,0.0,False
21,79139,8,168,-425.375,426.125,0.0,False
22,82704,8,176,-445.0,445.625,0.0,False
23,86206,8,184,-437.125,437.75,0.0,False
24,89976,8,192,-470.875,471.25,0.0,False
25,92979,8,200,-374.625,375.375,0.0,False
26,96010,8,208,-377.875,378.875,0.0,False
27,98918,8,216,-362.625,363.5,0.0,False
28,101667,8,224,-342.625,343.625,0.0,False
29,105059,8,232,-423.25,424.0,0.0,False
30,108119,8,240,-381.75,382.5,0.0,False
31,111121,8,248,-374.375,375.25,0.0,False
32,114089,8,256,-370.125,371.0,0.0,False
33,116896,8,264,-349.875,350.875,0.0,False
34,119682,8,272,-347.375,348.25,0.0,False
35,122734,8,280,-380.5,381.5,0.0,False
36,125490,8,288,-343.625,344.5,0.0,False
37,128240,8,296,-342.75,343.75,0.0,False
38,130749,8,304,-312.625,313.625,0.0,False
39,133308,8,312,-318.875,319.875,0.0,False
40,135641,8,320,-290.625,291.625,0.0,False
41,138051,8,328,-300.25,301.25,0.0,False
42,140286,8,336,-278.375,279.375,0.0,False
43,142456,8,344,-270.25,271.25,0.0,False
44,144607,8,352,-267.875,268.875,0.0,False
45,147072,8,360,-307.25,308.125,0.0,False
46,149400,8,368,-290.0,291.0,0.0,False
47,151546,8,376,-267.25,268.25,0.0,False
48,153574,8,384,-252.625,253.5,0.0,False
49,155666,8,392,-260.5,261.5,0.0,False
50,157572,8,400,-237.25,238.25,0.0,False
51,159603,8,408,-252.875,253.875,0.0,False
52,161495,8,416,-235.5,236.5,0.0,False
53,163210,8,424,-213.375,214.375,0.0,False
54,165126,8,432,-238.5,239.5,0.0,False
55,166698,8,440,-195.5,196.5,0.0,False
56,168671,8,448,-245.75,246.625,0.0,False
57,170538,8,456,-232.375,233.375,0.0,False
58,172043,8,464,-187.125,188.125,0.0,False
59,173585,8,472,-191.75,192.75,0.0,False
60,175074,8,480,-185.125,186.125,0.0,False
61,176595,8,488,-189.125,190.125,0.0,False
62,178360,8,496,-219.75,220.625,0.0,False
63,179817,8,504,-181.125,182.125,0.0,False
64,181413,8,512,-198.5,199.5,0.0,False
65,183496,8,520,-259.5,260.375,0.0,False
66,184960,8,528,-182.0,183.0,0.0,False
67,186338,8,536,-171.25,172.25,0.0,False
68,187837,8,544,-186.375,187.375,0.0,False
69,189216,8,552,-171.375,172.375,0.0,False
70,190528,8,560,-163.0,164.0,0.0,False
71,192166,8,568,-203.875,204.75,0.0,False
72,193736,8,576,-195.25,196.25,0.0,False
73,195046,8,584,-162.75,163.75,0.0,False
74,196261,8,592,-150.875,151.875,0.0,False
75,197514,8,600,-155.625,156.625,0.0,False
76,198806,8,608,-160.5,161.5,0.0,False
77,200085,8,616,-158.875,159.875,0.0,False
78,201738,8,624,-205.75,206.625,0.0,False
79,202942,8,632,-149.5,150.5,0.0,False
80,204212,8,640,-157.75,158.75,0.0,False
81,205446,8,648,-153.25,154.25,0.0,False
82,207003,8,656,-193.625,194.625,0.0,False
83,208358,8,664,-168.375,169.375,0.0,False
84,209685,8,672,-164.875,165.875,0.0,False
85,210929,8,680,-154.5,155.5,0.0,False
86,211910,8,688,-121.625,122.625,0.0,False
87,213060,8,696,-142.75,143.75,0.0,False
88,214301,8,704,-154.125,155.125,0.0,False
89,215424,8,712,-139.375,140.375,0.0,False
90,216639,8,720,-150.875,151.875,0.0,False
91,217862,8,728,-151.875,152.875,0.0,False
92,219038,8,736,-146.0,147.0,0.0,False
93,220110,8,744,-133.0,134.0,0.0,False
94,221283,8,752,-145.625,146.625,0.0,False
95,222600,8,760,-163.625,164.625,0.0,False
96,223647,8,768,-129.875,130.875,0.0,False
97,224704,8,776,-131.125,132.125,0.0,False
98,225754,8,784,-130.25,131.25,0.0,False
99,226966,8,792,-150.5,151.5,0.0,False
100,228117,8,800,-142.875,143.875,0.0,False
101,229327,8,808,-150.25,151.25,0.0,False
102,230355,8,816,-127.5,128.5,0.0,False
103,231530,8,824,-145.875,146.875,0.0,False
104,232582,8,832,-130.5,131.5,0.0,False
105,233560,8,840,-121.25,122.25,0.0,False
106,234571,8,848,-125.375,126.375,0.0,False
107,235602,8,856,-127.875,128.875,0.0,False
108,237166,8,864,-194.625,195.5,0.0,False
109,238467,8,872,-161.625,162.625,0.0,False
110,239589,8,880,-139.25,140.25,0.0,False
111,240666,8,888,-133.625,134.625,0.0,False
112,241571,8,896,-112.125,113.125,0.0,False
113,243092,8,904,-189.125,190.125,0.0,False
114,244142,8,912,-130.25,131.25,0.0,False
115,245125,8,920,-121.875,122.875,0.0,False
116,246044,8,928,-113.875,114.875,0.0,False
117,247140,8,936,-136.0,137.0,0.0,False
118,248092,8,944,-118.0,119.0,0.0,False
119,249018,8,952,-114.75,115.75,0.0,False
120,249974,8,960,-118.5,119.5,0.0,False
121,251036,8,968,-131.75,132.75,0.0,False
122,252063,8,976,-127.375,128.375,0.0,False
123,253047,8,984,-122.0,123.0,0.0,False
124,254142,8,992,-135.875,136.875,0.0,False
125,255036,8,1000,-110.75,111.75,0.0,False
126,256073,8,1008,-128.625,129.625,0.0,False
127,257103,8,1016,-127.75,128.75,0.0,False
128,258095,8,1024,-123.0,124.0,0.0,False
129,259056,8,1032,-119.125,120.125,0.0,False
130,260020,8,1040,-119.5,120.5,0.0,False
