Device       : cpu

========== GPOMDP LOSS ==========
states shape  = (128, 500, 8)
actions shape = (128, 500, 2)
rewards shape = (128, 500)
returns shape = (128, 500)
mask shape    = (128, 500)
log_probs shape = (128, 500)
valid steps = 64000
objective = 9.075428
loss = -9.075428
========== END GPOMDP DEBUG ==========


========== NPG PRECONDITIONING ==========
Fisher condition number  : 4.498e+03
||nat_g|| / ||g||        : 12.007
========== END NPG DEBUG ==========

/Users/adelella/Documents/Useful/More/pj/vanilla-policy-gradient/vpg/train.py:127: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /Users/runner/work/pytorch/pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:839.)
  return float(torch.cat(grads).norm())
Iteration 0000 | train reward: 1.99 | best: 1.99 | KL: 7.472e-06 | std: 0.6067 | rollout: 13.681s | update: 0.324s | total: 14.004s | samples/s: 4570
Iteration 0001 | train reward: 1.04 | best: 1.99 | KL: 6.657e-06 | std: 0.6067 | rollout: 12.212s | update: 0.255s | total: 12.467s | samples/s: 5134
Iteration 0002 | train reward: 1.78 | best: 1.99 | KL: 5.900e-06 | std: 0.6067 | rollout: 11.615s | update: 0.195s | total: 11.809s | samples/s: 5420
Iteration 0003 | train reward: 1.59 | best: 1.99 | KL: 8.604e-06 | std: 0.6067 | rollout: 11.363s | update: 0.321s | total: 11.684s | samples/s: 5478
Iteration 0004 | train reward: 1.90 | best: 1.99 | KL: 7.367e-06 | std: 0.6059 | rollout: 11.888s | update: 0.195s | total: 12.083s | samples/s: 5297
Iteration 0005 | train reward: 3.37 | best: 3.37 | KL: 1.417e-05 | std: 0.6059 | rollout: 11.255s | update: 0.243s | total: 11.498s | samples/s: 5566
Iteration 0006 | train reward: 2.92 | best: 3.37 | KL: 6.100e-06 | std: 0.6059 | rollout: 11.819s | update: 0.222s | total: 12.041s | samples/s: 5315
Iteration 0007 | train reward: 2.88 | best: 3.37 | KL: 1.035e-05 | std: 0.6067 | rollout: 10.906s | update: 0.134s | total: 11.041s | samples/s: 5797
Iteration 0008 | train reward: 3.28 | best: 3.37 | KL: 9.738e-06 | std: 0.6059 | rollout: 11.326s | update: 0.256s | total: 11.582s | samples/s: 5526
Iteration 0009 | train reward: 4.35 | best: 4.35 | KL: 1.245e-05 | std: 0.6059 | rollout: 10.954s | update: 0.184s | total: 11.138s | samples/s: 5746
