update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
25,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/strict_clip_20pct_seed101/runs/beta_8e-5/checkpoints/update_0025.pt,4096,375145,452,torch.float64,torch.float64,451,8.738567723231674e-11,913.8289101123711,8569836845206.871,-5593.80888503544,-12.375683373972212,4.246363116342933,1.77784903888329,4,5,9,9.171567225036797e-11,9.171567225036797e-09,-139.21696853289114,74.47340532661761,91.588134765625,141.52885599504225
50,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/strict_clip_20pct_seed101/runs/beta_8e-5/checkpoints/update_0050.pt,4096,430055,452,torch.float64,torch.float64,452,1.3928657340027631e-10,967.4013132632481,6945402486736.234,-5119.43610544252,-11.326186073987875,5.012666720678864,1.669985784090241,5,7,11,9.709242156818746e-11,9.709242156818746e-09,-117.28637414944248,67.03699797673076,104.993896484375,176.27775968494825
100,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/strict_clip_20pct_seed101/runs/beta_8e-5/checkpoints/update_0100.pt,4096,1809133,452,torch.float64,torch.float64,452,2.179464811370319e-09,5962.328295024003,2735684588215.6006,-4291.6067342821725,-9.49470516434109,6.847178983635808,1.4962789206899993,7,11,17,5.98404079477277e-10,5.98404079477277e-08,26.635195153301574,46.51421348100762,441.682861328125,353.3745360019384
150,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/strict_clip_20pct_seed101/runs/beta_8e-5/checkpoints/update_0150.pt,4096,3842135,452,torch.float64,torch.float64,435,7.911126979676887e-10,34456.157396274015,9642885795286.076,-4222.808849770935,-9.342497455245432,4.340133193219412,1.8487995309900047,4,6,13,3.458163343043242e-09,3.458163343043242e-07,145.277959788487,44.97724882266573,938.021240234375,329.3976160780294
200,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/strict_clip_20pct_seed101/runs/beta_8e-5/checkpoints/update_0200.pt,4096,3325092,452,torch.float64,torch.float64,452,8.495895544163984e-09,38325.502442218334,4511060928538.012,-3727.180575804233,-8.245974725230603,5.586074123884193,1.5041265702607498,6,9,15,3.846506913847733e-09,3.8465069138477325e-07,99.64264934988628,76.41898916796923,811.7900390625,334.17390132299624
