environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,214,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0914912223815918,0.2891435921192169,0.2149335741996765,-1.1058534383773804,0.0,False
Acrobot-v1,gpomdp_reward_only,214,50,25000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0923067331314087,0.29073700308799744,0.2370295226573944,-1.1049696207046509,0.0,False
Acrobot-v1,gpomdp_reward_only,214,100,50000,-500.0,-497.53125,0.0,10.579909064186308,500.0,0.0,0.0625,1.09145987033844,0.28872057795524597,0.24623022973537445,-1.1058212518692017,0.0,False
Acrobot-v1,gpomdp_reward_only,214,150,75000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0935081243515015,0.30070117115974426,0.26906630396842957,-1.103664517402649,0.0,False
Acrobot-v1,gpomdp_reward_only,214,200,100000,-500.0,-483.25,0.0,40.95788553009999,500.0,0.0,0.1875,1.081247329711914,0.26168718934059143,0.19450947642326355,-1.1165242195129395,0.0,False
Acrobot-v1,gpomdp_reward_only,214,250,125000,-92.78125,-166.21875,25.100744591192072,68.35237654267962,93.78125,1.0,0.96875,0.901281476020813,0.15299247205257416,0.0477445162832737,-1.3278796672821045,0.0,False
Acrobot-v1,gpomdp_reward_only,214,300,150000,-79.96875,-115.15625,8.663919901783265,38.861299577326406,80.96875,1.0,1.0,0.7155939936637878,0.09332991391420364,0.020856432616710663,-1.6209120750427246,0.0,False
Acrobot-v1,gpomdp_reward_only,214,350,175000,-83.90625,-108.15625,18.429218342340985,36.06097826218538,84.90625,1.0,1.0,0.6399123072624207,0.07716783881187439,0.014470076188445091,-1.7530598640441895,0.0,False
Acrobot-v1,gpomdp_reward_only,214,400,200000,-83.875,-112.5,9.790548437635014,53.858236857692944,84.875,1.0,1.0,0.5770629048347473,0.0645437091588974,0.010827911086380482,-1.8828668594360352,0.0,False
Acrobot-v1,gpomdp_reward_only,214,450,225000,-91.6875,-96.3125,33.34225015144134,19.01686433227776,92.6875,1.0,1.0,0.5157588124275208,0.055856939405202866,0.006760633084923029,-2.0417211055755615,0.0,False
Acrobot-v1,gpomdp_reward_only,214,500,250000,-84.28125,-105.9375,21.629183354455275,50.612976469446785,85.28125,1.0,1.0,0.44011491537094116,0.04291149973869324,0.004608678165823221,-2.248410940170288,0.0,False
Acrobot-v1,gpomdp_reward_only,214,550,275000,-87.09375,-90.84375,23.58151186020318,13.431089055836331,88.09375,1.0,1.0,0.41061538457870483,0.04086145758628845,0.0030139293521642685,-2.380082130432129,0.0,False
Acrobot-v1,gpomdp_reward_only,214,600,300000,-82.65625,-96.375,10.947409105767093,52.23257542457456,83.65625,1.0,1.0,0.3740995228290558,0.03605395928025246,0.002404248109087348,-2.4988627433776855,0.0,False
Acrobot-v1,gpomdp_reward_only,214,650,325000,-86.40625,-85.84375,23.219651542216035,13.977191962668694,87.40625,1.0,1.0,0.331920325756073,0.03197428211569786,0.0015234863385558128,-2.6713593006134033,0.0,False
Acrobot-v1,gpomdp_reward_only,214,700,350000,-84.5625,-86.6875,18.621765794100263,13.330628085776391,85.5625,1.0,1.0,0.30528295040130615,0.02839655429124832,0.0011489649768918753,-2.7878453731536865,0.0,False
Acrobot-v1,gpomdp_reward_only,214,750,375000,-79.125,-90.46875,9.953926117934085,28.18142190029773,80.125,1.0,1.0,0.2802791893482208,0.024769239127635956,0.0009922339813783765,-2.903979539871216,0.0,False
Acrobot-v1,gpomdp_reward_only,214,800,400000,-81.71875,-84.8125,9.649450510847254,16.697377619100514,82.71875,1.0,1.0,0.27146369218826294,0.025923140347003937,0.0008371838484890759,-2.982565402984619,0.0,False
Acrobot-v1,gpomdp_reward_only,214,850,425000,-78.9375,-90.46875,11.455207295965813,21.640738725391174,79.9375,1.0,1.0,0.2336830049753189,0.020543374121189117,0.0006313052144832909,-3.167813777923584,0.0,False
Acrobot-v1,gpomdp_reward_only,214,900,450000,-85.65625,-89.0,19.734707227492347,25.38859281569757,86.65625,1.0,1.0,0.21558047831058502,0.019260644912719727,0.0004762129974551499,-3.3011927604675293,0.0,False
Acrobot-v1,gpomdp_reward_only,214,950,475000,-80.3125,-87.46875,8.592710714283056,29.20780317190994,81.3125,1.0,1.0,0.19638051092624664,0.016461247578263283,0.0003862508456222713,-3.42807674407959,0.0,False
Acrobot-v1,gpomdp_reward_only,214,1000,500000,-86.34375,-77.71875,24.13083875525793,11.388263270691482,87.34375,1.0,1.0,0.1928892731666565,0.017068879678845406,0.0003200881474185735,-3.4891765117645264,0.0,False
