iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-194.3947,-194.3947,5.036700e-03,8.339036e+02,8.959394e+03,5.507493,0.606185,-49.7932,29.9219,500.0,6.0836,0.3496,6.4332
1,-183.7461,-183.7461,6.200083e-03,8.266289e+02,9.138209e+03,5.480628,0.603568,-46.8063,28.9039,500.0,5.3012,0.1495,5.4506
2,-190.153,-183.7461,5.642362e-03,7.389652e+02,9.897854e+03,5.487549,0.604123,-49.0251,29.0748,500.0,4.7907,0.137,4.9276
3,-173.8199,-173.8199,5.430133e-03,9.316965e+02,8.960233e+03,5.485848,0.60402,-44.6229,28.5337,500.0,4.8808,0.1292,5.01
4,-165.1258,-165.1258,4.326026e-03,8.180925e+02,8.314397e+03,5.490506,0.604169,-41.9029,26.8742,500.0,4.9207,0.1128,5.0336
5,-151.3682,-151.3682,3.625528e-03,8.966583e+02,8.208863e+03,5.491227,0.604178,-38.1597,26.3887,500.0,4.9326,0.1294,5.062
6,-144.4342,-144.4342,3.243253e-03,8.006854e+02,7.573770e+03,5.489968,0.604167,-37.4285,26.2956,500.0,5.0253,0.1262,5.1515
7,-134.9215,-134.9215,3.584080e-03,6.253895e+02,8.554095e+03,5.479709,0.603475,-34.3349,25.1492,500.0,4.8824,0.1318,5.0142
8,-125.7403,-125.7403,4.305097e-03,7.152440e+02,7.389421e+03,5.471738,0.602127,-31.8403,25.555,500.0,4.897,0.1447,5.0417
9,-115.9792,-115.9792,3.641633e-03,6.488319e+02,7.614134e+03,5.48009,0.603568,-29.5688,22.888,500.0,4.7318,0.1639,4.8958
10,-117.0406,-115.9792,3.326120e-03,7.647507e+02,7.551188e+03,5.467002,0.601701,-30.9334,23.5426,500.0,4.7358,0.1383,4.874
11,-104.6749,-104.6749,3.227557e-03,6.092612e+02,7.329642e+03,5.461851,0.601551,-26.5082,22.8997,500.0,4.563,0.2087,4.7717
12,-85.4465,-85.4465,2.396632e-03,7.035042e+02,5.725909e+03,5.453026,0.600866,-21.8004,20.6505,500.0,4.7573,0.1582,4.9155
13,-87.9034,-85.4465,2.457114e-03,7.377690e+02,6.317505e+03,5.435964,0.598947,-22.8492,19.3614,500.0,4.8269,0.1567,4.9837
14,-74.7598,-74.7598,1.914180e-03,5.523585e+02,5.725473e+03,5.432034,0.598782,-19.686,19.4998,500.0,4.7796,0.1629,4.9426
15,-74.2315,-74.2315,2.834890e-03,7.743793e+02,6.258038e+03,5.421837,0.597054,-19.4953,19.622,500.0,5.2783,0.161,5.4393
16,-64.3294,-64.3294,2.684728e-03,6.951188e+02,5.775324e+03,5.404803,0.596168,-16.7478,19.9318,500.0,5.2005,0.1235,5.324
17,-58.9905,-58.9905,1.375622e-03,5.183269e+02,5.331431e+03,5.401578,0.595748,-15.2622,17.2815,500.0,5.2584,0.1668,5.4252
