environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,506,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0941811800003052,0.29937586188316345,0.2533737123012543,-1.1030453443527222,0.0,False
Acrobot-v1,gpomdp_reward_only,506,50,200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0806145668029785,0.2743285894393921,0.2542639374732971,-1.116250991821289,0.0,False
Acrobot-v1,gpomdp_reward_only,506,100,400000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0758817195892334,0.2609889805316925,0.23604890704154968,-1.1211656332015991,0.0,False
Acrobot-v1,gpomdp_reward_only,506,150,600000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0385059118270874,0.20906491577625275,0.18257248401641846,-1.1599366664886475,0.0,False
Acrobot-v1,gpomdp_reward_only,506,200,800000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0621658563613892,0.23561479151248932,0.2193676084280014,-1.1353012323379517,0.0,False
Acrobot-v1,gpomdp_reward_only,506,250,1000000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0654103755950928,0.2555592656135559,0.2077091634273529,-1.1310575008392334,0.0,False
Acrobot-v1,gpomdp_reward_only,506,300,1199753,-500.0,-497.78125,0.0,12.551145366061219,500.0,0.0,0.03125,1.060577154159546,0.24794751405715942,0.18255354464054108,-1.1364425420761108,0.0,False
Acrobot-v1,gpomdp_reward_only,506,350,1398937,-500.0,-494.75,0.0,21.006911305107305,500.0,0.0,0.0625,1.05925714969635,0.2280457317829132,0.1678333580493927,-1.1400187015533447,0.0,False
Acrobot-v1,gpomdp_reward_only,506,400,1594249,-500.0,-457.96875,0.0,60.94761599243477,500.0,0.0,0.46875,1.0452960729599,0.2087574601173401,0.13062480092048645,-1.1586987972259521,0.0,False
Acrobot-v1,gpomdp_reward_only,506,450,1697867,-83.5625,-149.875,19.855831190309424,56.60488409338726,84.5625,1.0,1.0,0.8796417117118835,0.11920063942670822,0.04570704326033592,-1.3751561641693115,0.0,False
Acrobot-v1,gpomdp_reward_only,506,500,1750834,-98.90625,-109.75,74.82381860507496,25.744401207804135,99.875,0.96875,1.0,0.6762189269065857,0.06964704394340515,0.016626540571451187,-1.6973596811294556,0.0,False
Acrobot-v1,gpomdp_reward_only,506,550,1796842,-204.78125,-110.25,173.34447047295274,19.581096875270028,205.5625,0.78125,1.0,0.5920698642730713,0.055569227784872055,0.00993676669895649,-1.8728632926940918,0.0,False
Acrobot-v1,gpomdp_reward_only,506,600,1839507,-84.09375,-105.375,17.986301911499567,36.08301360706644,85.09375,1.0,1.0,0.5107190012931824,0.04285489022731781,0.007199449930340052,-2.06172513961792,0.0,False
Acrobot-v1,gpomdp_reward_only,506,650,1880532,-90.125,-97.25,31.90990340762364,26.375697514091236,91.125,1.0,1.0,0.4863281548023224,0.043288521468639374,0.005876345094293356,-2.1195995807647705,0.0,False
Acrobot-v1,gpomdp_reward_only,506,700,1920165,-93.9375,-104.5625,75.03157937312666,35.175997589998964,94.90625,0.96875,1.0,0.4463529884815216,0.03591735288500786,0.00507916696369648,-2.2255091667175293,0.0,False
Acrobot-v1,gpomdp_reward_only,506,750,1957815,-85.75,-86.40625,20.75976256934274,12.058618588298765,86.75,1.0,1.0,0.4268566071987152,0.035199228674173355,0.004192039370536804,-2.294583797454834,0.0,False
Acrobot-v1,gpomdp_reward_only,506,800,1996798,-106.59375,-108.21875,59.01878289045757,39.37719527930495,107.59375,1.0,1.0,0.3598312735557556,0.027532702311873436,0.002988350810483098,-2.513068437576294,0.0,False
Acrobot-v1,gpomdp_reward_only,506,850,2034776,-81.8125,-86.34375,10.608692418894503,10.733154468221803,82.8125,1.0,1.0,0.37114498019218445,0.030459638684988022,0.002486757468432188,-2.4978058338165283,0.0,False
Acrobot-v1,gpomdp_reward_only,506,900,2071771,-83.65625,-93.40625,10.66682942584159,29.16013559749879,84.65625,1.0,1.0,0.33110418915748596,0.025075634941458702,0.0020513921044766903,-2.6252474784851074,0.0,False
Acrobot-v1,gpomdp_reward_only,506,950,2110279,-85.4375,-88.71875,12.58759630132621,14.664493821208357,86.4375,1.0,1.0,0.32820990681648254,0.02596113458275795,0.0018280257936567068,-2.652127265930176,0.0,False
Acrobot-v1,gpomdp_reward_only,506,1000,2147903,-94.4375,-88.90625,37.23936306236081,14.279150998074307,95.4375,1.0,1.0,0.2884080111980438,0.021202798932790756,0.00131119042634964,-2.8169634342193604,0.0,False
