environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
CartPole-v1,gpomdp_logbarrier_fixed,102,0,0,9.333333333333334,21.666666666666668,9.333333333333334,0.6919313073158264,0.4770027995109558,0.45998114347457886,-0.6943644285202026,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,102,3,1536,30.0,16.0,30.0,0.6927308440208435,0.48773595690727234,0.47081083059310913,-0.6935637593269348,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,102,6,3072,94.0,21.666666666666668,94.0,0.6925397515296936,0.48639217019081116,0.45606523752212524,-0.6937552094459534,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,102,9,4608,48.0,29.0,48.0,0.6921328902244568,0.4816072881221771,0.44920408725738525,-0.6941630840301514,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,102,12,6144,77.66666666666667,27.0,77.66666666666667,0.6917008757591248,0.47882625460624695,0.4301362633705139,-0.6945974826812744,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,102,15,7680,161.66666666666666,19.333333333333332,161.66666666666666,0.6899293065071106,0.4668341875076294,0.4096347689628601,-0.6963815093040466,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,102,18,9216,45.666666666666664,15.333333333333334,45.666666666666664,0.6885566115379333,0.45897766947746277,0.4029236137866974,-0.697766125202179,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,102,21,10752,43.333333333333336,28.333333333333332,43.333333333333336,0.6886330246925354,0.4619443416595459,0.38864532113075256,-0.6976983547210693,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,102,24,12288,42.0,16.0,42.0,0.6854378581047058,0.44677653908729553,0.3784230649471283,-0.700937807559967,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,102,27,13824,49.333333333333336,44.666666666666664,49.333333333333336,0.686592698097229,0.4558362066745758,0.3225160837173462,-0.6998106241226196,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_fixed,102,30,15360,131.0,27.666666666666668,131.0,0.6848488450050354,0.4487449526786804,0.3372698724269867,-0.7015807628631592,16.069172515736582,True
