environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,1068,0,0,-229.625,-500.0,110.64699753954524,0.0,230.5,0.875,0.0,1.0855138301849365,0.2766139507293701,0.21834096312522888,-1.1117194890975952,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1068,50,199496,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0904202461242676,0.2940963804721832,0.22413961589336395,-1.1067068576812744,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1068,100,399496,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0940461158752441,0.2986838221549988,0.22142010927200317,-1.103276014328003,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1068,150,599496,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0900660753250122,0.2804979979991913,0.21272961795330048,-1.1073894500732422,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1068,200,799427,-489.75,-497.96875,57.982756057296896,11.490485194281398,489.78125,0.03125,0.03125,1.0938646793365479,0.30286163091659546,0.2024109959602356,-1.103415608406067,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1068,249,970361,-230.5625,-267.25,198.74816899136292,74.79477297589804,231.21875,0.65625,1.0,1.05001699924469,0.2303590029478073,0.12451460212469101,-1.149581789970398,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,1068,250,972455,-206.875,-257.1875,187.07765336110236,52.480680008871346,207.59375,0.71875,1.0,1.0458147525787354,0.2266436666250229,0.11836652457714081,-1.1541610956192017,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,251,974455,-196.0625,-230.59375,181.7584248391254,45.234057519499835,196.8125,0.75,1.0,1.0424034595489502,0.22301287949085236,0.11829035729169846,-1.1578905582427979,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,300,1045276,-218.4375,-138.96875,193.56001611569906,25.76755195727696,219.125,0.6875,1.0,0.9036599397659302,0.14872288703918457,0.04614962637424469,-1.3234540224075317,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,350,1096023,-79.25,-114.21875,7.581811852568087,19.239969108351566,80.25,1.0,1.0,0.7455169558525085,0.09836305677890778,0.019252488389611244,-1.5706695318222046,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,400,1141185,-86.875,-108.46875,24.556386725906115,15.554243016182165,87.875,1.0,1.0,0.6859901547431946,0.08567827194929123,0.013349726796150208,-1.679869294166565,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,450,1182992,-83.34375,-107.5625,8.197597504068474,36.64822972444213,84.34375,1.0,1.0,0.5518122315406799,0.057141005992889404,0.006968914996832609,-1.9569365978240967,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,500,1224144,-85.0,-90.875,18.363708951396852,16.63992478270841,86.0,1.0,1.0,0.4862171411514282,0.04895037040114403,0.004433530382812023,-2.145265579223633,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,550,1263630,-83.78125,-88.5,17.095055642476126,19.447198985640497,84.78125,1.0,1.0,0.4405331015586853,0.04080847650766373,0.0030456320382654667,-2.3045105934143066,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,600,1300840,-81.21875,-103.9375,12.244114781158887,39.062346773893026,82.21875,1.0,1.0,0.38938677310943604,0.03230074420571327,0.0023781228810548782,-2.449578285217285,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,650,1337764,-84.65625,-91.40625,18.539599075248844,23.13475164921741,85.65625,1.0,1.0,0.3825402855873108,0.0342404767870903,0.002143019810318947,-2.4818804264068604,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,700,1375255,-93.34375,-84.1875,28.111080785043214,12.807350460046434,94.34375,1.0,1.0,0.39533960819244385,0.03678777441382408,0.0021573996637016535,-2.434849739074707,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,750,1412778,-86.25,-88.4375,21.23903891878228,19.653346591816483,87.25,1.0,1.0,0.37034404277801514,0.031997889280319214,0.001934169209562242,-2.503903865814209,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,800,1449724,-144.40625,-91.59375,141.90679798556562,18.10339368469972,145.28125,0.875,1.0,0.3399433195590973,0.029695015400648117,0.001302747754380107,-2.637040853500366,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,850,1487584,-85.03125,-82.78125,24.28923082090019,8.453799966344587,86.03125,1.0,1.0,0.298701673746109,0.025979770347476006,0.0008596655679866672,-2.8277995586395264,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,900,1524185,-83.40625,-86.875,13.420877753612816,16.792375381932775,84.40625,1.0,1.0,0.26545384526252747,0.022407781332731247,0.0006158606265671551,-2.9925713539123535,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,950,1560265,-80.46875,-86.34375,9.987037970256988,15.786088965880994,81.46875,1.0,1.0,0.2550337016582489,0.021496301516890526,0.0005149369826540351,-3.0634758472442627,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,1068,1000,1595869,-90.09375,-103.75,30.992568698256186,77.82610889545006,91.09375,1.0,0.96875,0.24038563668727875,0.019405299797654152,0.0004963531391695142,-3.115966320037842,0.0,False
