environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,511,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0918477773666382,0.2964673936367035,0.233354389667511,-1.1053030490875244,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,511,50,199785,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.094577670097351,0.3056713938713074,0.2624610364437103,-1.1026079654693604,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,511,100,399724,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.096549153327942,0.3115216791629791,0.2539549171924591,-1.1007027626037598,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,511,150,597466,-500.0,-437.3125,0.0,79.78658529820905,500.0,0.0,0.5,1.0927259922027588,0.28942495584487915,0.23109687864780426,-1.1046453714370728,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,511,200,714533,-81.8125,-256.6875,13.987177307529139,48.61596545142546,82.8125,1.0,1.0,1.0443960428237915,0.22445498406887054,0.13465045392513275,-1.1550801992416382,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,511,249,816230,-76.4375,-268.75,9.751550745162733,54.39580154576685,77.4375,1.0,1.0,1.0502004623413086,0.23473036289215088,0.15092210471630096,-1.1480833292007446,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,511,250,818420,-82.5625,-257.5,19.587582471983985,73.97078760804726,83.5625,1.0,0.96875,1.0499340295791626,0.2348518818616867,0.15271802246570587,-1.1482586860656738,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,251,820541,-89.71875,-241.5625,27.031921840429636,59.122037537458446,90.71875,1.0,0.96875,1.0484322309494019,0.233195960521698,0.15190115571022034,-1.149836540222168,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,300,890836,-89.0,-135.6875,37.92862566929219,18.44685041741762,90.0,1.0,1.0,0.8650050163269043,0.1318257749080658,0.0461854413151741,-1.3771445751190186,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,350,941990,-86.375,-110.09375,16.50952804077186,18.392423711952702,87.375,1.0,1.0,0.729152262210846,0.09353682398796082,0.024018555879592896,-1.5866731405258179,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,400,987996,-87.21875,-107.65625,26.656397132105383,18.434906187150297,88.21875,1.0,1.0,0.6992143988609314,0.08963747322559357,0.02054353803396225,-1.6415482759475708,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,450,1030615,-80.71875,-100.375,9.649450510847254,15.985376381696996,81.71875,1.0,1.0,0.5894496440887451,0.06637111306190491,0.012673243880271912,-1.8499196767807007,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,500,1071446,-81.6875,-98.03125,11.165723760543882,22.205033394807497,82.6875,1.0,1.0,0.5246667265892029,0.057670898735523224,0.008166101761162281,-2.0126585960388184,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,550,1110587,-85.46875,-93.3125,22.715611194407337,14.946004968423134,86.46875,1.0,1.0,0.5059500336647034,0.05593510717153549,0.006735361181199551,-2.064716100692749,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,600,1149726,-85.71875,-90.21875,15.255320330530486,13.911550955950238,86.71875,1.0,1.0,0.46848732233047485,0.05032702535390854,0.005572625435888767,-2.1589839458465576,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,650,1187821,-78.1875,-95.46875,7.100374819729248,32.331932058650025,79.1875,1.0,1.0,0.376886248588562,0.03687267377972603,0.003436765633523464,-2.434458017349243,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,700,1224897,-81.4375,-99.375,14.0090696428444,39.549682923568916,82.4375,1.0,1.0,0.35405221581459045,0.035761766135692596,0.0026988645549863577,-2.5396018028259277,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,750,1262413,-87.34375,-90.125,28.26214768794976,26.692695630078276,88.34375,1.0,1.0,0.36100783944129944,0.03494724631309509,0.002639939310029149,-2.5166265964508057,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,800,1300227,-83.71875,-87.21875,14.138107677821576,28.931213610350706,84.71875,1.0,1.0,0.3256630003452301,0.03213362768292427,0.0017867349088191986,-2.661759853363037,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,850,1336497,-87.875,-88.4375,27.648426426669705,16.69061451544627,88.875,1.0,1.0,0.3172023892402649,0.032516613602638245,0.0015259167412295938,-2.7293896675109863,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,900,1373300,-87.09375,-90.09375,23.48968115934616,29.31515007966953,88.09375,1.0,1.0,0.2855088412761688,0.026427065953612328,0.001312502776272595,-2.8526501655578613,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,950,1409994,-84.1875,-85.90625,19.83226029445703,18.457203113532493,85.1875,1.0,1.0,0.2756824195384979,0.02735006995499134,0.0009247900452464819,-2.9503870010375977,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,511,1000,1445039,-84.46875,-102.84375,16.325290838687742,67.07968750528323,85.46875,1.0,1.0,0.23563341796398163,0.020801452919840813,0.0007472255965694785,-3.1560888290405273,0.0,False
