method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
gpomdp_reward_only,720,0,0,-500.0,-500.0,0.0,0.0,500.0,1.088044285774231,0.29081571102142334,0.23398450016975403,0.25106436014175415,0.2621270418167114,0.2670445442199707,0.07254081964492798,0.010280164889991283,0.0,False
gpomdp_reward_only,720,50,200000,-500.0,-500.0,0.0,0.0,500.0,1.076851487159729,0.24935169517993927,0.22173459827899933,0.22983740270137787,0.23321223258972168,0.235219344496727,0.06896410882472992,0.011866646818816662,0.0,False
gpomdp_reward_only,720,100,400000,-500.0,-500.0,0.0,0.0,500.0,1.07794189453125,0.24865204095840454,0.223603755235672,0.22956472635269165,0.2330058068037033,0.2351330667734146,0.05672544986009598,0.009284493513405323,0.0,False
gpomdp_reward_only,720,150,600000,-500.0,-500.0,0.0,0.0,500.0,1.0644088983535767,0.227587029337883,0.19576632976531982,0.207402303814888,0.2096671760082245,0.21110773086547852,0.08352349698543549,0.015338283963501453,0.0,False
gpomdp_reward_only,720,200,800000,-500.0,-500.0,0.0,0.0,500.0,1.0364197492599487,0.19488008320331573,0.17157068848609924,0.17410999536514282,0.1759684532880783,0.17729595303535461,0.128837451338768,0.02934734895825386,0.0,False
gpomdp_reward_only,720,249,995992,-500.0,-500.0,0.0,0.0,500.0,1.0590473413467407,0.2219780683517456,0.1909063458442688,0.19481916725635529,0.19723761081695557,0.1988377869129181,0.09764627367258072,0.020331865176558495,0.0,False
gpomdp_reward_only,720,250,999992,-500.0,-500.0,0.0,0.0,500.0,1.0595159530639648,0.22296679019927979,0.1932676136493683,0.1961808055639267,0.19840005040168762,0.20004545152187347,0.09875235706567764,0.020828429609537125,0.0,False
gpomdp_reward_only,720,251,1003992,-500.0,-500.0,0.0,0.0,500.0,1.0596003532409668,0.22345440089702606,0.1919967234134674,0.1964721828699112,0.19874680042266846,0.20040012896060944,0.10021989792585373,0.022028541192412376,0.0,False
gpomdp_reward_only,720,300,1199992,-500.0,-500.0,0.0,0.0,500.0,1.0617350339889526,0.23361869156360626,0.19156771898269653,0.2178441435098648,0.22197841107845306,0.22383743524551392,0.119539774954319,0.0231209397315979,0.0,False
gpomdp_reward_only,720,350,1399992,-500.0,-500.0,0.0,0.0,500.0,1.030807614326477,0.2168593406677246,0.15845909714698792,0.18424393236637115,0.20459067821502686,0.20948687195777893,0.21110951900482178,0.06676140427589417,0.0,False
gpomdp_reward_only,720,400,1599992,-500.0,-500.0,0.0,0.0,500.0,1.0136759281158447,0.202499121427536,0.15897366404533386,0.18157362937927246,0.19150367379188538,0.1930736005306244,0.24404123425483704,0.11850561201572418,0.0,False
gpomdp_reward_only,720,450,1799992,-500.0,-500.0,0.0,0.0,500.0,1.0134689807891846,0.2016080617904663,0.14899106323719025,0.1758345663547516,0.19251923263072968,0.19491992890834808,0.23784105479717255,0.08694904297590256,0.0,False
gpomdp_reward_only,720,500,1999992,-500.0,-500.0,0.0,0.0,500.0,1.022435188293457,0.19375956058502197,0.16947129368782043,0.1767531931400299,0.17946979403495789,0.18121449649333954,0.18063406646251678,0.0362318679690361,0.0,False
gpomdp_reward_only,720,600,2399992,-500.0,-500.0,0.0,0.0,500.0,1.0693252086639404,0.25010737776756287,0.14588169753551483,0.18326336145401,0.2171841561794281,0.23669272661209106,0.11583331227302551,0.021213505417108536,0.0,False
gpomdp_reward_only,720,750,2999992,-500.0,-500.0,0.0,0.0,500.0,1.055227518081665,0.22641555964946747,0.2000328153371811,0.20440369844436646,0.2078406661748886,0.2100410759449005,0.13196365535259247,0.02650902420282364,0.0,False
gpomdp_reward_only,720,850,3399992,-500.0,-500.0,0.0,0.0,500.0,1.0371785163879395,0.20220226049423218,0.17683476209640503,0.18309514224529266,0.18579451739788055,0.1875496655702591,0.15087613463401794,0.036139942705631256,0.0,False
gpomdp_reward_only,720,1000,3999992,-500.0,-500.0,0.0,0.0,500.0,0.9758808612823486,0.1373274177312851,0.10774069279432297,0.1113351359963417,0.1135149821639061,0.11521279066801071,0.16251809895038605,0.040741950273513794,0.0,False
