seed,learning_rate,beta,checkpoint_update,batch_update,reward_trajectory_count,fisher_trajectory_count,reward_gradient_norm,status,fisher_surrogate_gradient_norm,barrier_gradient_norm,total_gradient_norm,barrier_to_reward_ratio,reward_barrier_cosine,domain_failure
104,0.02,5e-06,50,51,32,256,47.03224563598633,complete,17122808.0,85.6140365600586,91.82747650146484,1.820326328277588,-0.1377718597650528,
104,0.02,5e-06,100,101,32,256,109.8232192993164,complete,7951793.0,39.75896453857422,105.28754425048828,0.3620269298553467,-0.2927369177341461,
104,0.02,5e-06,150,151,32,256,122.50436401367188,complete,1239043.625,6.195218086242676,122.64082336425781,0.05057140812277794,-0.003245473140850663,
104,0.02,5e-06,200,201,32,256,73.88884735107422,complete,49825.26953125,0.2491263449192047,73.9334487915039,0.003371636616066098,0.17739203572273254,
104,0.02,5e-06,250,251,32,256,9.48165225982666,complete,13067.3525390625,0.06533676385879517,9.46168327331543,0.006890862714499235,-0.30876222252845764,
