environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1177,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0849465131759644,0.2854933440685272,0.188802570104599,-1.112070918083191,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1177,50,200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0945664644241333,0.29998794198036194,0.22237907350063324,-1.1026804447174072,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1177,100,400000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0933787822723389,0.3001447916030884,0.24477896094322205,-1.103792428970337,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1177,150,599885,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0969104766845703,0.3121654987335205,0.22660228610038757,-1.1003332138061523,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1177,200,797389,-351.1875,-461.625,176.43758605862172,50.77829737073672,351.625,0.4375,0.5,1.0896621942520142,0.28690651059150696,0.1828494518995285,-1.1077440977096558,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1177,249,939444,-82.46875,-239.3125,14.185372691159607,50.39165157431434,83.46875,1.0,1.0,1.0406126976013184,0.22271215915679932,0.1214030534029007,-1.1589248180389404,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1177,250,941096,-86.4375,-226.15625,24.192690845017232,39.98879631403227,87.4375,1.0,1.0,1.0373727083206177,0.2203698456287384,0.12630875408649445,-1.162189245223999,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,251,942999,-83.34375,-221.75,13.265549305893698,50.135300807881606,84.34375,1.0,1.0,1.0379297733306885,0.22059857845306396,0.12122555077075958,-1.1618715524673462,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,300,1008919,-82.53125,-137.21875,10.93672232258323,69.56210238851092,83.53125,1.0,0.96875,0.8331021070480347,0.12142162770032883,0.04744452238082886,-1.4084805250167847,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,350,1057791,-87.65625,-110.75,21.69675072298808,19.553070875061064,88.65625,1.0,1.0,0.7201295495033264,0.09048149734735489,0.024294843897223473,-1.5913649797439575,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,400,1102733,-87.4375,-106.0,20.05144592968217,19.980635786971668,88.4375,1.0,1.0,0.6545031070709229,0.07583056390285492,0.01809370331466198,-1.7049646377563477,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,450,1147404,-119.28125,-97.375,111.46509199687124,12.853391669880555,120.21875,0.9375,1.0,0.597639799118042,0.06642168760299683,0.014156266115605831,-1.8098647594451904,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1177,500,1187835,-84.25,-105.75,18.995755043625387,41.140984980446085,85.25,1.0,1.0,0.5237537622451782,0.05228670313954353,0.010179130360484123,-1.9690202474594116,0.0,False,0.0,False
