environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,696,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0714712142944336,0.27308619022369385,0.21094092726707458,-1.124882459640503,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,696,50,180256,-500.0,-283.78125,0.0,70.36390862577757,500.0,0.0,1.0,1.0575289726257324,0.2237681895494461,0.12848037481307983,-1.1438112258911133,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,696,100,286536,-385.25,-262.78125,186.58285368790612,68.24941657555195,385.53125,0.28125,1.0,1.0508688688278198,0.2296445667743683,0.13981440663337708,-1.148411750793457,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,696,150,386967,-82.71875,-235.125,9.378198379150959,44.775965615206935,83.71875,1.0,1.0,1.0402621030807495,0.22156669199466705,0.11573116481304169,-1.1605467796325684,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,696,200,483519,-88.65625,-271.375,40.831367903104955,53.05976545064461,89.65625,1.0,1.0,1.0556414127349854,0.23652957379817963,0.1294887810945511,-1.1442186832427979,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,696,249,578490,-84.15625,-249.9375,23.490711101720954,51.89439493631708,85.15625,1.0,1.0,1.0511573553085327,0.23596669733524323,0.14297515153884888,-1.1472225189208984,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,696,250,580602,-80.40625,-270.9375,13.423281111801675,71.64965727131411,81.40625,1.0,1.0,1.0561615228652954,0.24245741963386536,0.14297758042812347,-1.1418769359588623,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,251,582597,-85.8125,-226.96875,19.698432064670822,52.578349754468576,86.8125,1.0,1.0,1.05077064037323,0.23571698367595673,0.13917750120162964,-1.1475129127502441,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,300,655656,-80.375,-143.125,9.859496813699716,27.38465546320986,81.375,1.0,1.0,0.8890604376792908,0.14029152691364288,0.0463198646903038,-1.345154881477356,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,350,705000,-85.71875,-111.75,22.03989692470482,24.235404653309946,86.71875,1.0,1.0,0.7348505854606628,0.09665495902299881,0.02041982300579548,-1.580811858177185,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,400,749279,-82.6875,-102.5625,12.647676058368168,22.40094684058776,83.6875,1.0,1.0,0.639689564704895,0.0753912702202797,0.013657680712640285,-1.7474514245986938,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,450,790812,-86.34375,-101.625,39.16187198975472,22.699651837602865,87.34375,1.0,1.0,0.5593647360801697,0.061588309705257416,0.009043905884027481,-1.9145073890686035,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,500,831021,-80.78125,-93.09375,9.617639623914169,12.862446902614629,81.78125,1.0,1.0,0.5183693170547485,0.0566907599568367,0.007013984490185976,-2.0112504959106445,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,550,870265,-85.8125,-86.8125,21.21234804724407,10.642087777220432,86.8125,1.0,1.0,0.4873221516609192,0.05135835334658623,0.006115742959082127,-2.0744690895080566,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,600,908102,-82.53125,-87.03125,7.504769988523643,16.950562603661425,83.53125,1.0,1.0,0.43912655115127563,0.04462992027401924,0.004347770009189844,-2.2138352394104004,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,650,946225,-81.8125,-99.6875,8.42208119249056,39.472683490427706,82.8125,1.0,1.0,0.37726327776908875,0.03583830967545509,0.0029640025459229946,-2.415476083755493,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,700,982703,-83.84375,-104.125,9.20066398375332,49.474496525499,84.84375,1.0,1.0,0.33353471755981445,0.028969217091798782,0.00248339818790555,-2.5448174476623535,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,750,1019813,-87.375,-84.71875,27.6577586384585,13.894149093494645,88.375,1.0,1.0,0.3375653922557831,0.031619951128959656,0.002335514407604933,-2.546876907348633,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,800,1056107,-83.5,-93.125,16.517830053533647,33.048107651646845,84.5,1.0,1.0,0.3073406517505646,0.027816083282232285,0.0018724320689216256,-2.6733431816101074,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,850,1091756,-81.3125,-85.75,18.00615934044649,18.162350281335716,82.3125,1.0,1.0,0.29475295543670654,0.026554135605692863,0.0016065447125583887,-2.7309110164642334,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,900,1127689,-82.0,-85.46875,10.102698457789991,19.382373726928353,83.0,1.0,1.0,0.2804538905620575,0.025495845824480057,0.0013072692090645432,-2.8241477012634277,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,950,1163070,-85.28125,-89.3125,23.318598938435667,27.22953507948972,86.28125,1.0,1.0,0.25824883580207825,0.022587213665246964,0.0011048840824514627,-2.914577007293701,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,696,1000,1198585,-86.28125,-89.3125,17.530129593028885,22.46924421256467,87.28125,1.0,1.0,0.21600280702114105,0.017654893919825554,0.0007863796781748533,-3.138822555541992,0.0,False
