update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
40,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/adaptive_gradient_ratio_sweep_seed101/runs/ratio_5pct/checkpoints/update_0040.pt,4096,365008,16,torch.float64,torch.float64,14,1.9070206618569758e-13,196.25772683299397,81736175084626.25,-148.81673298609599,-9.301045811630999,2.116992815331846,1.8658124558538522,2,2,3,6.972475106898698e-13,1.9625772683299396e-10,13.814906948886005,51.54584509873557,89.11328125,28.10553240799345
80,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/adaptive_gradient_ratio_sweep_seed101/runs/ratio_5pct/checkpoints/update_0080.pt,4096,334129,16,torch.float64,torch.float64,16,3.670904429552656e-12,169.46852009428588,46165331554256.15,-151.11761547307194,-9.444850967066996,2.2911345938154843,1.509193377029103,2,2,3,6.02073129465047e-13,1.6946852009428588e-10,32.1235554525275,54.46036242863039,81.574462890625,27.42216750793159
120,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/adaptive_gradient_ratio_sweep_seed101/runs/ratio_5pct/checkpoints/update_0120.pt,4096,215999,16,torch.float64,torch.float64,16,2.457186608412448e-08,410.4409756205609,16703695772.041536,-93.55549383374752,-5.84721836460922,2.138576516993975,1.0689421659442495,2,3,4,1.4581792684273896e-12,4.104409756205609e-10,80.6374689960271,17.3668301792546,52.734130859375,26.556507137953304
160,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/adaptive_gradient_ratio_sweep_seed101/runs/ratio_5pct/checkpoints/update_0160.pt,4096,179374,16,torch.float64,torch.float64,16,3.668666462930552e-08,464.03328816116823,12648554804.58411,-88.95545498015956,-5.559715936259972,2.050765883062706,1.0429815167883296,2,3,4,1.648577410268957e-12,4.640332881611682e-10,83.71307674535888,6.574312915469428,43.79248046875,21.795845902059227
200,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/adaptive_gradient_ratio_sweep_seed101/runs/ratio_5pct/checkpoints/update_0200.pt,4096,154047,16,torch.float64,torch.float64,16,2.8597670715436542e-08,670.5390759897876,23447331870.558323,-83.56701596089204,-5.222938497555752,1.7832640821719,1.0153087379583396,2,3,4,2.382233347439167e-12,6.705390759897876e-10,87.08688868675833,4.473784971837088,37.609130859375,18.673879827954806
240,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/adaptive_gradient_ratio_sweep_seed101/runs/ratio_5pct/checkpoints/update_0240.pt,4096,135801,16,torch.float64,torch.float64,16,4.864622117205561e-08,833.6964081674739,17137947986.109627,-79.28613378076204,-4.955383361297628,1.7111847768203408,1.0101905099047854,2,3,4,2.9618846332634303e-12,8.336964081674739e-10,88.81521123553716,2.741081204076039,33.154541015625,15.709728976013139
250,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/adaptive_gradient_ratio_sweep_seed101/runs/ratio_5pct/checkpoints/update_0250.pt,4096,134423,16,torch.float64,torch.float64,16,5.8687382028674405e-08,908.5907866002523,15481876260.1528,-77.98825699696613,-4.874266062310383,1.6684941548098293,1.008328801091094,2,3,4,3.227962915986823e-12,9.085907866002523e-10,89.00459790181286,2.702083676282143,32.818115234375,15.412129031028599
