environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_fixed,303,0,0,-500.0,-500.0,500.0,1.090776801109314,0.2916897237300873,0.21934522688388824,-1.1064531803131104,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,303,4,15747,-500.0,-500.0,500.0,1.0920854806900024,0.29508140683174133,0.2189713418483734,-1.1051499843597412,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,303,7,27747,-500.0,-500.0,500.0,1.0915032625198364,0.2933024764060974,0.22949178516864777,-1.1057161092758179,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,303,10,39695,-500.0,-500.0,500.0,1.0922269821166992,0.29472628235816956,0.23805901408195496,-1.105002522468567,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,303,13,51695,-500.0,-500.0,500.0,1.0911481380462646,0.2917616665363312,0.22665494680404663,-1.1060922145843506,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,303,16,63667,-500.0,-500.0,500.0,1.0920976400375366,0.2944678068161011,0.21298250555992126,-1.105141282081604,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,303,19,75667,-500.0,-483.8,500.0,1.0908493995666504,0.2915862202644348,0.2237071543931961,-1.1063854694366455,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,303,22,87622,-500.0,-500.0,500.0,1.090775966644287,0.29128485918045044,0.21776726841926575,-1.1064660549163818,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,303,25,99617,-500.0,-500.0,500.0,1.091878890991211,0.2935010492801666,0.2298487424850464,-1.1053603887557983,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,303,28,111617,-500.0,-500.0,500.0,1.0907493829727173,0.2909141480922699,0.22199900448322296,-1.1064826250076294,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_fixed,303,31,122880,-500.0,-490.4,500.0,1.0907394886016846,0.290987104177475,0.2154933363199234,-1.106507658958435,555.232544854984,True
