environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,306,0,0,-500.0,-500.0,500.0,1.0962234735488892,0.30625462532043457,0.2446736842393875,-1.101047396659851,0.0,False
Acrobot-v1,gpomdp_reward_only,306,4,16000,-500.0,-500.0,500.0,1.0965781211853027,0.307998925447464,0.2634074091911316,-1.1006786823272705,0.0,False
Acrobot-v1,gpomdp_reward_only,306,7,28000,-500.0,-500.0,500.0,1.0960084199905396,0.3054574131965637,0.2399972677230835,-1.101262092590332,0.0,False
Acrobot-v1,gpomdp_reward_only,306,10,40000,-500.0,-500.0,500.0,1.0963691473007202,0.3069799542427063,0.2619124948978424,-1.100890874862671,0.0,False
Acrobot-v1,gpomdp_reward_only,306,13,52000,-500.0,-500.0,500.0,1.095867395401001,0.3047812879085541,0.24116472899913788,-1.1014091968536377,0.0,False
Acrobot-v1,gpomdp_reward_only,306,16,64000,-500.0,-500.0,500.0,1.0961718559265137,0.30664506554603577,0.22547221183776855,-1.1010984182357788,0.0,False
Acrobot-v1,gpomdp_reward_only,306,19,76000,-500.0,-500.0,500.0,1.0967069864273071,0.30926939845085144,0.25566208362579346,-1.1005464792251587,0.0,False
Acrobot-v1,gpomdp_reward_only,306,22,88000,-500.0,-500.0,500.0,1.096908688545227,0.3102342188358307,0.26251524686813354,-1.100339412689209,0.0,False
Acrobot-v1,gpomdp_reward_only,306,25,100000,-500.0,-500.0,500.0,1.0960218906402588,0.30594679713249207,0.23572833836078644,-1.1012494564056396,0.0,False
Acrobot-v1,gpomdp_reward_only,306,28,112000,-500.0,-500.0,500.0,1.0960793495178223,0.3058401644229889,0.2393382042646408,-1.1011873483657837,0.0,False
Acrobot-v1,gpomdp_reward_only,306,31,122880,-500.0,-500.0,500.0,1.096481442451477,0.308088481426239,0.2532579004764557,-1.1007755994796753,0.0,False
