environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1129,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0850249528884888,0.27294978499412537,0.22726881504058838,-1.112319827079773,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1129,50,200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0965548753738403,0.312122106552124,0.27278265357017517,-1.100655436515808,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1129,100,399801,-500.0,-498.15625,0.0,10.429825022501577,500.0,0.0,0.03125,1.0975422859191895,0.3170260787010193,0.27582597732543945,-1.0996911525726318,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1129,150,593301,-105.0,-464.125,73.64737255239298,62.537601592187926,105.96875,0.96875,0.375,1.0888276100158691,0.2891916036605835,0.24688398838043213,-1.108251929283142,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1129,200,708387,-81.53125,-246.8125,11.36770858120038,51.55606875826018,82.53125,1.0,1.0,1.0523407459259033,0.24237139523029327,0.16991452872753143,-1.1450045108795166,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1129,249,806581,-83.90625,-252.4375,18.829214389244417,70.78724939859829,84.90625,1.0,0.96875,1.0556936264038086,0.2456125169992447,0.1600581705570221,-1.1418988704681396,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1129,250,808385,-89.8125,-262.40625,34.71026389059638,51.12531055193951,90.8125,1.0,1.0,1.0554380416870117,0.2449447363615036,0.15822601318359375,-1.1420776844024658,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,251,810472,-87.0,-283.09375,21.017657706887107,76.05785547221443,88.0,1.0,0.9375,1.051325798034668,0.2403130829334259,0.15724709630012512,-1.1462604999542236,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,300,880826,-91.59375,-125.96875,41.4735511326,26.378735784963297,92.59375,1.0,1.0,0.8389674425125122,0.12614262104034424,0.04317513108253479,-1.411431074142456,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,350,930671,-83.3125,-128.8125,11.357639179950008,65.54114073642798,84.3125,1.0,1.0,0.6938823461532593,0.08307424932718277,0.021386252716183662,-1.642511248588562,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,400,974691,-86.1875,-102.5,14.629703544722005,32.01814001972289,87.1875,1.0,1.0,0.6448529958724976,0.07706960290670395,0.015978794544935226,-1.7376632690429688,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,450,1017216,-84.78125,-110.3125,18.431624952431534,45.00138886745608,85.78125,1.0,1.0,0.5746241807937622,0.06196640431880951,0.011608845554292202,-1.8766412734985352,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,500,1058968,-87.375,-98.65625,24.21110115948547,26.539817165182022,88.375,1.0,1.0,0.5210891962051392,0.05420863628387451,0.008501693606376648,-1.9942951202392578,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,550,1099922,-84.3125,-99.53125,10.617810660668537,45.217028176305156,85.3125,1.0,1.0,0.4596676230430603,0.04414079710841179,0.005895947106182575,-2.1556365489959717,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,600,1138385,-81.84375,-96.1875,17.035275308568092,45.7175321067912,82.84375,1.0,1.0,0.4238538444042206,0.0398925356566906,0.004437811207026243,-2.2792816162109375,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,650,1176044,-85.53125,-93.625,12.6770923067886,23.867578224918017,86.53125,1.0,1.0,0.37321627140045166,0.03534502536058426,0.0029057147912681103,-2.4502735137939453,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,700,1213415,-86.84375,-89.75,23.22277716019895,29.72345657839515,87.84375,1.0,1.0,0.31941747665405273,0.02947506494820118,0.001882394077256322,-2.6745734214782715,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,750,1250103,-92.15625,-83.0625,31.638185763205463,18.11778221135425,93.15625,1.0,1.0,0.30056384205818176,0.02710654027760029,0.0014571011997759342,-2.774120569229126,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,800,1286159,-83.71875,-82.25,11.379762384842834,9.655351182200102,84.71875,1.0,1.0,0.2795126140117645,0.024831213057041168,0.001182102831080556,-2.867199659347534,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,850,1321319,-80.71875,-89.15625,8.148755594686559,43.786217727764814,81.71875,1.0,1.0,0.26566433906555176,0.023515786975622177,0.0011183255119249225,-2.9264461994171143,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,900,1356479,-85.71875,-96.5625,17.214461990225058,34.52809748782913,86.71875,1.0,1.0,0.2526005506515503,0.022282980382442474,0.0009902260499075055,-2.980766534805298,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,950,1391521,-83.9375,-92.5,26.6917137075378,33.69598425389455,84.9375,1.0,1.0,0.2456948608160019,0.02126523293554783,0.0009052888490259647,-3.0150039196014404,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1129,1000,1428843,-94.75,-86.25,43.80676041508338,18.18010255835368,95.75,1.0,1.0,0.22660823166370392,0.019542517140507698,0.0007460933993570507,-3.1183080673217773,0.0,False,0.0,False
