environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1079,400,826696,-85.5625,-98.09375,21.133885800587123,23.970895491098396,86.5625,1.0,1.0,0.5232152938842773,0.05210983380675316,0.006008961237967014,-2.0450854301452637,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,450,866329,-77.375,-109.6875,8.423278037867787,58.08305371648652,78.375,1.0,1.0,0.45378378033638,0.038446780294179916,0.003935731016099453,-2.2544422149658203,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,500,904316,-93.625,-91.71875,53.9789385450623,15.42355629255709,94.625,1.0,1.0,0.42143577337265015,0.0380030982196331,0.002662617014721036,-2.371771812438965,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,550,942553,-114.1875,-95.15625,104.75114519352444,28.802004158537077,115.125,0.9375,1.0,0.3884766399860382,0.03389463201165199,0.002106525469571352,-2.473615884780884,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,600,980481,-88.5625,-93.625,20.399142138825347,30.707517205127896,89.5625,1.0,1.0,0.3396221995353699,0.02787957154214382,0.001477450248785317,-2.656597137451172,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,650,1017323,-102.84375,-83.09375,79.34534942771663,12.092011159065631,103.8125,0.96875,1.0,0.3323671519756317,0.028025344014167786,0.0012272404273971915,-2.712315320968628,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,700,1054212,-83.3125,-84.5,20.341341187107663,15.201867457439182,84.3125,1.0,1.0,0.32836171984672546,0.029154226183891296,0.0010583802359178662,-2.766524314880371,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,750,1090053,-80.75,-85.125,10.874652385990508,13.146200236005889,81.75,1.0,1.0,0.3045591413974762,0.02590927481651306,0.0009356965310871601,-2.8417229652404785,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,800,1125340,-92.375,-93.0625,51.492404701426445,49.55605330688511,93.375,1.0,1.0,0.27876225113868713,0.023408036679029465,0.0007779785664752126,-2.9499971866607666,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,850,1160244,-82.4375,-84.75,16.962838890522026,11.620338121780971,83.4375,1.0,1.0,0.2715933322906494,0.02392236888408661,0.000649792724289,-2.9934394359588623,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,900,1197087,-87.15625,-84.84375,26.885791156836586,19.977583203309685,88.15625,1.0,1.0,0.25585147738456726,0.02231416665017605,0.0005442492547444999,-3.0760304927825928,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,950,1233398,-87.34375,-91.15625,19.27995679121112,27.271761804758487,88.34375,1.0,1.0,0.23118047416210175,0.01911003328859806,0.00040102339698933065,-3.209519624710083,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1079,1000,1268357,-82.03125,-110.4375,15.224098839795772,89.05161153021899,83.03125,1.0,0.96875,0.18423710763454437,0.013776317238807678,0.0003015539259649813,-3.4928624629974365,0.0,False,0.0,False
