method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
npg_logbarrier_handoff,704,0,0,-495.96875,-500.0,0.09375,0.0,496.0625,1.029036283493042,0.19094732403755188,0.1595924198627472,0.165760800242424,0.17065362632274628,0.17438974976539612,0.15492001175880432,0.040368739515542984,546.4135158976487,True
npg_logbarrier_handoff,704,50,140030,-257.3125,-303.84375,1.0,0.5,258.3125,1.0431647300720215,0.2273973524570465,0.08049620687961578,0.10880466550588608,0.13766103982925415,0.15047040581703186,0.13331760466098785,0.013007193803787231,546.4135158976487,True
npg_logbarrier_handoff,704,100,248934,-272.5,-416.6875,0.9375,0.21875,273.4375,1.035763144493103,0.23747549951076508,0.10733982175588608,0.12440815567970276,0.15105164051055908,0.16253069043159485,0.18070419132709503,0.026226360350847244,546.4135158976487,True
npg_logbarrier_handoff,704,150,360441,-259.96875,-371.65625,1.0,0.3125,260.96875,1.0489715337753296,0.25495821237564087,0.10200642049312592,0.1297697126865387,0.1569783091545105,0.17163768410682678,0.164332777261734,0.032416731119155884,546.4135158976487,True
npg_logbarrier_handoff,704,200,462371,-272.15625,-225.15625,1.0,0.71875,273.15625,1.049408197402954,0.23308874666690826,0.1047731414437294,0.11360515654087067,0.12971419095993042,0.14921802282333374,0.11491712927818298,0.006302297115325928,546.4135158976487,True
npg_logbarrier_handoff,704,249,570209,-272.84375,-194.0625,0.90625,0.75,273.75,1.0276833772659302,0.2230033427476883,0.08703558892011642,0.09222166985273361,0.09721226245164871,0.11310529708862305,0.17299793660640717,0.029645636677742004,546.4135158976487,True
npg_logbarrier_handoff,704,250,572413,-253.3125,-184.625,0.96875,0.84375,254.28125,1.0366184711456299,0.23103097081184387,0.09586120396852493,0.1027282103896141,0.10960132628679276,0.12559081614017487,0.16262324154376984,0.021351613104343414,0.0,False
npg_logbarrier_handoff,704,251,574257,-265.375,-86.53125,0.96875,1.0,266.34375,1.0418518781661987,0.23602885007858276,0.09745826572179794,0.10653617233037949,0.11811594665050507,0.13359016180038452,0.15531288087368011,0.025575853884220123,0.0,False
npg_logbarrier_handoff,704,300,649885,-139.09375,-124.8125,1.0,0.96875,140.09375,0.8236696124076843,0.11637118458747864,0.007272610906511545,0.009002489037811756,0.021449340507388115,0.027283521369099617,0.3935578465461731,0.08085062354803085,0.0,False
npg_logbarrier_handoff,704,350,702818,-123.15625,-90.1875,1.0,1.0,124.15625,0.6151081323623657,0.08460405468940735,7.432389975292608e-05,0.00010145433770958334,0.000198369802092202,0.00048765368410386145,0.5426563024520874,0.061060477048158646,0.0,False
npg_logbarrier_handoff,704,400,750601,-119.125,-232.40625,1.0,0.6875,120.125,0.501710057258606,0.08999818563461304,1.4242505130823702e-07,1.559148756768991e-07,1.0398659924248932e-06,2.3943582618812798e-06,0.6158514022827148,0.043215300887823105,0.0,False
npg_logbarrier_handoff,704,450,800333,-118.40625,-116.03125,1.0,0.96875,119.40625,0.5245683789253235,0.09926795214414597,5.02415353764718e-09,5.279516379630422e-09,7.46994643918697e-08,4.5611929522237915e-07,0.5935956239700317,0.04610741138458252,0.0,False
npg_logbarrier_handoff,704,500,849493,-111.75,-257.78125,1.0,0.625,112.75,0.4379239082336426,0.062241967767477036,1.171903130092744e-09,1.316468489775957e-09,1.8153700764855785e-09,6.419051601369574e-08,0.6684964299201965,0.11937593668699265,0.0,False
npg_logbarrier_handoff,704,600,946270,-109.46875,-104.46875,1.0,1.0,110.46875,0.41371580958366394,0.07103843241930008,1.4704489015304745e-10,1.5353231186399086e-10,2.7647176215062075e-10,1.5044637535766014e-08,0.7093576192855835,0.14854438602924347,0.0,False
npg_logbarrier_handoff,704,750,1083508,-112.5,-99.1875,1.0,0.96875,113.5,0.43708860874176025,0.07650262862443924,1.4230312241070298e-11,1.654632507397391e-11,5.131107760902864e-10,2.4879835969215947e-09,0.7063904404640198,0.21290920674800873,0.0,False
npg_logbarrier_handoff,704,850,1175548,-103.8125,-87.875,1.0,1.0,104.8125,0.45763564109802246,0.07289876788854599,6.752330899278958e-12,1.068019284122812e-11,2.946543287141168e-10,8.492045400210202e-10,0.6689640283584595,0.14438727498054504,0.0,False
npg_logbarrier_handoff,704,1000,1317037,-122.46875,-92.03125,1.0,1.0,123.46875,0.47761982679367065,0.07363038510084152,1.1241947043411082e-12,1.2769351548369556e-12,1.497787137372253e-11,7.810203178637565e-11,0.6343032717704773,0.09987610578536987,0.0,False
