update,true_environment_steps,training_return,training_episode_length,beta
1,3741,-467.375,467.625,0.0
2,7448,-463.0,463.375,0.0
3,11296,-480.75,481.0,0.0
4,14818,-439.875,440.25,0.0
5,17824,-375.0,375.75,0.0
6,20916,-385.625,386.5,0.0
7,24286,-420.625,421.25,0.0
8,27269,-372.0,372.875,0.0
9,30113,-354.5,355.5,0.0
10,32709,-323.625,324.5,0.0
11,35228,-313.875,314.875,0.0
12,38518,-410.5,411.25,0.0
13,41364,-354.75,355.75,0.0
14,43974,-325.375,326.25,0.0
15,46255,-284.25,285.125,0.0
16,48599,-292.0,293.0,0.0
17,50787,-272.625,273.5,0.0
18,52973,-272.25,273.25,0.0
19,55281,-287.5,288.5,0.0
20,57326,-254.625,255.625,0.0
21,59554,-277.625,278.5,0.0
22,61597,-254.5,255.375,0.0
23,63996,-299.0,299.875,0.0
24,65929,-240.625,241.625,0.0
25,67718,-222.625,223.625,0.0
26,69526,-225.0,226.0,0.0
27,71333,-224.875,225.875,0.0
28,72918,-197.125,198.125,0.0
29,74588,-207.75,208.75,0.0
30,76393,-224.75,225.625,0.0
31,78574,-271.625,272.625,0.0
32,80042,-182.5,183.5,0.0
33,81707,-207.125,208.125,0.0
34,83319,-200.5,201.5,0.0
35,85232,-238.25,239.125,0.0
36,86580,-167.5,168.5,0.0
37,88414,-228.375,229.25,0.0
38,89898,-184.5,185.5,0.0
39,91436,-191.25,192.25,0.0
40,93340,-237.125,238.0,0.0
41,94846,-187.25,188.25,0.0
42,96406,-194.0,195.0,0.0
43,97821,-175.875,176.875,0.0
44,99250,-177.625,178.625,0.0
45,100637,-172.375,173.375,0.0
46,102079,-179.25,180.25,0.0
47,103751,-208.125,209.0,0.0
48,104973,-151.75,152.75,0.0
49,106230,-156.125,157.125,0.0
50,107548,-163.75,164.75,0.0
51,109124,-196.125,197.0,0.0
52,110597,-183.125,184.125,0.0
53,111962,-169.625,170.625,0.0
54,113241,-158.875,159.875,0.0
55,114433,-148.0,149.0,0.0
56,115682,-155.125,156.125,0.0
57,116833,-142.875,143.875,0.0
58,117934,-136.625,137.625,0.0
59,119480,-192.375,193.25,0.0
60,120576,-136.0,137.0,0.0
61,121725,-142.625,143.625,0.0
62,123034,-162.625,163.625,0.0
63,124110,-133.5,134.5,0.0
64,125193,-134.375,135.375,0.0
65,126423,-152.75,153.75,0.0
66,127505,-134.25,135.25,0.0
67,128850,-167.125,168.125,0.0
68,129884,-128.25,129.25,0.0
69,130898,-125.75,126.75,0.0
70,132602,-212.0,213.0,0.0
71,133672,-132.75,133.75,0.0
72,134835,-144.375,145.375,0.0
73,136070,-153.375,154.375,0.0
74,137040,-120.25,121.25,0.0
75,138099,-131.375,132.375,0.0
76,139053,-118.25,119.25,0.0
77,140052,-123.875,124.875,0.0
78,141147,-135.875,136.875,0.0
79,142315,-145.0,146.0,0.0
80,143255,-116.5,117.5,0.0
81,144334,-133.875,134.875,0.0
82,145423,-135.125,136.125,0.0
83,146494,-132.875,133.875,0.0
84,147437,-116.875,117.875,0.0
