update,environment_steps,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,reward_regularizer_cosine,cosine_defined,beta
0,0,417.5792236328125,0.20711970329284668,0.0,nan,False,0.0
1,4000,341.5105895996094,0.20778901875019073,0.0,nan,False,0.0
2,8000,221.9228973388672,0.20453010499477386,0.0,nan,False,0.0
3,12000,98.39189147949219,0.20668484270572662,0.0,nan,False,0.0
4,16000,319.9701843261719,0.20538802444934845,0.0,nan,False,0.0
5,20000,168.25439453125,0.20669808983802795,0.0,nan,False,0.0
6,24000,141.51763916015625,0.20733021199703217,0.0,nan,False,0.0
7,28000,187.95033264160156,0.20790602266788483,0.0,nan,False,0.0
8,32000,245.19424438476562,0.207636296749115,0.0,nan,False,0.0
9,36000,311.65631103515625,0.20835423469543457,0.0,nan,False,0.0
10,40000,282.5141906738281,0.2069891095161438,0.0,nan,False,0.0
11,44000,189.5880126953125,0.20588767528533936,0.0,nan,False,0.0
12,48000,206.38583374023438,0.20675203204154968,0.0,nan,False,0.0
13,52000,229.52603149414062,0.20894752442836761,0.0,nan,False,0.0
14,56000,488.9919128417969,0.2036055624485016,0.0,nan,False,0.0
15,60000,213.61566162109375,0.20743253827095032,0.0,nan,False,0.0
16,64000,141.9844512939453,0.20859503746032715,0.0,nan,False,0.0
17,68000,219.3177490234375,0.20708979666233063,0.0,nan,False,0.0
18,72000,168.31378173828125,0.20673973858356476,0.0,nan,False,0.0
19,76000,221.748046875,0.20581069588661194,0.0,nan,False,0.0
20,80000,213.47207641601562,0.20678608119487762,0.0,nan,False,0.0
21,84000,191.19586181640625,0.2097291201353073,0.0,nan,False,0.0
22,88000,226.14663696289062,0.20674851536750793,0.0,nan,False,0.0
23,92000,140.20420837402344,0.20936724543571472,0.0,nan,False,0.0
24,96000,221.735107421875,0.20758914947509766,0.0,nan,False,0.0
25,100000,220.23194885253906,0.20809771120548248,0.0,nan,False,0.0
26,104000,251.16058349609375,0.20457644760608673,0.0,nan,False,0.0
27,108000,261.6189270019531,0.20746280252933502,0.0,nan,False,0.0
28,112000,507.480224609375,0.20799413323402405,0.0,nan,False,0.0
29,116000,168.66404724121094,0.20726820826530457,0.0,nan,False,0.0
30,120000,96.02188873291016,0.21298451721668243,0.0,nan,False,0.0
