method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
gpomdp_reward_only,728,0,0,-500.0,-500.0,0.0,0.0,500.0,1.0752160549163818,0.26614075899124146,0.19927071034908295,0.21912381052970886,0.2304762899875641,0.2381190061569214,0.10632748156785965,0.017827507108449936,0.0,False
gpomdp_reward_only,728,50,200000,-500.0,-500.0,0.0,0.0,500.0,1.0691026449203491,0.23524612188339233,0.17559662461280823,0.18811139464378357,0.1979292929172516,0.20464394986629486,0.06985930353403091,0.011131989769637585,0.0,False
gpomdp_reward_only,728,100,399843,-497.84375,-500.0,0.03125,0.0,497.875,1.0572319030761719,0.21539241075515747,0.15755873918533325,0.1763020008802414,0.18537741899490356,0.1909094750881195,0.09024254232645035,0.02909400500357151,0.0,False
gpomdp_reward_only,728,150,598433,-500.0,-500.0,0.0,0.0,500.0,1.0544252395629883,0.20817086100578308,0.14442765712738037,0.1628246009349823,0.1723099648952484,0.17957927286624908,0.07242820411920547,0.023362809792160988,0.0,False
gpomdp_reward_only,728,200,765850,-268.9375,-500.0,0.90625,0.0,269.84375,0.9701299667358398,0.17149455845355988,0.07333964854478836,0.07431343197822571,0.0761580690741539,0.08144055306911469,0.22634057700634003,0.023611122742295265,0.0,False
gpomdp_reward_only,728,249,837682,-170.4375,-208.03125,0.96875,0.75,171.40625,0.8240227103233337,0.11103686690330505,0.038830868899822235,0.039229217916727066,0.039759207516908646,0.04035339504480362,0.3870511054992676,0.08014116436243057,0.0,False
gpomdp_reward_only,728,250,838997,-145.03125,-250.6875,1.0,0.65625,146.03125,0.8486387729644775,0.12417993694543839,0.0386488251388073,0.039061810821294785,0.03990354388952255,0.04138907045125961,0.3618225157260895,0.058033864945173264,0.0,False
gpomdp_reward_only,728,251,840183,-155.40625,-258.5,0.96875,0.625,156.375,0.8481443524360657,0.11765728145837784,0.03827771171927452,0.03875628113746643,0.03972771018743515,0.04169601574540138,0.35831865668296814,0.07366088777780533,0.0,False
gpomdp_reward_only,728,300,891784,-111.5,-86.1875,1.0,1.0,112.5,0.7190367579460144,0.08543615788221359,0.021149685606360435,0.02132343500852585,0.021669143810868263,0.022221539169549942,0.4964488446712494,0.1512369066476822,0.0,False
gpomdp_reward_only,728,350,937329,-111.84375,-80.5625,1.0,1.0,112.84375,0.6083985567092896,0.06482255458831787,0.01225388702005148,0.012307574972510338,0.012442680075764656,0.01265811175107956,0.6002143025398254,0.21408894658088684,0.0,False
gpomdp_reward_only,728,400,980040,-117.46875,-85.8125,1.0,1.0,118.46875,0.5296504497528076,0.05211450904607773,0.008528688922524452,0.008542792871594429,0.008588370867073536,0.008693890646100044,0.670495331287384,0.2923777997493744,0.0,False
gpomdp_reward_only,728,450,1020668,-97.03125,-86.40625,1.0,1.0,98.03125,0.4881293475627899,0.04556126892566681,0.006039104890078306,0.006059548351913691,0.006164566148072481,0.00625053234398365,0.7047143578529358,0.33480411767959595,0.0,False
gpomdp_reward_only,728,500,1059895,-106.34375,-82.03125,1.0,1.0,107.34375,0.4099269211292267,0.03433404862880707,0.0041350447572767735,0.0041416604071855545,0.004174492321908474,0.004240412265062332,0.7630716562271118,0.4724311828613281,0.0,False
gpomdp_reward_only,728,600,1137447,-101.78125,-89.6875,1.0,1.0,102.78125,0.3805621862411499,0.03250579163432121,0.00281002395786345,0.002825596835464239,0.0029154678341001272,0.0029594595544040203,0.7858666777610779,0.5070497989654541,0.0,False
gpomdp_reward_only,728,750,1251417,-87.90625,-85.65625,1.0,1.0,88.90625,0.3371823728084564,0.02985002100467682,0.0016982231754809618,0.0017382188234478235,0.0018621012568473816,0.0019062390783801675,0.8082014918327332,0.5003703832626343,0.0,False
gpomdp_reward_only,728,850,1324995,-90.4375,-81.40625,1.0,1.0,91.4375,0.264945924282074,0.02098982036113739,0.0009658920462243259,0.0009712232276797295,0.0010016504675149918,0.0010371743701398373,0.8544270396232605,0.6420474052429199,0.0,False
gpomdp_reward_only,728,1000,1435384,-82.6875,-89.0625,1.0,1.0,83.6875,0.30398204922676086,0.027486614882946014,0.001096103573217988,0.001119149848818779,0.0011662999168038368,0.00119111652020365,0.8303444981575012,0.5091308951377869,0.0,False
