update,true_environment_steps,training_return,training_episode_length,beta
1,3979,-497.25,497.375,546.4135158976487
2,7917,-492.125,492.25,546.4135158976487
3,11917,-500.0,500.0,546.4135158976487
4,15917,-500.0,500.0,546.4135158976487
5,19917,-500.0,500.0,546.4135158976487
6,23917,-500.0,500.0,546.4135158976487
7,27917,-500.0,500.0,546.4135158976487
8,31917,-500.0,500.0,546.4135158976487
9,35917,-500.0,500.0,546.4135158976487
10,39917,-500.0,500.0,546.4135158976487
11,43818,-487.5,487.625,546.4135158976487
12,47818,-500.0,500.0,546.4135158976487
13,51703,-485.5,485.625,546.4135158976487
14,55703,-500.0,500.0,546.4135158976487
15,59703,-500.0,500.0,546.4135158976487
16,63703,-500.0,500.0,546.4135158976487
17,67703,-500.0,500.0,546.4135158976487
18,71692,-498.5,498.625,546.4135158976487
19,75555,-482.75,482.875,546.4135158976487
20,79555,-500.0,500.0,546.4135158976487
21,83555,-500.0,500.0,546.4135158976487
22,87555,-500.0,500.0,546.4135158976487
23,91555,-500.0,500.0,546.4135158976487
24,95393,-479.625,479.75,546.4135158976487
25,99290,-487.0,487.125,546.4135158976487
26,103290,-500.0,500.0,546.4135158976487
27,107269,-497.25,497.375,546.4135158976487
28,111214,-493.0,493.125,546.4135158976487
29,115172,-494.625,494.75,546.4135158976487
30,119079,-488.125,488.375,546.4135158976487
31,122836,-469.375,469.625,546.4135158976487
32,126644,-475.75,476.0,546.4135158976487
33,130276,-453.625,454.0,546.4135158976487
34,134086,-475.875,476.25,546.4135158976487
35,137820,-466.625,466.75,546.4135158976487
36,141369,-443.125,443.625,546.4135158976487
37,145268,-487.125,487.375,546.4135158976487
38,149093,-478.0,478.125,546.4135158976487
39,152616,-440.0,440.375,546.4135158976487
40,156516,-487.25,487.5,546.4135158976487
41,160253,-466.75,467.125,546.4135158976487
42,163934,-459.625,460.125,546.4135158976487
43,167435,-436.875,437.625,546.4135158976487
44,170855,-426.75,427.5,546.4135158976487
45,173775,-364.125,365.0,546.4135158976487
