environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,191,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0611287355422974,0.21258990466594696,0.19499951601028442,-1.1394635438919067,0.0,False
Acrobot-v1,gpomdp_reward_only,191,50,25000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.061240315437317,0.21299882233142853,0.19502510130405426,-1.1393028497695923,0.0,False
Acrobot-v1,gpomdp_reward_only,191,100,50000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.060890555381775,0.2116703987121582,0.19434480369091034,-1.1398346424102783,0.0,False
Acrobot-v1,gpomdp_reward_only,191,150,75000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0617974996566772,0.21380135416984558,0.19528748095035553,-1.1386810541152954,0.0,False
Acrobot-v1,gpomdp_reward_only,191,200,100000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.061435341835022,0.2131401002407074,0.19485273957252502,-1.1391208171844482,0.0,False
Acrobot-v1,gpomdp_reward_only,191,250,125000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0614886283874512,0.21267810463905334,0.1945343315601349,-1.139129638671875,0.0,False
Acrobot-v1,gpomdp_reward_only,191,300,150000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0621250867843628,0.2137991040945053,0.19527526199817657,-1.1383808851242065,0.0,False
