update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,0.0
2,8000,-500.0,500.0,0.0
3,12000,-500.0,500.0,0.0
4,16000,-500.0,500.0,0.0
5,20000,-500.0,500.0,0.0
6,23811,-476.25,476.375,0.0
7,27811,-500.0,500.0,0.0
8,31811,-500.0,500.0,0.0
9,35811,-500.0,500.0,0.0
10,39811,-500.0,500.0,0.0
11,43811,-500.0,500.0,0.0
12,47811,-500.0,500.0,0.0
13,51811,-500.0,500.0,0.0
14,55811,-500.0,500.0,0.0
15,59711,-487.375,487.5,0.0
16,63711,-500.0,500.0,0.0
17,67711,-500.0,500.0,0.0
18,71711,-500.0,500.0,0.0
19,75711,-500.0,500.0,0.0
20,79711,-500.0,500.0,0.0
21,83711,-500.0,500.0,0.0
22,87690,-497.25,497.375,0.0
23,91433,-467.625,467.875,0.0
24,95433,-500.0,500.0,0.0
25,99327,-486.625,486.75,0.0
26,103094,-470.5,470.875,0.0
27,106748,-456.375,456.75,0.0
28,109933,-397.375,398.125,0.0
29,113167,-403.5,404.25,0.0
30,116880,-463.75,464.125,0.0
31,120193,-413.5,414.125,0.0
32,123805,-451.125,451.5,0.0
33,127475,-458.375,458.75,0.0
34,130949,-433.625,434.25,0.0
35,134280,-415.625,416.375,0.0
36,137796,-438.875,439.5,0.0
37,140827,-378.125,378.875,0.0
38,143964,-391.25,392.125,0.0
39,147142,-396.375,397.25,0.0
40,149940,-348.75,349.75,0.0
41,152221,-284.125,285.125,0.0
42,154445,-277.0,278.0,0.0
43,156754,-287.625,288.625,0.0
44,159097,-291.875,292.875,0.0
45,161251,-268.25,269.25,0.0
46,163250,-248.875,249.875,0.0
47,165313,-256.875,257.875,0.0
48,167086,-220.625,221.625,0.0
49,169101,-250.875,251.875,0.0
50,170991,-235.25,236.25,0.0
51,172681,-210.25,211.25,0.0
52,174088,-174.875,175.875,0.0
53,175721,-203.125,204.125,0.0
54,177311,-197.75,198.75,0.0
55,178957,-204.75,205.75,0.0
56,180519,-194.25,195.25,0.0
57,181975,-181.0,182.0,0.0
58,183705,-215.25,216.25,0.0
59,185267,-194.25,195.25,0.0
60,186939,-208.0,209.0,0.0
61,188590,-205.375,206.375,0.0
62,190110,-189.0,190.0,0.0
63,191495,-172.125,173.125,0.0
64,192999,-187.0,188.0,0.0
